time;SamplingFrequency;ECG
0.32901;1000;476
0.33001;1000;481
0.33101;1000;487
0.33201;1000;492
0.33301;1000;494
0.33401;1000;493
0.33501;1000;491
0.33601;1000;491
0.33701;1000;492
0.33801;1000;495
0.33901;1000;497
0.34001;1000;494
0.34101;1000;491
0.34201;1000;491
0.34301;1000;491
0.34401;1000;491
0.34501;1000;494
0.34601;1000;496
0.34701;1000;500
0.34801;1000;499
0.34901;1000;499
0.35001;1000;500
0.35101;1000;503
0.35201;1000;503
0.35301;1000;502
0.35401;1000;500
0.35501;1000;499
0.35601;1000;498
0.35701;1000;499
0.35801;1000;495
0.35901;1000;492
0.36001;1000;494
0.36101;1000;498
0.36201;1000;498
0.36301;1000;497
0.36401;1000;496
0.36501;1000;496
0.36601;1000;499
0.36701;1000;502
0.36801;1000;503
0.36901;1000;503
0.37001;1000;504
0.37101;1000;504
0.37201;1000;507
0.37301;1000;509
0.37401;1000;511
0.37501;1000;516
0.37601;1000;519
0.37701;1000;517
0.37801;1000;512
0.37901;1000;505
0.38001;1000;500
0.38101;1000;499
0.38201;1000;499
0.38301;1000;500
0.38401;1000;498
0.38501;1000;498
0.38601;1000;500
0.38701;1000;502
0.38801;1000;503
0.38901;1000;504
0.39001;1000;506
0.39101;1000;507
0.39201;1000;503
0.39301;1000;497
0.39401;1000;496
0.39501;1000;498
0.39601;1000;501
0.39701;1000;504
0.39801;1000;505
0.39901;1000;503
0.40001;1000;497
0.40101;1000;494
0.40201;1000;494
0.40301;1000;498
0.40401;1000;501
0.40501;1000;501
0.40601;1000;504
0.40701;1000;504
0.40801;1000;502
0.40901;1000;502
0.41001;1000;508
0.41101;1000;508
0.41201;1000;503
0.41301;1000;499
0.41401;1000;500
0.41501;1000;498
0.41601;1000;496
0.41701;1000;496
0.41801;1000;500
0.41901;1000;505
0.42001;1000;504
0.42101;1000;504
0.42201;1000;503
0.42301;1000;499
0.42401;1000;495
0.42501;1000;493
0.42601;1000;493
0.42701;1000;495
0.42801;1000;500
0.42901;1000;506
0.43001;1000;511
0.43101;1000;515
0.43201;1000;515
0.43301;1000;508
0.43401;1000;501
0.43501;1000;500
0.43601;1000;497
