time;SamplingFrequency;ECG
0.89002;1000;523
0.89102;1000;512
0.89202;1000;498
0.89302;1000;485
0.89402;1000;465
0.89502;1000;461
0.89602;1000;465
0.89702;1000;467
0.89802;1000;472
0.89902;1000;480
0.90002;1000;479
0.90102;1000;472
0.90202;1000;460
0.90302;1000;446
0.90402;1000;443
0.90502;1000;452
0.90602;1000;463
0.90702;1000;478
0.90802;1000;493
0.90902;1000;499
0.91002;1000;504
0.91102;1000;509
0.91202;1000;507
0.91302;1000;504
0.91402;1000;504
0.91502;1000;504
0.91602;1000;494
0.91702;1000;487
0.91802;1000;480
0.91902;1000;473
0.92002;1000;459
0.92102;1000;455
0.92202;1000;446
0.92302;1000;439
0.92402;1000;432
0.92502;1000;451
0.92602;1000;470
0.92702;1000;477
0.92802;1000;486
0.92902;1000;509
0.93002;1000;515
0.93102;1000;516
0.93202;1000;518
0.93302;1000;516
0.93402;1000;531
0.93502;1000;537
0.93602;1000;544
0.93702;1000;543
0.93802;1000;519
0.93902;1000;494
0.94002;1000;487
0.94102;1000;487
0.94202;1000;492
0.94302;1000;497
0.94402;1000;510
0.94502;1000;516
0.94602;1000;523
0.94702;1000;523
0.94802;1000;517
0.94902;1000;513
0.95002;1000;508
0.95102;1000;504
0.95202;1000;510
0.95302;1000;504
0.95402;1000;495
0.95502;1000;488
0.95602;1000;481
0.95702;1000;490
0.95802;1000;502
0.95902;1000;499
0.96002;1000;494
0.96102;1000;488
0.96202;1000;481
0.96302;1000;475
0.96402;1000;470
0.96502;1000;468
0.96602;1000;488
0.96702;1000;524
0.96802;1000;547
0.96902;1000;559
0.97002;1000;560
0.97102;1000;551
0.97202;1000;536
0.97302;1000;525
0.97402;1000;516
0.97502;1000;508
0.97602;1000;508
0.97702;1000;511
0.97802;1000;519
0.97902;1000;518
0.98002;1000;504
0.98102;1000;494
0.98202;1000;495
0.98302;1000;505
0.98402;1000;509
0.98502;1000;520
0.98602;1000;528
0.98702;1000;544
0.98802;1000;544
0.98902;1000;527
0.99002;1000;513
0.99102;1000;512
0.99202;1000;503
0.99302;1000;484
0.99402;1000;457
0.99502;1000;445
0.99602;1000;443
0.99702;1000;452
0.99802;1000;459
0.99902;1000;470
1;1000;496
1.001;1000;522
1.002;1000;536
1.003;1000;538
1.004;1000;533
1.005;1000;531
1.006;1000;531
1.007;1000;534
1.008;1000;532
1.009;1000;520
1.01;1000;511
1.011;1000;512
1.012;1000;517
1.013;1000;525
1.014;1000;538
1.015;1000;547
1.016;1000;560
1.017;1000;569
1.018;1000;574
1.019;1000;575
1.02;1000;567
1.021;1000;561
1.022;1000;558
1.023;1000;550
1.024;1000;536
1.025;1000;524
1.026;1000;508
1.027;1000;487
1.028;1000;486
1.029;1000;493
1.03;1000;502
1.031;1000;502
1.032;1000;510
1.033;1000;508
1.034;1000;508
1.035;1000;510
1.036;1000;517
1.037;1000;525
1.038;1000;527
1.039;1000;516
1.04;1000;501
1.041;1000;496
1.042;1000;501
1.043;1000;507
1.044;1000;521
1.045;1000;536
1.046;1000;553
1.047;1000;561
1.048;1000;559
1.049;1000;555
1.05;1000;551
1.051;1000;542
1.052;1000;526
1.053;1000;514
1.054;1000;520
1.055;1000;534
1.056;1000;543
1.057;1000;542
1.058;1000;532
1.059;1000;530
1.06;1000;532
1.061;1000;522
1.062;1000;512
1.063;1000;510
1.064;1000;514
1.065;1000;517
1.066;1000;515
1.067;1000;501
1.068;1000;482
1.069;1000;472
1.07;1000;470
1.071;1000;476
1.072;1000;487
1.073;1000;491
1.074;1000;511
1.075;1000;544
1.076;1000;575
1.077;1000;599
1.078;1000;609
1.079;1000;605
1.08;1000;595
1.081;1000;584
1.082;1000;567
1.083;1000;556
1.084;1000;544
1.085;1000;530
1.086;1000;521
1.087;1000;516
1.088;1000;512
1.089;1000;515
1.09;1000;510
1.091;1000;507
1.092;1000;506
1.093;1000;512
1.094;1000;514
1.095;1000;519
1.096;1000;521
1.097;1000;522
1.098;1000;528
1.099;1000;537
1.1;1000;541
1.101;1000;548
1.102;1000;559
1.103;1000;564
1.104;1000;567
1.105;1000;568
1.106;1000;567
1.107;1000;568
1.108;1000;569
1.109;1000;565
1.11;1000;557
1.111;1000;551
1.112;1000;549
1.113;1000;543
1.114;1000;545
1.115;1000;547
1.116;1000;547
1.117;1000;549
1.118;1000;550
1.119;1000;548
1.12;1000;547
1.121;1000;552
1.122;1000;560
1.123;1000;559
1.124;1000;557
1.125;1000;556
1.126;1000;563
1.127;1000;571
1.128;1000;576
1.129;1000;579
1.13;1000;571
1.131;1000;564
1.132;1000;556
1.133;1000;546
1.134;1000;541
1.135;1000;550
1.136;1000;555
1.137;1000;552
1.138;1000;550
1.139;1000;540
1.14;1000;531
1.141;1000;536
1.142;1000;539
