time;SamplingFrequency;ECG
0.144;1000;516
0.145;1000;517
0.146;1000;517
0.147;1000;519
0.148;1000;520
0.149;1000;519
0.15;1000;517
0.151;1000;514
0.152;1000;510
0.153;1000;506
0.154;1000;506
0.155;1000;504
0.156;1000;503
0.157;1000;505
0.158;1000;505
0.159;1000;502
0.16;1000;503
0.161;1000;507
0.162;1000;509
0.163;1000;513
0.164;1000;516
0.165;1000;518
0.166;1000;515
0.167;1000;512
0.168;1000;509
0.169;1000;508
0.17;1000;508
0.171;1000;509
0.172;1000;511
0.173;1000;512
0.174;1000;509
0.175;1000;506
0.176;1000;502
0.177;1000;501
0.178;1000;503
0.179;1000;505
0.18;1000;506
0.181;1000;509
0.182;1000;512
0.183;1000;514
0.184;1000;515
0.185;1000;512
0.186;1000;513
0.187;1000;515
0.188;1000;515
0.189;1000;515
0.19;1000;515
0.191;1000;516
0.192;1000;516
0.193;1000;518
0.194;1000;520
0.195;1000;520
0.196;1000;519
0.197;1000;518
0.198;1000;514
0.199;1000;512
0.20001;1000;513
0.20101;1000;516
0.20201;1000;517
0.20301;1000;515
0.20401;1000;512
0.20501;1000;513
0.20601;1000;517
0.20701;1000;520
0.20801;1000;519
0.20901;1000;518
0.21001;1000;518
0.21101;1000;518
0.21201;1000;519
0.21301;1000;520
0.21401;1000;518
0.21501;1000;516
0.21601;1000;514
0.21701;1000;515
0.21801;1000;512
0.21901;1000;511
0.22001;1000;507
0.22101;1000;506
0.22201;1000;509
0.22301;1000;510
0.22401;1000;511
0.22501;1000;513
0.22601;1000;517
0.22701;1000;519
0.22801;1000;519
0.22901;1000;519
0.23001;1000;521
0.23101;1000;525
0.23201;1000;522
0.23301;1000;519
0.23401;1000;518
0.23501;1000;515
0.23601;1000;514
0.23701;1000;514
0.23801;1000;516
0.23901;1000;519
0.24001;1000;522
0.24101;1000;527
0.24201;1000;535
0.24301;1000;539
0.24401;1000;538
0.24501;1000;534
0.24601;1000;526
0.24701;1000;522
0.24801;1000;519
0.24901;1000;518
0.25001;1000;516
0.25101;1000;515
0.25201;1000;513
0.25301;1000;513
0.25401;1000;516
0.25501;1000;514
0.25601;1000;508
0.25701;1000;504
0.25801;1000;503
0.25901;1000;503
0.26001;1000;503
0.26101;1000;503
0.26201;1000;504
0.26301;1000;506
0.26401;1000;509
0.26501;1000;511
0.26601;1000;512
0.26701;1000;514
0.26801;1000;511
0.26901;1000;510
0.27001;1000;511
0.27101;1000;511
0.27201;1000;510
0.27301;1000;506
0.27401;1000;508
0.27501;1000;508
0.27601;1000;506
0.27701;1000;501
0.27801;1000;496
0.27901;1000;495
0.28001;1000;498
0.28101;1000;499
0.28201;1000;501
0.28301;1000;503
0.28401;1000;500
0.28501;1000;498
0.28601;1000;499
0.28701;1000;503
0.28801;1000;505
0.28901;1000;510
0.29001;1000;512
0.29101;1000;512
0.29201;1000;512
0.29301;1000;510
0.29401;1000;511
0.29501;1000;510
0.29601;1000;503
0.29701;1000;496
0.29801;1000;489
0.29901;1000;489
0.30001;1000;494
0.30101;1000;498
0.30201;1000;501
0.30301;1000;506
0.30401;1000;507
0.30501;1000;507
0.30601;1000;507
0.30701;1000;505
0.30801;1000;505
0.30901;1000;505
0.31001;1000;504
0.31101;1000;504
0.31201;1000;506
0.31301;1000;510
0.31401;1000;512
0.31501;1000;508
0.31601;1000;506
0.31701;1000;506
0.31801;1000;507
0.31901;1000;506
0.32001;1000;504
0.32101;1000;504
0.32201;1000;505
0.32301;1000;505
0.32401;1000;508
0.32501;1000;510
0.32601;1000;510
0.32701;1000;513
0.32801;1000;516
0.32901;1000;514
0.33001;1000;512
0.33101;1000;509
0.33201;1000;508
0.33301;1000;502
0.33401;1000;501
0.33501;1000;501
0.33601;1000;502
0.33701;1000;504
0.33801;1000;504
0.33901;1000;506
0.34001;1000;509
0.34101;1000;514
0.34201;1000;518
0.34301;1000;522
0.34401;1000;523
0.34501;1000;518
0.34601;1000;514
0.34701;1000;512
0.34801;1000;512
0.34901;1000;512
0.35001;1000;509
0.35101;1000;505
0.35201;1000;504
0.35301;1000;503
0.35401;1000;506
0.35501;1000;503
0.35601;1000;500
0.35701;1000;499
0.35801;1000;498
0.35901;1000;499
0.36001;1000;500
0.36101;1000;501
0.36201;1000;503
0.36301;1000;505
0.36401;1000;507
0.36501;1000;503
0.36601;1000;499
0.36701;1000;499
0.36801;1000;496
0.36901;1000;493
0.37001;1000;491
0.37101;1000;488
0.37201;1000;488
0.37301;1000;488
0.37401;1000;488
0.37501;1000;489
0.37601;1000;489
0.37701;1000;493
0.37801;1000;502
0.37901;1000;514
0.38001;1000;526
0.38101;1000;536
0.38201;1000;544
0.38301;1000;555
0.38401;1000;567
0.38501;1000;581
0.38601;1000;594
0.38701;1000;603
0.38801;1000;611
0.38901;1000;623
0.39001;1000;637
0.39101;1000;648
0.39201;1000;659
0.39301;1000;671
0.39401;1000;679
0.39501;1000;681
0.39601;1000;679
0.39701;1000;679
0.39801;1000;684
0.39901;1000;689
0.40001;1000;691
0.40101;1000;692
0.40201;1000;691
0.40301;1000;686
0.40401;1000;676
0.40501;1000;660
0.40601;1000;640
0.40701;1000;616
0.40801;1000;585
0.40901;1000;551
0.41001;1000;525
0.41101;1000;507
0.41201;1000;493
0.41301;1000;480
0.41401;1000;470
0.41501;1000;460
0.41601;1000;449
0.41701;1000;447
0.41801;1000;454
0.41901;1000;463
0.42001;1000;470
0.42101;1000;473
0.42201;1000;478
0.42301;1000;486
0.42401;1000;489
0.42501;1000;491
0.42601;1000;494
0.42701;1000;494
0.42801;1000;490
0.42901;1000;482
0.43001;1000;476
0.43101;1000;473
0.43201;1000;470
0.43301;1000;468
0.43401;1000;469
0.43501;1000;470
0.43601;1000;471
0.43701;1000;467
0.43801;1000;464
0.43901;1000;464
0.44001;1000;468
0.44101;1000;474
0.44201;1000;477
0.44301;1000;480
0.44401;1000;485
0.44501;1000;486
0.44601;1000;482
0.44701;1000;483
0.44801;1000;484
0.44901;1000;484
0.45001;1000;481
0.45101;1000;482
0.45201;1000;483
0.45301;1000;485
0.45401;1000;484
0.45501;1000;487
0.45601;1000;488
0.45701;1000;489
0.45801;1000;494
0.45901;1000;494
0.46001;1000;491
0.46101;1000;489
0.46201;1000;489
0.46301;1000;493
0.46401;1000;494
0.46501;1000;495
0.46601;1000;496
0.46701;1000;497
0.46801;1000;497
0.46901;1000;499
0.47001;1000;496
0.47101;1000;492
0.47201;1000;491
0.47301;1000;494
0.47401;1000;498
0.47501;1000;498
0.47601;1000;497
0.47701;1000;495
0.47801;1000;493
0.47901;1000;493
0.48001;1000;493
0.48101;1000;493
0.48201;1000;495
0.48301;1000;496
0.48401;1000;496
0.48501;1000;496
0.48601;1000;495
0.48701;1000;497
0.48801;1000;498
0.48901;1000;500
0.49001;1000;501
0.49101;1000;505
0.49201;1000;506
0.49301;1000;504
0.49401;1000;500
0.49501;1000;498
0.49601;1000;498
0.49701;1000;499
0.49801;1000;500
0.49901;1000;502
0.50001;1000;506
0.50101;1000;508
0.50201;1000;511
0.50301;1000;519
0.50401;1000;524
0.50501;1000;523
0.50601;1000;517
0.50701;1000;512
0.50801;1000;508
0.50901;1000;505
0.51001;1000;503
0.51101;1000;502
0.51201;1000;504
0.51301;1000;506
0.51401;1000;505
0.51501;1000;503
0.51601;1000;499
0.51701;1000;495
0.51801;1000;494
0.51901;1000;496
0.52001;1000;502
0.52101;1000;505
0.52201;1000;506
0.52301;1000;508
0.52401;1000;510
0.52501;1000;513
0.52601;1000;519
0.52701;1000;520
0.52801;1000;518
0.52901;1000;517
0.53001;1000;522
0.53101;1000;522
0.53201;1000;521
0.53301;1000;518
0.53401;1000;513
0.53501;1000;509
0.53601;1000;509
0.53701;1000;512
0.53801;1000;514
0.53901;1000;515
0.54001;1000;512
0.54101;1000;509
0.54201;1000;508
0.54301;1000;510
0.54401;1000;512
0.54501;1000;516
0.54601;1000;520
0.54701;1000;519
0.54801;1000;518
0.54901;1000;517
0.55001;1000;516
0.55101;1000;517
0.55201;1000;518
0.55301;1000;517
0.55401;1000;514
0.55501;1000;513
0.55601;1000;515
0.55701;1000;515
0.55801;1000;515
0.55901;1000;514
0.56001;1000;515
0.56101;1000;518
0.56201;1000;519
0.56301;1000;519
0.56401;1000;519
0.56501;1000;523
0.56601;1000;527
0.56701;1000;529
0.56801;1000;525
0.56901;1000;523
0.57001;1000;520
0.57101;1000;519
0.57201;1000;519
0.57301;1000;521
0.57401;1000;521
0.57501;1000;519
0.57601;1000;516
0.57701;1000;517
0.57801;1000;516
0.57901;1000;518
0.58001;1000;522
0.58101;1000;527
0.58201;1000;532
0.58301;1000;542
0.58401;1000;548
0.58501;1000;550
0.58601;1000;543
0.58701;1000;533
0.58801;1000;530
0.58901;1000;530
0.59001;1000;527
0.59101;1000;523
0.59201;1000;523
0.59301;1000;527
0.59401;1000;530
0.59501;1000;532
0.59601;1000;531
0.59701;1000;527
0.59801;1000;527
0.59901;1000;527
0.60002;1000;532
0.60102;1000;535
0.60202;1000;538
0.60302;1000;543
0.60402;1000;547
0.60502;1000;551
0.60602;1000;554
0.60702;1000;555
0.60802;1000;555
0.60902;1000;553
0.61002;1000;552
0.61102;1000;550
0.61202;1000;548
0.61302;1000;548
0.61402;1000;548
0.61502;1000;546
0.61602;1000;545
0.61702;1000;542
0.61802;1000;543
0.61902;1000;547
0.62002;1000;551
0.62102;1000;552
0.62202;1000;552
0.62302;1000;556
0.62402;1000;558
0.62502;1000;557
0.62602;1000;555
0.62702;1000;558
0.62802;1000;562
0.62902;1000;563
0.63002;1000;560
0.63102;1000;557
0.63202;1000;557
0.63302;1000;557
0.63402;1000;555
0.63502;1000;555
0.63602;1000;556
0.63702;1000;558
0.63802;1000;562
0.63902;1000;561
0.64002;1000;560
0.64102;1000;560
0.64202;1000;562
0.64302;1000;566
0.64402;1000;567
0.64502;1000;568
0.64602;1000;564
0.64702;1000;563
0.64802;1000;563
0.64902;1000;560
0.65002;1000;559
0.65102;1000;560
0.65202;1000;557
0.65302;1000;554
0.65402;1000;553
0.65502;1000;554
0.65602;1000;553
0.65702;1000;554
0.65802;1000;557
0.65902;1000;560
0.66002;1000;561
0.66102;1000;561
0.66202;1000;559
0.66302;1000;558
0.66402;1000;558
0.66502;1000;556
0.66602;1000;555
0.66702;1000;551
0.66802;1000;548
0.66902;1000;544
0.67002;1000;541
0.67102;1000;539
0.67202;1000;537
0.67302;1000;534
0.67402;1000;532
0.67502;1000;529
0.67602;1000;528
0.67702;1000;528
0.67802;1000;526
0.67902;1000;517
0.68002;1000;509
0.68102;1000;509
0.68202;1000;514
0.68302;1000;518
0.68402;1000;518
0.68502;1000;515
0.68602;1000;512
0.68702;1000;512
0.68802;1000;512
0.68902;1000;510
0.69002;1000;502
0.69102;1000;495
0.69202;1000;491
0.69302;1000;486
0.69402;1000;482
0.69502;1000;481
0.69602;1000;479
0.69702;1000;480
0.69802;1000;480
0.69902;1000;478
0.70002;1000;472
0.70102;1000;468
0.70202;1000;468
0.70302;1000;469
0.70402;1000;469
0.70502;1000;465
0.70602;1000;462
0.70702;1000;458
0.70802;1000;452
0.70902;1000;444
0.71002;1000;441
0.71102;1000;441
0.71202;1000;441
0.71302;1000;442
0.71402;1000;443
0.71502;1000;440
0.71602;1000;435
0.71702;1000;433
0.71802;1000;432
0.71902;1000;432
0.72002;1000;435
0.72102;1000;438
0.72202;1000;442
0.72302;1000;446
0.72402;1000;446
0.72502;1000;445
0.72602;1000;447
0.72702;1000;448
0.72802;1000;448
0.72902;1000;450
0.73002;1000;452
0.73102;1000;455
0.73202;1000;454
0.73302;1000;449
0.73402;1000;451
0.73502;1000;452
0.73602;1000;447
0.73702;1000;438
0.73802;1000;431
0.73902;1000;427
0.74002;1000;426
0.74102;1000;430
0.74202;1000;435
0.74302;1000;440
0.74402;1000;443
0.74502;1000;445
0.74602;1000;447
0.74702;1000;450
0.74802;1000;451
0.74902;1000;451
0.75002;1000;452
0.75102;1000;452
0.75202;1000;451
0.75302;1000;451
0.75402;1000;451
0.75502;1000;448
0.75602;1000;446
0.75702;1000;446
0.75802;1000;449
0.75902;1000;453
0.76002;1000;455
0.76102;1000;455
0.76202;1000;455
0.76302;1000;456
0.76402;1000;456
0.76502;1000;456
0.76602;1000;459
0.76702;1000;460
0.76802;1000;460
0.76902;1000;461
0.77002;1000;460
0.77102;1000;455
0.77202;1000;448
0.77302;1000;446
0.77402;1000;451
0.77502;1000;454
0.77602;1000;455
0.77702;1000;458
0.77802;1000;459
0.77902;1000;459
0.78002;1000;463
0.78102;1000;471
0.78202;1000;478
0.78302;1000;483
0.78402;1000;484
0.78502;1000;483
0.78602;1000;483
0.78702;1000;483
0.78802;1000;486
0.78902;1000;485
0.79002;1000;479
0.79102;1000;477
0.79202;1000;479
0.79302;1000;482
0.79402;1000;484
0.79502;1000;483
0.79602;1000;481
0.79702;1000;478
0.79802;1000;474
0.79902;1000;472
0.80002;1000;472
0.80102;1000;474
0.80202;1000;478
0.80302;1000;481
0.80402;1000;483
0.80502;1000;480
0.80602;1000;480
0.80702;1000;480
0.80802;1000;479
0.80902;1000;479
0.81002;1000;479
0.81102;1000;479
0.81202;1000;482
0.81302;1000;485
0.81402;1000;483
0.81502;1000;483
0.81602;1000;486
0.81702;1000;487
0.81802;1000;485
0.81902;1000;487
0.82002;1000;489
0.82102;1000;490
0.82202;1000;487
0.82302;1000;485
0.82402;1000;483
0.82502;1000;482
0.82602;1000;481
0.82702;1000;480
0.82802;1000;480
0.82902;1000;483
0.83002;1000;485
0.83102;1000;487
0.83202;1000;482
0.83302;1000;478
0.83402;1000;480
0.83502;1000;489
0.83602;1000;489
0.83702;1000;486
0.83802;1000;484
0.83902;1000;484
0.84002;1000;487
0.84102;1000;492
0.84202;1000;496
0.84302;1000;498
0.84402;1000;502
0.84502;1000;505
0.84602;1000;503
0.84702;1000;500
0.84802;1000;499
0.84902;1000;501
0.85002;1000;501
0.85102;1000;498
0.85202;1000;496
0.85302;1000;493
0.85402;1000;496
0.85502;1000;497
0.85602;1000;498
0.85702;1000;501
0.85802;1000;501
0.85902;1000;496
0.86002;1000;493
0.86102;1000;494
0.86202;1000;495
0.86302;1000;497
0.86402;1000;497
0.86502;1000;497
0.86602;1000;499
0.86702;1000;498
0.86802;1000;496
0.86902;1000;494
0.87002;1000;496
0.87102;1000;499
0.87202;1000;500
0.87302;1000;498
0.87402;1000;496
0.87502;1000;494
0.87602;1000;491
0.87702;1000;489
0.87802;1000;491
0.87902;1000;494
0.88002;1000;496
0.88102;1000;497
0.88202;1000;500
0.88302;1000;502
0.88402;1000;498
0.88502;1000;497
0.88602;1000;500
0.88702;1000;505
0.88802;1000;503
0.88902;1000;499
0.89002;1000;496
0.89102;1000;494
0.89202;1000;491
0.89302;1000;492
0.89402;1000;496
0.89502;1000;501
0.89602;1000;503
0.89702;1000;504
0.89802;1000;505
0.89902;1000;509
0.90002;1000;507
0.90102;1000;502
0.90202;1000;500
0.90302;1000;502
0.90402;1000;502
0.90502;1000;504
0.90602;1000;504
0.90702;1000;504
0.90802;1000;506
0.90902;1000;505
0.91002;1000;500
0.91102;1000;496
0.91202;1000;492
0.91302;1000;493
0.91402;1000;494
0.91502;1000;495
0.91602;1000;497
0.91702;1000;499
0.91802;1000;504
0.91902;1000;508
0.92002;1000;508
0.92102;1000;505
0.92202;1000;505
0.92302;1000;507
0.92402;1000;507
0.92502;1000;508
0.92602;1000;508
0.92702;1000;509
0.92802;1000;512
0.92902;1000;513
0.93002;1000;509
0.93102;1000;504
0.93202;1000;499
0.93302;1000;497
0.93402;1000;500
0.93502;1000;501
0.93602;1000;500
0.93702;1000;500
0.93802;1000;500
0.93902;1000;500
0.94002;1000;502
0.94102;1000;505
0.94202;1000;508
0.94302;1000;513
0.94402;1000;512
0.94502;1000;509
0.94602;1000;510
0.94702;1000;508
0.94802;1000;508
0.94902;1000;509
0.95002;1000;507
0.95102;1000;505
0.95202;1000;505
0.95302;1000;506
0.95402;1000;503
0.95502;1000;498
0.95602;1000;497
0.95702;1000;496
0.95802;1000;500
0.95902;1000;501
0.96002;1000;503
0.96102;1000;504
0.96202;1000;504
0.96302;1000;505
0.96402;1000;505
0.96502;1000;502
0.96602;1000;504
0.96702;1000;510
0.96802;1000;512
0.96902;1000;512
0.97002;1000;513
0.97102;1000;514
0.97202;1000;514
0.97302;1000;512
0.97402;1000;509
0.97502;1000;502
0.97602;1000;495
0.97702;1000;492
0.97802;1000;492
0.97902;1000;494
0.98002;1000;489
0.98102;1000;488
0.98202;1000;492
0.98302;1000;499
0.98402;1000;507
0.98502;1000;515
0.98602;1000;519
0.98702;1000;521
0.98802;1000;521
0.98902;1000;523
0.99002;1000;524
0.99102;1000;528
0.99202;1000;527
0.99302;1000;525
0.99402;1000;524
0.99502;1000;523
0.99602;1000;516
0.99702;1000;509
0.99802;1000;499
0.99902;1000;497
1;1000;498
1.001;1000;504
1.002;1000;507
1.003;1000;510
1.004;1000;513
1.005;1000;512
1.006;1000;511
1.007;1000;512
1.008;1000;513
1.009;1000;511
1.01;1000;508
1.011;1000;507
1.012;1000;506
1.013;1000;502
1.014;1000;499
1.015;1000;497
1.016;1000;501
1.017;1000;506
1.018;1000;508
1.019;1000;509
1.02;1000;507
1.021;1000;508
1.022;1000;514
1.023;1000;520
1.024;1000;519
1.025;1000;518
1.026;1000;515
1.027;1000;510
1.028;1000;510
1.029;1000;513
1.03;1000;514
1.031;1000;515
1.032;1000;515
1.033;1000;515
1.034;1000;515
1.035;1000;513
1.036;1000;513
1.037;1000;513
1.038;1000;512
1.039;1000;515
1.04;1000;519
1.041;1000;520
1.042;1000;522
1.043;1000;523
1.044;1000;524
1.045;1000;521
1.046;1000;519
1.047;1000;519
1.048;1000;517
1.049;1000;517
1.05;1000;515
1.051;1000;511
1.052;1000;510
1.053;1000;508
1.054;1000;503
1.055;1000;499
1.056;1000;503
1.057;1000;505
1.058;1000;503
1.059;1000;500
1.06;1000;504
1.061;1000;507
1.062;1000;510
1.063;1000;514
1.064;1000;517
1.065;1000;521
1.066;1000;524
1.067;1000;528
1.068;1000;528
1.069;1000;526
1.07;1000;522
1.071;1000;520
1.072;1000;519
1.073;1000;520
1.074;1000;519
1.075;1000;518
1.076;1000;516
1.077;1000;513
1.078;1000;511
1.079;1000;510
1.08;1000;512
1.081;1000;510
1.082;1000;511
1.083;1000;517
1.084;1000;523
1.085;1000;529
1.086;1000;533
1.087;1000;534
1.088;1000;539
1.089;1000;538
1.09;1000;536
1.091;1000;535
1.092;1000;532
1.093;1000;531
1.094;1000;531
1.095;1000;531
1.096;1000;531
1.097;1000;528
1.098;1000;524
1.099;1000;519
1.1;1000;515
1.101;1000;520
1.102;1000;521
1.103;1000;517
1.104;1000;511
1.105;1000;502
1.106;1000;500
1.107;1000;504
1.108;1000;502
1.109;1000;502
1.11;1000;500
1.111;1000;499
1.112;1000;497
1.113;1000;495
1.114;1000;491
1.115;1000;491
1.116;1000;493
1.117;1000;497
1.118;1000;504
1.119;1000;509
1.12;1000;506
1.121;1000;504
1.122;1000;507
1.123;1000;512
1.124;1000;516
1.125;1000;517
1.126;1000;513
1.127;1000;511
1.128;1000;511
1.129;1000;513
1.13;1000;513
1.131;1000;512
1.132;1000;508
1.133;1000;506
1.134;1000;506
1.135;1000;507
1.136;1000;506
1.137;1000;503
1.138;1000;498
1.139;1000;496
1.14;1000;498
1.141;1000;504
1.142;1000;511
1.143;1000;515
1.144;1000;515
1.145;1000;513
1.146;1000;509
1.147;1000;504
1.148;1000;500
1.149;1000;502
1.15;1000;504
1.151;1000;503
1.152;1000;502
1.153;1000;503
1.154;1000;501
1.155;1000;500
1.156;1000;503
1.157;1000;508
1.158;1000;512
1.159;1000;515
1.16;1000;516
1.161;1000;512
1.162;1000;511
1.163;1000;513
1.164;1000;513
1.165;1000;514
1.166;1000;516
1.167;1000;514
1.168;1000;513
1.169;1000;514
1.17;1000;513
1.171;1000;510
1.172;1000;506
1.173;1000;502
1.174;1000;498
1.175;1000;496
1.176;1000;494
1.177;1000;492
1.178;1000;492
1.179;1000;498
1.18;1000;509
1.181;1000;514
1.182;1000;514
1.183;1000;510
1.184;1000;505
1.185;1000;505
1.186;1000;507
1.187;1000;512
1.188;1000;517
1.189;1000;519
1.19;1000;522
1.191;1000;524
1.192;1000;525
1.193;1000;522
1.194;1000;513
1.195;1000;504
1.196;1000;502
1.197;1000;503
1.198;1000;503
1.199;1000;508
1.2;1000;510
1.201;1000;513
1.202;1000;515
1.203;1000;515
1.204;1000;517
1.205;1000;519
1.206;1000;516
1.207;1000;514
1.208;1000;508
1.209;1000;502
1.21;1000;499
1.211;1000;499
1.212;1000;497
1.213;1000;494
1.214;1000;489
1.215;1000;484
1.216;1000;482
1.217;1000;482
1.218;1000;482
1.219;1000;480
1.22;1000;478
1.221;1000;478
1.222;1000;479
1.223;1000;485
1.224;1000;486
1.225;1000;488
1.226;1000;493
1.227;1000;498
1.228;1000;504
1.229;1000;515
1.23;1000;525
1.231;1000;532
1.232;1000;536
1.233;1000;546
1.234;1000;553
1.235;1000;559
1.236;1000;569
1.237;1000;582
1.238;1000;593
1.239;1000;606
1.24;1000;624
1.241;1000;640
1.242;1000;655
1.243;1000;668
1.244;1000;676
1.245;1000;682
1.246;1000;686
1.247;1000;692
1.248;1000;697
1.249;1000;701
1.25;1000;703
1.251;1000;700
1.252;1000;696
1.253;1000;691
1.254;1000;678
1.255;1000;656
1.256;1000;631
1.257;1000;604
1.258;1000;577
1.259;1000;552
1.26;1000;529
1.261;1000;514
1.262;1000;501
1.263;1000;491
1.264;1000;482
1.265;1000;472
1.266;1000;472
1.267;1000;475
1.268;1000;476
1.269;1000;477
1.27;1000;472
1.271;1000;468
1.272;1000;468
1.273;1000;467
1.274;1000;464
1.275;1000;463
1.276;1000;459
1.277;1000;457
1.278;1000;461
1.279;1000;464
1.28;1000;469
1.281;1000;478
1.282;1000;484
1.283;1000;488
1.284;1000;486
1.285;1000;487
1.286;1000;489
1.287;1000;494
1.288;1000;495
1.289;1000;495
1.29;1000;492
1.291;1000;492
1.292;1000;489
1.293;1000;487
1.294;1000;486
1.295;1000;484
1.296;1000;486
1.297;1000;486
1.298;1000;483
1.299;1000;479
1.3;1000;478
1.301;1000;477
1.302;1000;476
1.303;1000;480
1.304;1000;488
1.305;1000;493
1.306;1000;496
1.307;1000;497
1.308;1000;494
1.309;1000;486
1.31;1000;478
1.311;1000;476
1.312;1000;478
1.313;1000;479
1.314;1000;478
1.315;1000;478
1.316;1000;480
1.317;1000;478
1.318;1000;476
1.319;1000;476
1.32;1000;480
1.321;1000;483
1.322;1000;484
1.323;1000;483
1.324;1000;481
1.325;1000;482
1.326;1000;482
1.327;1000;493
1.328;1000;503
1.329;1000;508
1.33;1000;512
1.331;1000;515
1.332;1000;515
1.333;1000;519
1.334;1000;513
1.335;1000;507
1.336;1000;503
1.337;1000;499
1.338;1000;497
1.339;1000;497
1.34;1000;500
1.341;1000;503
1.342;1000;505
1.343;1000;504
1.344;1000;503
1.345;1000;505
1.346;1000;507
1.347;1000;502
1.348;1000;496
1.349;1000;494
1.35;1000;492
1.351;1000;495
1.352;1000;501
1.353;1000;505
1.354;1000;505
1.355;1000;505
1.356;1000;507
1.357;1000;508
1.358;1000;508
1.359;1000;509
1.36;1000;512
1.361;1000;516
1.362;1000;519
1.363;1000;521
1.364;1000;526
1.365;1000;527
1.366;1000;523
1.367;1000;519
1.368;1000;516
1.369;1000;514
1.37;1000;513
1.371;1000;511
1.372;1000;507
1.373;1000;502
1.374;1000;499
1.375;1000;499
1.376;1000;498
1.377;1000;497
1.378;1000;493
1.379;1000;490
1.38;1000;495
1.381;1000;497
1.382;1000;501
1.383;1000;509
1.384;1000;514
1.385;1000;514
1.386;1000;515
1.387;1000;513
1.388;1000;504
1.389;1000;502
1.39;1000;502
1.391;1000;507
1.392;1000;509
1.393;1000;509
1.394;1000;508
1.395;1000;507
1.396;1000;507
1.397;1000;509
1.398;1000;513
1.399;1000;514
1.4;1000;517
1.401;1000;519
1.402;1000;524
1.403;1000;524
1.404;1000;524
1.405;1000;522
1.406;1000;520
1.407;1000;521
1.408;1000;524
1.409;1000;523
1.41;1000;520
1.411;1000;521
1.412;1000;521
1.413;1000;521
1.414;1000;523
1.415;1000;521
1.416;1000;515
1.417;1000;505
1.418;1000;500
1.419;1000;505
1.42;1000;512
1.421;1000;516
1.422;1000;517
1.423;1000;523
1.424;1000;526
1.425;1000;527
1.426;1000;532
1.427;1000;537
1.428;1000;537
1.429;1000;539
1.43;1000;537
1.431;1000;534
1.432;1000;534
1.433;1000;536
1.434;1000;536
1.435;1000;530
1.436;1000;527
1.437;1000;525
1.438;1000;523
1.439;1000;523
1.44;1000;521
1.441;1000;522
1.442;1000;523
1.443;1000;521
1.444;1000;524
1.445;1000;531
1.446;1000;539
1.447;1000;544
1.448;1000;551
1.449;1000;550
1.45;1000;548
1.451;1000;550
1.452;1000;551
