time;SamplingFrequency;ECG
1.022;1000;511
1.023;1000;518
1.024;1000;525
1.025;1000;527
1.026;1000;523
1.027;1000;513
1.028;1000;509
1.029;1000;506
1.03;1000;511
1.031;1000;516
1.032;1000;518
1.033;1000;511
1.034;1000;496
1.035;1000;489
1.036;1000;485
1.037;1000;479
1.038;1000;483
1.039;1000;484
1.04;1000;493
1.041;1000;499
1.042;1000;503
1.043;1000;504
1.044;1000;507
1.045;1000;516
1.046;1000;516
1.047;1000;514
1.048;1000;514
1.049;1000;515
1.05;1000;515
1.051;1000;516
1.052;1000;515
1.053;1000;512
1.054;1000;512
1.055;1000;507
1.056;1000;502
1.057;1000;497
1.058;1000;499
1.059;1000;498
1.06;1000;501
1.061;1000;504
1.062;1000;504
1.063;1000;503
1.064;1000;504
1.065;1000;503
1.066;1000;504
1.067;1000;515
1.068;1000;528
1.069;1000;532
1.07;1000;526
1.071;1000;526
1.072;1000;528
1.073;1000;519
1.074;1000;512
1.075;1000;505
1.076;1000;496
1.077;1000;498
1.078;1000;504
1.079;1000;509
1.08;1000;513
1.081;1000;508
1.082;1000;509
1.083;1000;516
1.084;1000;527
1.085;1000;531
1.086;1000;526
1.087;1000;510
1.088;1000;504
1.089;1000;512
1.09;1000;522
1.091;1000;535
1.092;1000;548
1.093;1000;551
1.094;1000;558
1.095;1000;555
1.096;1000;544
1.097;1000;526
1.098;1000;507
1.099;1000;499
1.1;1000;496
1.101;1000;505
1.102;1000;509
1.103;1000;505
1.104;1000;496
1.105;1000;493
1.106;1000;495
1.107;1000;503
1.108;1000;509
1.109;1000;513
1.11;1000;512
1.111;1000;508
1.112;1000;505
1.113;1000;505
1.114;1000;508
1.115;1000;508
1.116;1000;503
1.117;1000;500
1.118;1000;500
1.119;1000;508
1.12;1000;515
1.121;1000;526
1.122;1000;532
1.123;1000;538
1.124;1000;540
1.125;1000;541
1.126;1000;545
1.127;1000;547
1.128;1000;542
1.129;1000;539
1.13;1000;531
1.131;1000;531
1.132;1000;525
1.133;1000;522
1.134;1000;526
1.135;1000;530
1.136;1000;530
1.137;1000;529
1.138;1000;521
1.139;1000;516
1.14;1000;515
1.141;1000;521
1.142;1000;526
1.143;1000;524
1.144;1000;524
1.145;1000;528
1.146;1000;531
1.147;1000;537
1.148;1000;544
1.149;1000;545
1.15;1000;537
1.151;1000;535
1.152;1000;527
1.153;1000;521
1.154;1000;516
1.155;1000;513
1.156;1000;518
1.157;1000;522
1.158;1000;526
1.159;1000;535
1.16;1000;540
1.161;1000;543
1.162;1000;545
1.163;1000;550
1.164;1000;551
1.165;1000;545
1.166;1000;549
1.167;1000;551
1.168;1000;551
1.169;1000;547
1.17;1000;540
1.171;1000;531
1.172;1000;521
1.173;1000;515
1.174;1000;513
1.175;1000;515
1.176;1000;522
1.177;1000;527
1.178;1000;531
1.179;1000;536
1.18;1000;543
1.181;1000;550
1.182;1000;553
1.183;1000;552
1.184;1000;554
1.185;1000;556
1.186;1000;554
1.187;1000;553
1.188;1000;551
1.189;1000;551
1.19;1000;544
1.191;1000;540
1.192;1000;540
1.193;1000;540
1.194;1000;539
1.195;1000;541
1.196;1000;550
1.197;1000;558
1.198;1000;554
1.199;1000;551
1.2;1000;545
1.201;1000;537
1.202;1000;536
1.203;1000;544
1.204;1000;548
1.205;1000;543
1.206;1000;536
1.207;1000;530
1.208;1000;526
1.209;1000;520
1.21;1000;528
1.211;1000;533
1.212;1000;539
1.213;1000;536
1.214;1000;523
1.215;1000;509
1.216;1000;504
1.217;1000;503
1.218;1000;508
1.219;1000;507
1.22;1000;508
1.221;1000;516
1.222;1000;527
1.223;1000;532
1.224;1000;533
1.225;1000;531
1.226;1000;535
1.227;1000;539
1.228;1000;536
1.229;1000;526
1.23;1000;514
1.231;1000;509
1.232;1000;507
1.233;1000;502
1.234;1000;493
1.235;1000;482
1.236;1000;474
1.237;1000;470
1.238;1000;463
1.239;1000;465
1.24;1000;470
1.241;1000;472
1.242;1000;472
1.243;1000;483
1.244;1000;491
1.245;1000;496
1.246;1000;497
1.247;1000;493
1.248;1000;486
1.249;1000;475
1.25;1000;470
1.251;1000;468
1.252;1000;476
1.253;1000;476
1.254;1000;470
1.255;1000;469
1.256;1000;463
1.257;1000;455
1.258;1000;450
1.259;1000;446
1.26;1000;445
1.261;1000;452
1.262;1000;462
1.263;1000;463
1.264;1000;462
1.265;1000;463
1.266;1000;465
1.267;1000;467
1.268;1000;459
1.269;1000;452
1.27;1000;455
1.271;1000;454
1.272;1000;446
1.273;1000;443
1.274;1000;449
1.275;1000;460
1.276;1000;469
1.277;1000;469
1.278;1000;465
1.279;1000;465
1.28;1000;468
1.281;1000;472
1.282;1000;480
1.283;1000;486
1.284;1000;490
1.285;1000;493
1.286;1000;494
1.287;1000;489
1.288;1000;489
1.289;1000;487
1.29;1000;483
1.291;1000;474
1.292;1000;464
1.293;1000;462
1.294;1000;456
1.295;1000;451
1.296;1000;451
1.297;1000;451
1.298;1000;449
1.299;1000;455
1.3;1000;465
1.301;1000;470
1.302;1000;474
1.303;1000;475
1.304;1000;480
1.305;1000;487
1.306;1000;488
1.307;1000;479
1.308;1000;471
1.309;1000;472
1.31;1000;472
1.311;1000;463
1.312;1000;459
1.313;1000;459
1.314;1000;458
1.315;1000;464
1.316;1000;472
1.317;1000;477
1.318;1000;480
1.319;1000;487
1.32;1000;495
1.321;1000;503
1.322;1000;510
1.323;1000;506
1.324;1000;503
1.325;1000;490
1.326;1000;479
1.327;1000;472
1.328;1000;479
1.329;1000;481
1.33;1000;482
1.331;1000;479
1.332;1000;474
1.333;1000;470
1.334;1000;467
1.335;1000;466
1.336;1000;460
1.337;1000;453
1.338;1000;459
1.339;1000;472
1.34;1000;481
1.341;1000;488
1.342;1000;498
1.343;1000;506
1.344;1000;506
1.345;1000;504
1.346;1000;500
1.347;1000;494
1.348;1000;490
1.349;1000;487
1.35;1000;487
1.351;1000;485
1.352;1000;486
1.353;1000;490
1.354;1000;491
1.355;1000;489
1.356;1000;491
1.357;1000;486
1.358;1000;482
1.359;1000;486
1.36;1000;490
1.361;1000;487
1.362;1000;492
1.363;1000;492
1.364;1000;492
1.365;1000;499
1.366;1000;510
1.367;1000;519
1.368;1000;523
1.369;1000;526
1.37;1000;524
1.371;1000;521
1.372;1000;514
1.373;1000;506
1.374;1000;500
1.375;1000;494
1.376;1000;490
1.377;1000;484
1.378;1000;481
1.379;1000;478
1.38;1000;478
1.381;1000;485
1.382;1000;493
1.383;1000;498
1.384;1000;497
1.385;1000;497
1.386;1000;497
1.387;1000;493
1.388;1000;492
1.389;1000;494
1.39;1000;495
1.391;1000;497
1.392;1000;497
1.393;1000;489
1.394;1000;481
1.395;1000;474
1.396;1000;469
1.397;1000;466
1.398;1000;467
1.399;1000;476
1.4;1000;485
1.401;1000;487
1.402;1000;488
1.403;1000;493
1.404;1000;497
1.405;1000;503
1.406;1000;507
1.407;1000;512
1.408;1000;514
1.409;1000;517
1.41;1000;515
1.411;1000;509
1.412;1000;509
1.413;1000;509
1.414;1000;503
1.415;1000;505
1.416;1000;500
1.417;1000;500
1.418;1000;493
1.419;1000;486
1.42;1000;488
1.421;1000;497
1.422;1000;503
1.423;1000;511
1.424;1000;515
1.425;1000;516
1.426;1000;514
1.427;1000;507
1.428;1000;506
1.429;1000;507
1.43;1000;504
1.431;1000;506
1.432;1000;502
1.433;1000;494
1.434;1000;490
1.435;1000;491
1.436;1000;492
1.437;1000;494
1.438;1000;492
1.439;1000;493
1.44;1000;492
1.441;1000;494
1.442;1000;495
1.443;1000;497
1.444;1000;497
1.445;1000;494
1.446;1000;497
1.447;1000;505
1.448;1000;507
1.449;1000;508
1.45;1000;503
