time;SamplingFrequency;ECG
1.6504;100;507
1.6604;100;510
1.6704;100;514
1.6804;100;508
1.6904;100;515
1.7004;100;511
1.7104;100;525
1.7204;100;514
1.7304;100;513
1.7404;100;494
1.7504;100;497
1.7604;100;494
1.7704;100;508
1.7804;100;496
1.7904;100;507
1.8005;100;499
1.8105;100;486
1.8205;100;484
1.8305;100;593
1.8405;100;732
1.8505;100;727
1.8605;100;478
1.8705;100;454
1.8805;100;448
1.8905;100;467
1.9005;100;457
1.9105;100;470
1.9205;100;468
1.9305;100;485
1.9405;100;482
1.9505;100;490
1.9605;100;487
1.9705;100;507
1.9805;100;496
1.9905;100;511
2.0005;100;505
2.0105;100;523
2.0205;100;515
2.0305;100;536
2.0405;100;529
2.0505;100;551
2.0605;100;555
2.0705;100;574
2.0805;100;566
2.0905;100;586
2.1005;100;569
2.1105;100;568
2.1205;100;546
2.1305;100;521
2.1405;100;478
2.1505;100;458
2.1605;100;435
2.1705;100;434
2.1805;100;427
2.1905;100;443
2.2006;100;428
2.2106;100;451
2.2206;100;444
2.2306;100;463
2.2406;100;461
2.2506;100;482
2.2606;100;467
2.2706;100;486
2.2806;100;478
2.2906;100;496
2.3006;100;486
2.3106;100;503
2.3206;100;499
2.3306;100;499
2.3406;100;493
2.3506;100;502
2.3606;100;490
2.3706;100;505
2.3806;100;499
2.3906;100;506
2.4006;100;498
2.4106;100;507
2.4206;100;505
2.4306;100;510
2.4406;100;504
2.4506;100;512
2.4606;100;498
2.4706;100;515
2.4806;100;501
2.4906;100;514
2.5006;100;503
2.5106;100;517
2.5206;100;505
2.5306;100;513
2.5406;100;504
2.5506;100;523
2.5606;100;504
2.5706;100;507
2.5806;100;504
2.5906;100;507
2.6007;100;504
2.6107;100;516
2.6207;100;502
2.6307;100;505
2.6407;100;504
2.6507;100;518
2.6607;100;500
2.6707;100;512
2.6807;100;500
2.6907;100;506
2.7007;100;497
2.7107;100;516
2.7207;100;504
2.7307;100;520
2.7407;100;507
2.7507;100;511
2.7607;100;515
2.7707;100;520
2.7807;100;509
2.7907;100;515
2.8007;100;499
2.8107;100;509
2.8207;100;496
2.8307;100;506
2.8407;100;489
2.8507;100;508
2.8607;100;502
2.8707;100;485
2.8807;100;482
2.8907;100;601
2.9007;100;741
2.9107;100;722
2.9207;100;466
2.9307;100;449
2.9407;100;448
2.9507;100;471
2.9607;100;460
2.9707;100;479
2.9807;100;473
2.9907;100;489
3.0008;100;483
3.0108;100;495
3.0208;100;491
3.0308;100;504
3.0408;100;496
3.0508;100;510
3.0608;100;509
3.0708;100;522
3.0808;100;522
3.0908;100;535
3.1008;100;526
3.1108;100;547
3.1208;100;554
3.1308;100;571
3.1408;100;565
3.1508;100;579
3.1608;100;570
3.1708;100;574
3.1808;100;546
3.1908;100;519
3.2008;100;470
3.2108;100;451
3.2208;100;434
3.2308;100;431
3.2408;100;418
3.2508;100;435
3.2608;100;433
3.2708;100;446
3.2808;100;443
3.2908;100;469
3.3008;100;451
3.3108;100;471
3.3208;100;469
3.3308;100;490
3.3408;100;483
3.3508;100;493
3.3608;100;490
3.3708;100;504
3.3808;100;496
3.3908;100;502
3.4009;100;491
3.4109;100;507
3.4209;100;493
3.4309;100;509
3.4409;100;495
3.4509;100;508
3.4609;100;499
3.4709;100;509
3.4809;100;507
3.4909;100;513
3.5009;100;500
3.5109;100;509
3.5209;100;506
3.5309;100;513
3.5409;100;505
3.5509;100;510
3.5609;100;505
3.5709;100;515
3.5809;100;503
3.5909;100;510
3.6009;100;515
3.6109;100;513
3.6209;100;514
3.6309;100;513
3.6409;100;504
3.6509;100;510
3.6609;100;516
3.6709;100;521
3.6809;100;509
3.6909;100;525
3.7009;100;515
3.7109;100;525
3.7209;100;501
3.7309;100;503
3.7409;100;496
3.7509;100;505
3.7609;100;507
3.7709;100;507
3.7809;100;504
3.7909;100;505
3.801;100;496
3.811;100;478
3.821;100;545
3.831;100;694
3.841;100;736
3.851;100;500
3.861;100;451
3.871;100;463
3.881;100;455
3.891;100;478
3.901;100;478
3.911;100;493
3.921;100;486
3.931;100;502
3.941;100;493
3.951;100;504
3.961;100;504
3.971;100;518
3.981;100;509
3.991;100;520
4.001;100;512
4.011;100;536
4.021;100;529
4.031;100;556
4.041;100;546
4.051;100;568
4.061;100;564
4.071;100;594
4.081;100;576
4.091;100;578
4.101;100;571
4.111;100;560
4.121;100;514
4.131;100;488
4.141;100;453
4.151;100;446
4.161;100;417
4.171;100;427
4.181;100;417
4.191;100;437
4.2011;100;438
4.2111;100;459
4.2211;100;453
4.2311;100;469
4.2411;100;470
4.2511;100;481
4.2611;100;473
4.2711;100;493
4.2811;100;473
4.2911;100;495
4.3011;100;486
4.3111;100;491
4.3211;100;490
4.3311;100;501
4.3411;100;497
4.3511;100;499
4.3611;100;492
4.3711;100;504
4.3811;100;504
4.3911;100;500
4.4011;100;502
4.4111;100;504
4.4211;100;496
4.4311;100;512
4.4411;100;510
4.4511;100;516
4.4611;100;500
4.4711;100;511
4.4811;100;504
4.4911;100;515
4.5011;100;505
4.5111;100;524
4.5211;100;510
4.5311;100;526
4.5411;100;522
4.5511;100;518
4.5611;100;497
4.5711;100;509
4.5811;100;498
4.5911;100;508
4.6012;100;500
4.6112;100;511
4.6212;100;496
4.6312;100;505
4.6412;100;481
4.6512;100;491
4.6612;100;579
4.6712;100;717
4.6812;100;664
4.6912;100;456
4.7012;100;457
4.7112;100;471
4.7212;100;471
4.7312;100;486
4.7412;100;483
4.7512;100;491
4.7612;100;488
4.7712;100;505
4.7812;100;497
4.7912;100;500
4.8012;100;495
4.8112;100;517
4.8212;100;508
4.8312;100;522
4.8412;100;509
4.8512;100;532
4.8612;100;527
4.8712;100;548
4.8812;100;542
4.8912;100;559
4.9012;100;553
4.9112;100;572
4.9212;100;567
4.9312;100;575
4.9412;100;551
4.9512;100;536
4.9612;100;494
4.9712;100;474
4.9812;100;439
4.9912;100;439
5.0013;100;432
5.0113;100;436
5.0213;100;426
5.0313;100;450
5.0413;100;449
5.0513;100;466
5.0613;100;462
5.0713;100;477
5.0813;100;473
5.0913;100;486
5.1013;100;479
5.1113;100;503
5.1213;100;484
5.1313;100;493
5.1413;100;488
5.1513;100;504
5.1613;100;495
5.1713;100;505
5.1813;100;500
5.1913;100;499
5.2013;100;498
5.2113;100;505
5.2213;100;503
5.2313;100;513
5.2413;100;505
5.2513;100;504
5.2613;100;507
5.2713;100;514
5.2813;100;508
5.2913;100;522
5.3013;100;504
5.3113;100;520
5.3213;100;507
5.3313;100;519
5.3413;100;517
5.3513;100;528
5.3613;100;509
5.3713;100;507
5.3813;100;496
5.3913;100;507
5.4014;100;487
5.4114;100;503
5.4214;100;499
5.4314;100;510
5.4414;100;497
5.4514;100;495
5.4614;100;487
5.4714;100;594
5.4814;100;710
5.4914;100;705
5.5014;100;474
5.5114;100;464
5.5214;100;452
5.5314;100;474
5.5414;100;470
5.5514;100;485
5.5614;100;484
5.5714;100;487
5.5814;100;486
5.5914;100;500
5.6014;100;494
5.6114;100;505
5.6214;100;501
5.6314;100;508
5.6414;100;507
5.6514;100;524
5.6614;100;518
5.6714;100;527
5.6814;100;532
5.6914;100;550
5.7014;100;548
5.7114;100;568
5.7214;100;567
5.7314;100;577
5.7414;100;570
5.7514;100;565
5.7614;100;526
5.7714;100;508
5.7814;100;464
5.7914;100;448
5.8015;100;428
5.8115;100;437
5.8215;100;429
5.8315;100;440
5.8415;100;445
5.8515;100;448
5.8615;100;451
5.8715;100;467
5.8815;100;466
5.8915;100;480
5.9015;100;470
5.9115;100;492
5.9215;100;488
5.9315;100;499
5.9415;100;486
5.9515;100;503
5.9615;100;494
5.9715;100;508
5.9815;100;504
5.9915;100;504
6.0015;100;492
6.0115;100;504
6.0215;100;500
6.0315;100;506
6.0415;100;502
6.0515;100;511
6.0615;100;502
6.0715;100;512
6.0815;100;502
6.0915;100;511
6.1015;100;499
6.1115;100;512
6.1215;100;502
6.1315;100;508
6.1415;100;501
6.1515;100;508
6.1615;100;502
6.1715;100;510
6.1815;100;509
6.1915;100;511
6.2016;100;508
6.2116;100;511
6.2216;100;499
6.2316;100;511
6.2416;100;502
6.2516;100;514
6.2616;100;517
6.2716;100;522
6.2816;100;510
6.2916;100;508
6.3016;100;499
6.3116;100;499
6.3216;100;501
6.3316;100;505
6.3416;100;502
6.3516;100;504
6.3616;100;497
6.3716;100;488
6.3816;100;489
6.3916;100;613
6.4016;100;750
6.4116;100;692
6.4216;100;473
6.4316;100;455
6.4416;100;445
6.4516;100;464
6.4616;100;460
6.4716;100;481
6.4816;100;472
6.4916;100;500
6.5016;100;478
6.5116;100;494
6.5216;100;481
6.5316;100;512
6.5416;100;499
6.5516;100;514
6.5616;100;510
6.5716;100;519
6.5816;100;519
6.5916;100;530
6.6017;100;532
6.6117;100;538
6.6217;100;546
6.6317;100;568
6.6417;100;567
6.6517;100;584
6.6617;100;573
6.6717;100;568
6.6817;100;527
6.6917;100;509
6.7017;100;469
6.7117;100;451
6.7217;100;428
6.7317;100;433
6.7417;100;436
6.7517;100;444
6.7617;100;442
6.7717;100;457
6.7817;100;449
6.7917;100;462
6.8017;100;464
6.8117;100;469
6.8217;100;465
6.8317;100;485
6.8417;100;480
6.8517;100;492
6.8617;100;492
6.8717;100;501
6.8817;100;490
6.8917;100;504
6.9017;100;503
6.9117;100;505
6.9217;100;500
6.9317;100;510
6.9417;100;502
6.9517;100;505
6.9617;100;496
6.9717;100;508
6.9817;100;500
6.9917;100;511
7.0018;100;499
7.0118;100;513
7.0218;100;501
7.0318;100;510
7.0418;100;505
7.0518;100;509
7.0618;100;503
7.0718;100;513
7.0818;100;505
7.0918;100;512
7.1018;100;503
7.1118;100;515
7.1218;100;494
7.1318;100;519
7.1418;100;504
7.1518;100;511
7.1618;100;504
7.1718;100;515
7.1818;100;503
7.1918;100;516
7.2018;100;497
7.2118;100;515
7.2218;100;510
7.2318;100;513
7.2418;100;504
7.2518;100;511
7.2618;100;505
7.2718;100;512
7.2818;100;502
7.2918;100;510
7.3018;100;501
7.3118;100;513
7.3218;100;503
7.3318;100;520
7.3418;100;502
7.3518;100;518
7.3618;100;514
7.3718;100;521
7.3818;100;512
7.3918;100;508
7.4019;100;489
7.4119;100;503
7.4219;100;494
7.4319;100;505
7.4419;100;500
7.4519;100;513
7.4619;100;494
7.4719;100;491
7.4819;100;467
7.4919;100;568
7.5019;100;716
7.5119;100;771
7.5219;100;523
7.5319;100;450
7.5419;100;442
7.5519;100;458
7.5619;100;456
7.5719;100;473
7.5819;100;467
7.5919;100;488
7.6019;100;478
7.6119;100;495
7.6219;100;487
7.6319;100;507
7.6419;100;495
7.6519;100;508
7.6619;100;508
7.6719;100;517
7.6819;100;516
7.6919;100;527
7.7019;100;527
7.7119;100;550
7.7219;100;545
7.7319;100;569
7.7419;100;568
7.7519;100;580
7.7619;100;573
7.7719;100;581
7.7819;100;547
7.7919;100;542
7.802;100;488
7.812;100;468
7.822;100;444
7.832;100;442
7.842;100;428
7.852;100;445
7.862;100;432
7.872;100;448
7.882;100;446
7.892;100;464
7.902;100;459
7.912;100;476
7.922;100;471
7.932;100;485
7.942;100;482
7.952;100;492
7.962;100;491
7.972;100;503
7.982;100;495
7.992;100;510
8.002;100;500
8.012;100;511
8.022;100;498
8.032;100;505
8.042;100;513
8.052;100;508
8.062;100;497
8.072;100;510
8.082;100;501
8.092;100;520
8.102;100;500
8.112;100;513
8.122;100;505
8.132;100;518
8.142;100;511
8.152;100;524
8.162;100;507
8.172;100;513
8.182;100;507
8.192;100;518
8.2021;100;504
8.2121;100;515
8.2221;100;508
8.2321;100;515
8.2421;100;504
8.2521;100;512
8.2621;100;508
8.2721;100;516
8.2821;100;504
8.2921;100;521
8.3021;100;505
8.3121;100;515
8.3221;100;511
8.3321;100;515
8.3421;100;501
8.3521;100;515
8.3621;100;505
8.3721;100;516
8.3821;100;507
8.3921;100;519
8.4021;100;504
8.4121;100;519
8.4221;100;515
8.4321;100;517
8.4421;100;515
8.4521;100;527
8.4621;100;513
8.4721;100;524
8.4821;100;491
8.4921;100;504
8.5021;100;497
8.5121;100;515
8.5221;100;500
8.5321;100;508
8.5421;100;502
8.5521;100;515
8.5621;100;464
8.5721;100;511
8.5821;100;629
8.5921;100;776
8.6022;100;655
8.6122;100;466
8.6222;100;443
8.6322;100;457
8.6422;100;459
8.6522;100;471
8.6622;100;475
8.6722;100;476
8.6822;100;478
8.6922;100;492
8.7022;100;483
8.7122;100;502
8.7222;100;500
8.7322;100;515
8.7422;100;504
8.7522;100;519
8.7622;100;520
8.7722;100;526
8.7822;100;531
8.7922;100;547
8.8022;100;547
8.8122;100;569
8.8222;100;570
8.8322;100;587
8.8422;100;582
8.8522;100;587
8.8622;100;568
8.8722;100;552
8.8822;100;504
8.8922;100;480
8.9022;100;446
8.9122;100;441
8.9222;100;425
8.9322;100;420
8.9422;100;423
8.9522;100;442
8.9622;100;438
8.9722;100;454
8.9822;100;455
8.9922;100;471
9.0023;100;462
9.0123;100;489
9.0223;100;482
9.0323;100;488
9.0423;100;480
9.0523;100;487
9.0623;100;479
9.0723;100;487
9.0823;100;475
9.0923;100;490
9.1023;100;472
9.1123;100;487
9.1223;100;485
9.1323;100;498
9.1423;100;484
9.1523;100;498
9.1623;100;490
9.1723;100;501
9.1823;100;504
9.1923;100;507
9.2023;100;496
9.2123;100;511
9.2223;100;501
9.2323;100;514
9.2423;100;506
9.2523;100;509
9.2623;100;509
9.2723;100;519
9.2823;100;510
9.2923;100;520
9.3023;100;505
9.3123;100;514
9.3223;100;507
9.3323;100;504
9.3423;100;506
9.3523;100;513
9.3623;100;513
9.3723;100;521
9.3823;100;497
9.3923;100;499
9.4024;100;493
9.4124;100;507
9.4224;100;500
9.4324;100;504
9.4424;100;496
9.4524;100;510
9.4624;100;506
9.4724;100;478
9.4824;100;508
9.4924;100;646
9.5024;100;747
9.5124;100;600
9.5224;100;452
9.5324;100;475
9.5424;100;464
9.5524;100;487
9.5624;100;490
9.5724;100;508
9.5824;100;483
9.5924;100;504
9.6024;100;503
9.6124;100;519
9.6224;100;502
9.6324;100;512
9.6424;100;503
9.6524;100;511
9.6624;100;509
9.6724;100;524
9.6824;100;517
9.6924;100;528
9.7024;100;532
9.7124;100;551
9.7224;100;557
9.7324;100;572
9.7424;100;564
9.7524;100;576
9.7624;100;565
9.7724;100;562
9.7824;100;511
9.7924;100;496
9.8025;100;456
9.8125;100;445
9.8225;100;433
9.8325;100;437
9.8425;100;431
9.8525;100;448
9.8625;100;445
9.8725;100;454
9.8825;100;456
9.8925;100;473
9.9025;100;479
9.9125;100;496
9.9225;100;482
9.9325;100;494
9.9425;100;483
9.9525;100;508
9.9625;100;488
9.9725;100;497
9.9825;100;485
9.9925;100;495
10.003;100;490
10.013;100;502
10.023;100;492
10.033;100;499
10.043;100;500
10.053;100;506
10.063;100;497
10.073;100;507
10.083;100;498
10.093;100;508
10.103;100;499
10.113;100;510
10.123;100;506
10.133;100;510
10.143;100;505
10.153;100;516
10.163;100;519
10.173;100;515
10.183;100;512
10.193;100;526
10.203;100;516
10.213;100;521
10.223;100;498
10.233;100;507
10.243;100;493
10.253;100;505
10.263;100;494
10.273;100;512
10.283;100;494
10.293;100;516
10.303;100;497
10.313;100;483
10.323;100;513
10.333;100;639
10.343;100;732
10.353;100;589
10.363;100;454
10.373;100;464
10.383;100;457
10.393;100;483
10.403;100;470
10.413;100;489
10.423;100;488
10.433;100;496
10.443;100;494
10.453;100;505
10.463;100;499
10.473;100;513
10.483;100;498
10.493;100;515
10.503;100;503
10.513;100;519
10.523;100;520
10.533;100;536
10.543;100;536
10.553;100;553
10.563;100;556
10.573;100;568
10.583;100;567
10.593;100;583
10.603;100;556
10.613;100;553
10.623;100;513
10.633;100;492
10.643;100;455
10.653;100;448
10.663;100;438
10.673;100;433
10.683;100;423
10.693;100;444
10.703;100;445
10.713;100;460
10.723;100;451
10.733;100;474
10.743;100;467
10.753;100;482
10.763;100;476
10.773;100;488
10.783;100;484
10.793;100;491
10.803;100;486
10.813;100;491
10.823;100;484
10.833;100;498
10.843;100;492
10.853;100;503
10.863;100;492
10.873;100;512
10.883;100;496
10.893;100;501
10.903;100;496
10.913;100;499
10.923;100;499
10.933;100;512
10.943;100;501
10.953;100;512
10.963;100;502
10.973;100;511
10.983;100;507
10.993;100;511
11.003;100;508
11.013;100;513
11.023;100;504
11.033;100;521
11.043;100;512
11.053;100;521
11.063;100;505
11.073;100;508
11.083;100;494
11.093;100;505
11.103;100;489
11.113;100;502
11.123;100;493
11.133;100;503
11.143;100;491
11.153;100;479
11.163;100;503
11.173;100;624
11.183;100;738
11.193;100;657
11.203;100;465
11.213;100;458
11.223;100;449
11.233;100;470
11.243;100;466
11.253;100;482
11.263;100;480
11.273;100;506
11.283;100;485
11.293;100;495
11.303;100;493
11.313;100;504
11.323;100;502
11.333;100;515
11.343;100;513
11.353;100;523
11.363;100;525
11.373;100;537
11.383;100;540
11.393;100;553
11.403;100;555
11.413;100;569
11.423;100;571
11.433;100;588
11.443;100;565
11.453;100;565
11.463;100;526
11.473;100;493
11.483;100;463
11.493;100;457
11.503;100;440
11.513;100;441
11.523;100;436
11.533;100;448
11.543;100;444
11.553;100;459
11.563;100;452
11.573;100;472
11.583;100;459
11.593;100;476
11.603;100;469
11.613;100;488
11.623;100;487
11.633;100;494
11.643;100;492
11.653;100;503
11.663;100;497
11.673;100;508
11.683;100;496
11.693;100;505
11.703;100;503
11.713;100;506
11.723;100;499
11.733;100;508
11.743;100;498
11.753;100;506
11.763;100;502
11.773;100;510
11.783;100;502
11.793;100;511
11.803;100;505
11.813;100;511
11.823;100;508
11.833;100;519
11.843;100;511
11.853;100;520
11.863;100;513
11.873;100;523
11.883;100;504
11.893;100;519
11.903;100;510
11.913;100;519
11.923;100;507
11.933;100;519
11.943;100;509
11.953;100;521
11.963;100;513
11.973;100;516
11.983;100;511
11.993;100;515
12.003;100;513
12.013;100;512
12.023;100;510
12.033;100;523
12.043;100;512
12.053;100;525
12.063;100;521
12.073;100;529
12.083;100;519
12.093;100;520
12.103;100;505
12.113;100;504
12.123;100;491
12.133;100;505
12.143;100;494
12.153;100;505
12.163;100;497
12.173;100;487
12.183;100;472
12.193;100;582
12.203;100;718
12.213;100;743
12.223;100;498
12.233;100;453
12.243;100;444
12.253;100;460
12.263;100;455
12.273;100;474
12.283;100;476
12.293;100;486
12.303;100;476
12.313;100;486
12.323;100;485
12.333;100;504
12.343;100;498
12.353;100;512
12.363;100;507
12.373;100;515
12.383;100;517
12.393;100;526
12.403;100;526
12.413;100;537
12.423;100;545
12.433;100;570
12.443;100;568
12.453;100;583
12.463;100;567
12.473;100;572
12.483;100;546
12.493;100;527
12.503;100;478
12.513;100;467
12.523;100;441
12.533;100;445
12.543;100;431
12.553;100;444
12.563;100;450
12.573;100;454
12.583;100;443
12.593;100;471
12.603;100;467
12.613;100;476
12.623;100;474
12.633;100;484
12.643;100;482
12.653;100;497
12.663;100;493
12.673;100;508
12.683;100;493
12.693;100;510
12.703;100;506
12.713;100;501
12.723;100;490
12.733;100;500
12.743;100;496
12.753;100;498
12.763;100;499
12.773;100;501
12.783;100;503
12.793;100;505
12.803;100;496
12.813;100;516
12.823;100;499
12.833;100;515
12.843;100;498
12.853;100;507
12.863;100;499
12.873;100;515
12.883;100;507
12.893;100;508
12.903;100;498
12.913;100;517
12.923;100;498
12.933;100;512
12.943;100;511
12.953;100;502
12.963;100;509
12.973;100;519
12.983;100;504
12.993;100;515
13.003;100;510
13.013;100;513
13.023;100;509
13.033;100;513
13.043;100;509
13.053;100;520
13.063;100;503
13.073;100;510
13.083;100;504
13.093;100;521
13.103;100;511
13.113;100;518
13.123;100;515
13.133;100;530
13.143;100;510
13.153;100;519
13.163;100;501
13.173;100;512
13.183;100;497
13.193;100;508
13.203;100;499
13.213;100;518
13.223;100;498
13.233;100;505
13.243;100;469
13.253;100;537
13.263;100;662
13.273;100;785
13.283;100;598
13.293;100;458
13.303;100;440
13.313;100;459
13.323;100;448
13.333;100;469
13.343;100;459
13.353;100;481
13.363;100;472
13.373;100;490
13.383;100;489
13.393;100;498
13.403;100;498
13.413;100;507
13.423;100;507
13.433;100;515
13.443;100;516
13.453;100;525
13.463;100;528
13.473;100;544
13.483;100;543
13.493;100;565
13.503;100;560
13.513;100;583
13.523;100;575
13.533;100;578
13.543;100;560
13.553;100;543
13.563;100;492
13.573;100;478
13.583;100;448
13.593;100;438
13.603;100;424
13.613;100;434
13.623;100;431
13.633;100;446
13.643;100;448
13.653;100;453
13.663;100;456
13.673;100;481
13.683;100;472
13.693;100;488
13.703;100;470
13.713;100;493
13.723;100;490
13.733;100;508
13.743;100;492
13.753;100;508
13.763;100;503
13.773;100;501
13.783;100;491
13.793;100;508
13.803;100;493
13.813;100;497
13.823;100;494
13.833;100;507
13.843;100;497
13.853;100;510
13.863;100;500
13.873;100;507
13.883;100;501
13.893;100;510
13.903;100;503
13.913;100;506
13.923;100;503
13.933;100;505
13.943;100;504
13.953;100;516
13.963;100;497
13.973;100;511
13.983;100;508
13.993;100;508
14.004;100;498
14.014;100;514
14.024;100;503
14.034;100;512
14.044;100;501
14.054;100;515
14.064;100;501
14.074;100;513
14.084;100;503
14.094;100;508
14.104;100;500
14.114;100;513
14.124;100;505
14.134;100;514
14.144;100;506
14.154;100;519
14.164;100;516
14.174;100;523
14.184;100;504
14.194;100;506
14.204;100;487
14.214;100;496
14.224;100;493
14.234;100;501
14.244;100;493
14.254;100;504
14.264;100;483
14.274;100;470
14.284;100;543
14.294;100;703
14.304;100;772
14.314;100;555
14.324;100;444
14.334;100;455
14.344;100;447
14.354;100;466
14.364;100;458
14.374;100;471
14.384;100;473
14.394;100;489
14.404;100;479
14.414;100;502
14.424;100;491
14.434;100;503
14.444;100;497
14.454;100;512
14.464;100;509
14.474;100;522
14.484;100;519
14.494;100;529
14.504;100;537
14.514;100;546
14.524;100;554
14.534;100;582
14.544;100;575
14.554;100;587
14.564;100;572
14.574;100;561
14.584;100;524
14.594;100;499
14.604;100;456
14.614;100;444
14.624;100;418
14.634;100;420
14.644;100;413
14.654;100;432
14.664;100;427
14.674;100;446
14.684;100;442
14.694;100;464
14.704;100;459
14.714;100;471
14.724;100;461
14.734;100;480
14.744;100;481
14.754;100;488
14.764;100;486
14.774;100;498
14.784;100;492
14.794;100;504
14.804;100;489
14.814;100;508
14.824;100;492
14.834;100;502
14.844;100;499
14.854;100;507
14.864;100;498
14.874;100;510
14.884;100;504
14.894;100;512
14.904;100;500
14.914;100;508
14.924;100;507
14.934;100;510
14.944;100;505
14.954;100;516
14.964;100;503
14.974;100;512
14.984;100;512
14.994;100;513
15.004;100;507
15.014;100;515
15.024;100;508
15.034;100;519
15.044;100;517
15.054;100;517
15.064;100;513
15.074;100;530
15.084;100;523
15.094;100;519
15.104;100;498
15.114;100;511
15.124;100;501
15.134;100;506
15.144;100;508
15.154;100;508
15.164;100;504
15.174;100;513
15.184;100;476
15.194;100;530
15.204;100;658
15.214;100;765
15.224;100;563
15.234;100;456
15.244;100;453
15.254;100;471
15.264;100;476
15.274;100;485
15.284;100;485
15.294;100;487
15.304;100;486
15.314;100;502
15.324;100;490
15.334;100;513
15.344;100;500
15.354;100;514
15.364;100;511
15.374;100;524
15.384;100;522
15.394;100;536
15.404;100;531
15.414;100;557
15.424;100;552
15.434;100;579
15.444;100;570
15.454;100;589
15.464;100;583
15.474;100;581
15.484;100;553
15.494;100;530
15.504;100;489
15.514;100;469
15.524;100;434
15.534;100;432
15.544;100;422
15.554;100;441
15.564;100;433
15.574;100;440
15.584;100;455
15.594;100;464
15.604;100;461
15.614;100;477
15.624;100;466
15.634;100;488
15.644;100;483
15.654;100;492
15.664;100;497
15.674;100;497
15.684;100;486
15.694;100;492
15.704;100;487
15.714;100;497
15.724;100;491
15.734;100;500
15.744;100;488
15.754;100;499
15.764;100;489
15.774;100;497
15.784;100;491
15.794;100;506
15.804;100;486
15.814;100;506
15.824;100;500
15.834;100;501
15.844;100;494
15.854;100;513
15.864;100;510
15.874;100;514
15.884;100;509
15.894;100;518
15.904;100;516
15.914;100;516
15.924;100;508
15.934;100;498
15.944;100;492
15.954;100;508
15.964;100;501
15.974;100;505
15.984;100;505
15.994;100;514
16.004;100;496
16.014;100;482
16.024;100;550
16.034;100;693
16.044;100;731
16.054;100;503
16.064;100;448
16.074;100;472
16.084;100;469
16.094;100;487
16.104;100;480
16.114;100;489
16.124;100;487
16.134;100;506
16.144;100;499
16.154;100;513
16.164;100;507
16.174;100;516
16.184;100;509
16.194;100;525
16.204;100;518
16.214;100;524
16.224;100;522
16.234;100;541
16.244;100;543
16.254;100;567
16.264;100;560
16.274;100;580
16.284;100;576
16.294;100;584
16.304;100;565
