time;SamplingFrequency;ECG;Pulse
0.36701;1000;498;517
0.36801;1000;496;517
0.36901;1000;494;517
0.37001;1000;495;517
0.37101;1000;496;518
0.37201;1000;497;518
0.37301;1000;501;517
0.37401;1000;507;517
0.37501;1000;510;520
0.37601;1000;511;516
0.37701;1000;512;520
0.37801;1000;514;516
0.37901;1000;515;516
0.38001;1000;515;518
0.38101;1000;513;518
0.38201;1000;512;517
0.38301;1000;510;518
0.38401;1000;508;517
0.38501;1000;506;518
0.38601;1000;504;516
0.38701;1000;503;521
0.38801;1000;503;518
0.38901;1000;503;517
0.39001;1000;503;517
0.39101;1000;504;519
0.39201;1000;506;521
0.39301;1000;507;518
0.39401;1000;510;518
0.39501;1000;513;520
0.39601;1000;513;518
0.39701;1000;513;518
0.39801;1000;512;518
0.39901;1000;511;516
0.40001;1000;509;518
0.40101;1000;509;518
0.40201;1000;508;519
0.40301;1000;508;519
0.40401;1000;507;517
0.40501;1000;505;517
0.40601;1000;502;520
0.40701;1000;501;516
0.40801;1000;500;520
0.40901;1000;502;516
0.41001;1000;504;518
0.41101;1000;505;518
0.41201;1000;507;517
0.41301;1000;509;516
0.41401;1000;512;516
0.41501;1000;516;517
0.41601;1000;518;518
0.41701;1000;519;517
0.41801;1000;518;518
0.41901;1000;517;518
0.42001;1000;516;518
0.42101;1000;513;518
0.42201;1000;511;516
0.42301;1000;511;519
0.42401;1000;511;517
0.42501;1000;512;516
0.42601;1000;510;521
0.42701;1000;508;516
0.42801;1000;508;518
0.42901;1000;505;516
0.43001;1000;504;518
0.43101;1000;504;518
0.43201;1000;507;517
0.43301;1000;507;518
0.43401;1000;507;518
0.43501;1000;508;517
0.43601;1000;510;515
0.43701;1000;513;520
0.43801;1000;515;518
0.43901;1000;516;517
0.44001;1000;517;516
0.44101;1000;515;521
0.44201;1000;513;519
0.44301;1000;510;518
0.44401;1000;509;517
0.44501;1000;508;519
0.44601;1000;504;519
0.44701;1000;504;519
0.44801;1000;504;519
0.44901;1000;504;517
0.45001;1000;504;517
0.45101;1000;506;520
0.45201;1000;508;521
0.45301;1000;510;519
0.45401;1000;511;521
0.45501;1000;512;519
0.45601;1000;513;520
0.45701;1000;512;519
0.45801;1000;513;518
0.45901;1000;513;517
0.46001;1000;513;518
0.46101;1000;513;519
0.46201;1000;514;519
0.46301;1000;515;518
0.46401;1000;515;518
0.46501;1000;513;519
0.46601;1000;511;518
0.46701;1000;507;519
0.46801;1000;506;518
0.46901;1000;507;517
0.47001;1000;508;521
0.47101;1000;508;516
0.47201;1000;510;520
0.47301;1000;513;516
0.47401;1000;515;516
0.47501;1000;516;519
0.47601;1000;516;518
0.47701;1000;515;516
0.47801;1000;515;516
0.47901;1000;515;517
0.48001;1000;515;517
0.48101;1000;514;517
0.48201;1000;514;518
0.48301;1000;514;517
0.48401;1000;513;516
0.48501;1000;512;518
0.48601;1000;511;516
0.48701;1000;510;520
0.48801;1000;509;516
0.48901;1000;507;519
0.49001;1000;507;519
0.49101;1000;508;515
0.49201;1000;510;517
0.49301;1000;512;516
0.49401;1000;513;515
0.49501;1000;515;517
0.49601;1000;517;517
0.49701;1000;518;516
0.49801;1000;516;517
0.49901;1000;515;516
0.50001;1000;514;517
0.50101;1000;512;517
0.50201;1000;512;518
0.50301;1000;510;517
0.50401;1000;510;517
0.50501;1000;510;517
0.50601;1000;509;518
0.50701;1000;508;515
0.50801;1000;508;519
0.50901;1000;507;515
0.51001;1000;507;518
0.51101;1000;507;515
0.51201;1000;505;519
0.51301;1000;506;517
0.51401;1000;507;515
0.51501;1000;509;518
0.51601;1000;511;518
0.51701;1000;511;516
0.51801;1000;513;516
0.51901;1000;514;516
0.52001;1000;513;515
0.52101;1000;515;518
0.52201;1000;513;519
0.52301;1000;511;516
0.52401;1000;512;515
0.52501;1000;512;517
0.52601;1000;511;517
0.52701;1000;509;517
0.52801;1000;506;517
0.52901;1000;505;515
0.53001;1000;507;515
0.53101;1000;509;518
0.53201;1000;511;520
0.53301;1000;512;516
0.53401;1000;515;519
0.53501;1000;517;518
0.53601;1000;519;517
0.53701;1000;520;516
0.53801;1000;520;515
0.53901;1000;521;515
0.54001;1000;520;515
0.54101;1000;519;516
0.54201;1000;518;516
0.54301;1000;516;515
0.54401;1000;514;515
0.54501;1000;511;515
0.54601;1000;507;516
0.54701;1000;505;516
0.54801;1000;504;515
0.54901;1000;504;515
0.55001;1000;504;519
0.55101;1000;503;513
0.55201;1000;504;517
0.55301;1000;505;515
0.55401;1000;509;515
0.55501;1000;513;516
0.55601;1000;514;512
0.55701;1000;517;513
0.55801;1000;519;513
0.55901;1000;519;512
0.56001;1000;518;514
0.56101;1000;519;514
0.56201;1000;518;513
0.56301;1000;518;514
0.56401;1000;517;512
0.56501;1000;515;512
0.56601;1000;513;515
0.56701;1000;509;516
0.56801;1000;506;513
0.56901;1000;507;517
0.57001;1000;506;516
0.57101;1000;505;514
0.57201;1000;506;514
0.57301;1000;509;513
0.57401;1000;512;513
0.57501;1000;515;514
0.57601;1000;516;515
0.57701;1000;516;515
0.57801;1000;516;514
0.57901;1000;516;514
0.58001;1000;516;516
0.58101;1000;515;515
0.58201;1000;513;513
0.58301;1000;514;517
0.58401;1000;514;514
0.58501;1000;513;516
0.58601;1000;514;516
0.58701;1000;514;514
0.58801;1000;514;515
0.58901;1000;514;513
0.59001;1000;514;515
0.59101;1000;515;515
0.59201;1000;516;515
0.59301;1000;520;515
0.59401;1000;524;515
0.59501;1000;527;515
0.59601;1000;529;516
0.59701;1000;530;513
0.59801;1000;529;517
0.59901;1000;528;514
0.60002;1000;527;513
0.60102;1000;526;518
0.60202;1000;524;518
0.60302;1000;523;515
0.60402;1000;523;514
0.60502;1000;522;515
0.60602;1000;521;515
0.60702;1000;522;516
0.60802;1000;521;515
0.60902;1000;520;515
0.61002;1000;520;515
0.61102;1000;521;516
0.61202;1000;521;516
0.61302;1000;521;515
0.61402;1000;521;516
0.61502;1000;524;519
0.61602;1000;526;514
0.61702;1000;528;518
0.61802;1000;528;515
0.61902;1000;527;515
0.62002;1000;528;515
0.62102;1000;527;516
0.62202;1000;526;515
0.62302;1000;524;514
0.62402;1000;523;514
0.62502;1000;519;515
0.62602;1000;514;515
0.62702;1000;509;515
0.62802;1000;506;516
0.62902;1000;505;515
0.63002;1000;503;516
0.63102;1000;502;516
0.63202;1000;503;514
0.63302;1000;505;518
0.63402;1000;508;514
0.63502;1000;511;514
0.63602;1000;513;516
0.63702;1000;513;518
0.63802;1000;513;516
0.63902;1000;512;515
0.64002;1000;510;517
0.64102;1000;507;516
0.64202;1000;504;514
0.64302;1000;502;518
0.64402;1000;501;516
0.64502;1000;498;517
0.64602;1000;496;515
0.64702;1000;496;518
0.64802;1000;496;517
0.64902;1000;497;515
0.65002;1000;497;519
0.65102;1000;497;516
0.65202;1000;499;515
0.65302;1000;502;516
0.65402;1000;505;516
0.65502;1000;508;515
0.65602;1000;509;516
0.65702;1000;510;517
0.65802;1000;510;516
0.65902;1000;510;515
0.66002;1000;511;516
0.66102;1000;512;514
0.66202;1000;511;519
0.66302;1000;511;516
0.66402;1000;511;515
0.66502;1000;509;518
0.66602;1000;508;513
0.66702;1000;504;517
0.66802;1000;501;513
0.66902;1000;501;513
0.67002;1000;501;515
0.67102;1000;502;515
0.67202;1000;504;515
0.67302;1000;505;515
0.67402;1000;508;514
0.67502;1000;508;515
0.67602;1000;510;513
0.67702;1000;511;518
0.67802;1000;510;515
0.67902;1000;508;516
0.68002;1000;505;518
0.68102;1000;505;516
0.68202;1000;504;515
0.68302;1000;504;515
0.68402;1000;504;514
0.68502;1000;506;515
0.68602;1000;506;515
0.68702;1000;504;516
0.68802;1000;501;515
0.68902;1000;500;515
0.69002;1000;503;515
0.69102;1000;505;515
0.69202;1000;507;516
0.69302;1000;510;514
0.69402;1000;510;515
0.69502;1000;512;518
0.69602;1000;513;513
0.69702;1000;514;517
0.69802;1000;514;514
0.69902;1000;514;514
0.70002;1000;514;515
0.70102;1000;513;516
0.70202;1000;511;515
0.70302;1000;509;515
0.70402;1000;507;515
0.70502;1000;504;515
0.70602;1000;499;513
0.70702;1000;496;518
0.70802;1000;492;516
0.70902;1000;488;515
0.71002;1000;484;519
0.71102;1000;480;516
0.71202;1000;477;515
0.71302;1000;478;513
0.71402;1000;480;517
0.71502;1000;481;514
0.71602;1000;481;515
0.71702;1000;482;514
0.71802;1000;484;514
0.71902;1000;487;514
0.72002;1000;491;515
0.72102;1000;493;516
0.72202;1000;496;516
0.72302;1000;502;514
0.72402;1000;512;515
0.72502;1000;524;516
0.72602;1000;535;516
0.72702;1000;546;514
0.72802;1000;557;518
0.72902;1000;568;513
0.73002;1000;580;515
0.73102;1000;594;516
0.73202;1000;610;515
0.73302;1000;628;514
0.73402;1000;647;514
0.73502;1000;663;515
0.73602;1000;676;515
0.73702;1000;688;515
0.73802;1000;699;516
0.73902;1000;710;515
0.74002;1000;723;515
0.74102;1000;735;516
0.74202;1000;748;514
0.74302;1000;760;518
0.74402;1000;771;514
0.74502;1000;777;515
0.74602;1000;782;518
0.74702;1000;782;513
0.74802;1000;781;515
0.74902;1000;778;514
0.75002;1000;771;515
0.75102;1000;757;515
0.75202;1000;737;515
0.75302;1000;713;515
0.75402;1000;688;515
0.75502;1000;660;515
0.75602;1000;627;513
0.75702;1000;597;518
0.75802;1000;567;515
0.75902;1000;543;515
0.76002;1000;523;514
0.76102;1000;505;518
0.76202;1000;490;516
0.76302;1000;479;515
0.76402;1000;470;513
0.76502;1000;464;515
0.76602;1000;457;515
0.76702;1000;452;515
0.76802;1000;448;515
0.76902;1000;446;514
0.77002;1000;445;514
0.77102;1000;446;517
0.77202;1000;448;518
0.77302;1000;451;515
0.77402;1000;454;519
0.77502;1000;456;516
0.77602;1000;455;516
0.77702;1000;454;516
0.77802;1000;454;515
0.77902;1000;454;514
0.78002;1000;451;515
0.78102;1000;449;515
0.78202;1000;449;516
0.78302;1000;450;515
0.78402;1000;451;515
0.78502;1000;449;515
0.78602;1000;447;515
0.78702;1000;447;516
0.78802;1000;448;515
0.78902;1000;448;515
0.79002;1000;450;518
0.79102;1000;451;513
0.79202;1000;455;518
0.79302;1000;458;514
0.79402;1000;462;514
0.79502;1000;467;516
0.79602;1000;469;515
0.79702;1000;470;515
0.79802;1000;468;513
0.79902;1000;470;515
0.80002;1000;472;515
0.80102;1000;472;515
0.80202;1000;472;515
0.80302;1000;471;515
0.80402;1000;469;515
0.80502;1000;468;515
0.80602;1000;467;513
0.80702;1000;467;517
0.80802;1000;466;514
0.80902;1000;465;518
0.81002;1000;465;517
0.81102;1000;465;513
0.81202;1000;467;515
0.81302;1000;469;516
0.81402;1000;471;513
0.81502;1000;473;515
0.81602;1000;473;515
0.81702;1000;473;515
0.81802;1000;477;516
0.81902;1000;479;513
0.82002;1000;479;515
0.82102;1000;481;516
0.82202;1000;483;516
0.82302;1000;483;516
0.82402;1000;482;515
0.82502;1000;481;515
0.82602;1000;481;519
0.82702;1000;478;514
0.82802;1000;477;516
0.82902;1000;477;515
0.83002;1000;476;516
0.83102;1000;479;514
0.83202;1000;484;516
0.83302;1000;487;514
0.83402;1000;489;515
0.83502;1000;489;516
0.83602;1000;489;516
0.83702;1000;488;514
0.83802;1000;489;515
0.83902;1000;491;514
0.84002;1000;492;515
0.84102;1000;493;515
0.84202;1000;494;513
0.84302;1000;494;518
0.84402;1000;493;515
0.84502;1000;491;516
0.84602;1000;488;516
0.84702;1000;486;516
0.84802;1000;486;516
0.84902;1000;484;515
0.85002;1000;483;515
0.85102;1000;483;518
0.85202;1000;486;519
0.85302;1000;489;516
0.85402;1000;493;519
0.85502;1000;496;519
0.85602;1000;497;516
0.85702;1000;499;516
0.85802;1000;501;515
0.85902;1000;501;515
0.86002;1000;500;515
0.86102;1000;499;516
0.86202;1000;496;516
0.86302;1000;495;516
0.86402;1000;494;514
0.86502;1000;493;516
0.86602;1000;493;516
0.86702;1000;492;517
0.86802;1000;491;516
0.86902;1000;490;515
0.87002;1000;490;515
0.87102;1000;493;519
0.87202;1000;495;514
0.87302;1000;498;519
0.87402;1000;501;513
0.87502;1000;504;518
0.87602;1000;508;516
0.87702;1000;508;516
0.87802;1000;508;515
0.87902;1000;507;515
0.88002;1000;507;516
0.88102;1000;508;516
0.88202;1000;507;516
0.88302;1000;507;515
0.88402;1000;506;516
0.88502;1000;504;516
0.88602;1000;504;516
0.88702;1000;503;517
0.88802;1000;502;516
0.88902;1000;501;515
0.89002;1000;502;519
0.89102;1000;503;514
0.89202;1000;506;518
0.89302;1000;509;517
0.89402;1000;512;517
0.89502;1000;514;517
0.89602;1000;515;517
0.89702;1000;517;518
0.89802;1000;518;517
0.89902;1000;518;516
0.90002;1000;518;517
0.90102;1000;517;516
0.90202;1000;516;518
0.90302;1000;515;515
0.90402;1000;515;515
0.90502;1000;514;518
0.90602;1000;513;516
0.90702;1000;512;515
0.90802;1000;511;515
0.90902;1000;511;514
0.91002;1000;511;515
0.91102;1000;511;515
0.91202;1000;513;515
0.91302;1000;516;515
0.91402;1000;519;515
0.91502;1000;523;515
0.91602;1000;526;515
0.91702;1000;527;516
0.91802;1000;528;514
0.91902;1000;529;514
0.92002;1000;531;518
0.92102;1000;531;512
0.92202;1000;530;517
0.92302;1000;529;513
0.92402;1000;528;513
0.92502;1000;527;515
0.92602;1000;525;513
0.92702;1000;522;516
0.92802;1000;518;515
0.92902;1000;519;513
0.93002;1000;520;514
0.93102;1000;520;516
0.93202;1000;523;518
0.93302;1000;528;515
0.93402;1000;532;515
0.93502;1000;535;516
0.93602;1000;536;513
0.93702;1000;538;517
0.93802;1000;538;515
0.93902;1000;538;515
0.94002;1000;537;516
0.94102;1000;536;516
0.94202;1000;537;516
0.94302;1000;539;516
0.94402;1000;538;516
0.94502;1000;536;516
0.94602;1000;534;514
0.94702;1000;533;518
0.94802;1000;533;516
0.94902;1000;533;515
0.95002;1000;537;515
0.95102;1000;540;519
0.95202;1000;542;518
0.95302;1000;546;516
0.95402;1000;550;515
0.95502;1000;552;518
0.95602;1000;554;516
0.95702;1000;555;515
0.95802;1000;555;516
0.95902;1000;555;515
0.96002;1000;555;516
0.96102;1000;556;516
0.96202;1000;555;517
0.96302;1000;554;516
0.96402;1000;554;515
0.96502;1000;553;515
0.96602;1000;553;519
0.96702;1000;553;514
0.96802;1000;553;519
0.96902;1000;553;513
0.97002;1000;555;517
0.97102;1000;556;516
0.97202;1000;558;516
0.97302;1000;560;516
0.97402;1000;563;515
0.97502;1000;565;516
0.97602;1000;566;517
0.97702;1000;569;516
0.97802;1000;571;516
0.97902;1000;572;516
0.98002;1000;572;517
0.98102;1000;572;515
0.98202;1000;572;520
0.98302;1000;572;518
0.98402;1000;574;519
0.98502;1000;574;519
0.98602;1000;573;518
0.98702;1000;571;518
0.98802;1000;570;518
0.98902;1000;570;516
0.99002;1000;572;519
0.99102;1000;574;519
0.99202;1000;577;519
0.99302;1000;579;519
0.99402;1000;581;519
0.99502;1000;583;519
0.99602;1000;584;520
0.99702;1000;582;521
0.99802;1000;581;520
0.99902;1000;581;520
1;1000;582;523
1.001;1000;580;519
1.002;1000;579;523
1.003;1000;579;520
1.004;1000;577;520
1.005;1000;575;521
1.006;1000;574;521
1.007;1000;572;521
1.008;1000;570;521
1.009;1000;567;520
1.01;1000;564;522
1.011;1000;563;522
1.012;1000;566;520
1.013;1000;568;525
1.014;1000;572;522
1.015;1000;573;524
1.016;1000;573;524
1.017;1000;572;524
1.018;1000;571;523
1.019;1000;570;526
1.02;1000;568;524
1.021;1000;566;525
1.022;1000;565;525
1.023;1000;566;525
1.024;1000;563;524
1.025;1000;556;524
1.026;1000;550;527
1.027;1000;544;529
1.028;1000;539;526
1.029;1000;535;526
1.03;1000;531;526
1.031;1000;529;524
1.032;1000;529;528
1.033;1000;532;527
1.034;1000;533;526
1.035;1000;531;529
1.036;1000;528;528
1.037;1000;525;527
1.038;1000;523;527
1.039;1000;520;528
1.04;1000;515;527
1.041;1000;512;528
1.042;1000;509;529
1.043;1000;504;529
1.044;1000;499;529
1.045;1000;494;529
1.046;1000;489;527
1.047;1000;483;531
1.048;1000;478;528
1.049;1000;475;531
1.05;1000;473;531
1.051;1000;472;529
1.052;1000;470;529
1.053;1000;470;529
1.054;1000;471;528
1.055;1000;470;530
1.056;1000;467;530
1.057;1000;464;531
1.058;1000;462;529
1.059;1000;459;529
1.06;1000;455;530
1.061;1000;453;531
1.062;1000;451;529
1.063;1000;449;532
1.064;1000;446;528
1.065;1000;442;531
1.066;1000;440;531
1.067;1000;436;530
1.068;1000;433;530
1.069;1000;431;528
1.07;1000;431;530
1.071;1000;432;530
1.072;1000;432;530
1.073;1000;433;530
1.074;1000;433;528
1.075;1000;433;528
1.076;1000;434;531
1.077;1000;434;528
1.078;1000;434;532
1.079;1000;434;527
1.08;1000;433;529
1.081;1000;432;530
1.082;1000;430;528
1.083;1000;428;527
1.084;1000;428;526
1.085;1000;428;528
1.086;1000;427;527
1.087;1000;425;527
1.088;1000;423;528
1.089;1000;420;527
1.09;1000;420;527
1.091;1000;422;528
1.092;1000;426;525
1.093;1000;430;530
1.094;1000;435;526
1.095;1000;437;524
1.096;1000;438;529
1.097;1000;438;524
1.098;1000;439;526
1.099;1000;439;524
1.1;1000;440;525
1.101;1000;440;526
1.102;1000;439;524
1.103;1000;438;524
1.104;1000;437;526
1.105;1000;434;525
1.106;1000;433;525
1.107;1000;432;525
1.108;1000;432;524
1.109;1000;432;525
1.11;1000;435;524
1.111;1000;435;522
1.112;1000;439;526
1.113;1000;444;523
1.114;1000;446;526
1.115;1000;447;525
1.116;1000;448;524
1.117;1000;449;524
1.118;1000;452;523
1.119;1000;454;521
1.12;1000;454;522
1.121;1000;453;523
1.122;1000;453;523
1.123;1000;450;521
1.124;1000;446;521
1.125;1000;444;522
1.126;1000;442;520
1.127;1000;441;524
1.128;1000;440;521
1.129;1000;441;520
1.13;1000;443;521
1.131;1000;445;522
1.132;1000;448;520
1.133;1000;452;520
1.134;1000;455;519
1.135;1000;458;520
1.136;1000;462;520
1.137;1000;463;519
1.138;1000;464;520
1.139;1000;463;520
1.14;1000;461;519
1.141;1000;460;519
1.142;1000;459;518
1.143;1000;458;522
1.144;1000;458;518
1.145;1000;457;518
1.146;1000;456;521
1.147;1000;455;520
1.148;1000;454;518
1.149;1000;454;516
1.15;1000;455;519
1.151;1000;458;519
1.152;1000;462;518
1.153;1000;465;518
1.154;1000;469;516
1.155;1000;471;516
1.156;1000;472;519
1.157;1000;473;516
1.158;1000;474;519
1.159;1000;475;514
1.16;1000;475;519
1.161;1000;475;517
1.162;1000;476;516
1.163;1000;476;516
1.164;1000;476;514
1.165;1000;476;515
1.166;1000;475;516
1.167;1000;472;516
1.168;1000;469;515
1.169;1000;468;516
1.17;1000;468;515
1.171;1000;469;516
1.172;1000;470;516
1.173;1000;472;515
1.174;1000;475;515
1.175;1000;479;519
1.176;1000;481;513
1.177;1000;483;518
1.178;1000;484;514
1.179;1000;485;515
1.18;1000;485;515
1.181;1000;484;515
1.182;1000;484;515
1.183;1000;483;515
1.184;1000;483;514
1.185;1000;480;515
1.186;1000;478;513
