time;SamplingFrequency;ECG
2.6307;100;482
2.6407;100;504
2.6507;100;468
2.6607;100;496
2.6707;100;495
2.6807;100;513
2.6907;100;507
2.7007;100;528
2.7107;100;518
2.7207;100;536
2.7307;100;523
2.7407;100;550
2.7507;100;551
2.7607;100;583
2.7707;100;558
2.7807;100;570
2.7907;100;556
2.8007;100;550
2.8107;100;495
2.8207;100;480
2.8307;100;446
2.8407;100;452
2.8507;100;420
2.8607;100;426
2.8707;100;422
2.8807;100;440
2.8907;100;443
2.9007;100;452
2.9107;100;459
2.9207;100;479
2.9307;100;465
2.9407;100;476
2.9507;100;480
2.9607;100;496
2.9707;100;496
2.9807;100;505
2.9907;100;492
3.0008;100;497
3.0108;100;498
3.0208;100;502
3.0308;100;491
3.0408;100;513
3.0508;100;500
3.0608;100;500
3.0708;100;475
3.0808;100;497
3.0908;100;504
3.1008;100;512
3.1108;100;491
3.1208;100;512
3.1308;100;506
3.1408;100;515
3.1508;100;504
3.1608;100;521
3.1708;100;509
3.1808;100;497
3.1908;100;499
3.2008;100;510
3.2108;100;499
3.2208;100;519
3.2308;100;511
3.2408;100;511
3.2508;100;504
3.2608;100;507
3.2708;100;496
3.2808;100;520
3.2908;100;511
3.3008;100;509
3.3108;100;502
3.3208;100;518
3.3308;100;509
3.3408;100;519
3.3508;100;512
3.3608;100;527
3.3708;100;516
3.3808;100;524
3.3908;100;500
3.4009;100;506
3.4109;100;495
3.4209;100;507
3.4309;100;498
3.4409;100;505
3.4509;100;495
3.4609;100;512
3.4709;100;486
3.4809;100;476
3.4909;100;539
3.5009;100;684
3.5109;100;749
3.5209;100;536
3.5309;100;443
3.5409;100;452
3.5509;100;453
3.5609;100;477
3.5709;100;456
3.5809;100;480
3.5909;100;488
3.6009;100;491
3.6109;100;489
3.6209;100;503
3.6309;100;495
3.6409;100;516
3.6509;100;499
3.6609;100;518
3.6709;100;519
3.6809;100;535
3.6909;100;531
3.7009;100;540
3.7109;100;543
3.7209;100;568
3.7309;100;558
3.7409;100;578
3.7509;100;552
3.7609;100;570
3.7709;100;537
3.7809;100;513
3.7909;100;457
3.801;100;455
3.811;100;430
3.821;100;430
3.831;100;412
3.841;100;429
3.851;100;427
3.861;100;450
3.871;100;451
3.881;100;466
3.891;100;454
3.901;100;477
3.911;100;467
3.921;100;507
3.931;100;481
3.941;100;500
3.951;100;496
3.961;100;502
3.971;100;475
3.981;100;490
3.991;100;494
4.001;100;500
4.011;100;486
4.021;100;520
4.031;100;490
4.041;100;504
4.051;100;501
4.061;100;518
4.071;100;497
4.081;100;503
4.091;100;500
4.101;100;507
4.111;100;503
4.121;100;510
4.131;100;501
4.141;100;512
4.151;100;507
4.161;100;512
4.171;100;504
4.181;100;525
4.191;100;501
4.2011;100;507
4.2111;100;493
4.2211;100;516
4.2311;100;508
4.2411;100;512
4.2511;100;497
4.2611;100;519
4.2711;100;504
4.2811;100;511
4.2911;100;501
4.3011;100;516
4.3111;100;503
4.3211;100;522
4.3311;100;515
4.3411;100;527
4.3511;100;495
4.3611;100;501
4.3711;100;499
4.3811;100;508
4.3911;100;496
4.4011;100;507
4.4111;100;494
4.4211;100;518
4.4311;100;484
4.4411;100;479
4.4511;100;587
4.4611;100;712
4.4711;100;703
4.4811;100;477
4.4911;100;452
4.5011;100;465
4.5111;100;463
4.5211;100;482
4.5311;100;476
4.5411;100;483
4.5511;100;478
4.5611;100;491
4.5711;100;489
4.5811;100;506
4.5911;100;504
4.6012;100;510
4.6112;100;505
4.6212;100;513
4.6312;100;520
4.6412;100;529
4.6512;100;523
4.6612;100;550
4.6712;100;547
4.6812;100;587
4.6912;100;565
4.7012;100;575
4.7112;100;563
4.7212;100;553
4.7312;100;525
4.7412;100;506
4.7512;100;463
4.7612;100;446
4.7712;100;420
4.7812;100;432
4.7912;100;423
4.8012;100;435
4.8112;100;441
4.8212;100;446
4.8312;100;452
4.8412;100;470
4.8512;100;464
4.8612;100;460
4.8712;100;482
4.8812;100;488
4.8912;100;473
4.9012;100;501
4.9112;100;496
4.9212;100;489
4.9312;100;484
4.9412;100;496
4.9512;100;488
4.9612;100;497
4.9712;100;494
4.9812;100;496
4.9912;100;494
5.0013;100;506
5.0113;100;507
5.0213;100;497
5.0313;100;499
5.0413;100;508
5.0513;100;503
5.0613;100;505
5.0713;100;504
5.0813;100;513
5.0913;100;497
5.1013;100;512
5.1113;100;498
5.1213;100;514
5.1313;100;505
5.1413;100;515
5.1513;100;503
5.1613;100;512
5.1713;100;510
5.1813;100;516
5.1913;100;512
5.2013;100;519
5.2113;100;515
5.2213;100;511
5.2313;100;499
5.2413;100;502
5.2513;100;505
5.2613;100;501
5.2713;100;497
5.2813;100;513
5.2913;100;493
5.3013;100;513
5.3113;100;468
5.3213;100;508
5.3313;100;616
5.3413;100;749
5.3513;100;602
5.3613;100;456
5.3713;100;450
5.3813;100;465
5.3913;100;465
5.4014;100;472
5.4114;100;466
5.4214;100;493
5.4314;100;475
5.4414;100;505
5.4514;100;492
5.4614;100;491
5.4714;100;506
5.4814;100;511
5.4914;100;513
5.5014;100;512
5.5114;100;511
5.5214;100;528
5.5314;100;540
5.5414;100;540
5.5514;100;550
5.5614;100;575
5.5714;100;569
5.5814;100;587
5.5914;100;557
5.6014;100;561
5.6114;100;516
5.6214;100;483
5.6314;100;444
5.6414;100;447
5.6514;100;418
5.6614;100;438
5.6714;100;424
5.6814;100;451
5.6914;100;441
5.7014;100;459
5.7114;100;456
5.7214;100;472
5.7314;100;467
5.7414;100;489
5.7514;100;471
5.7614;100;503
5.7714;100;488
5.7814;100;492
5.7914;100;500
5.8015;100;497
5.8115;100;495
5.8215;100;495
5.8315;100;492
5.8415;100;500
5.8515;100;494
5.8615;100;503
5.8715;100;498
5.8815;100;510
5.8915;100;498
5.9015;100;508
5.9115;100;492
5.9215;100;507
5.9315;100;503
5.9415;100;513
5.9515;100;507
5.9615;100;508
5.9715;100;508
5.9815;100;514
5.9915;100;504
6.0015;100;507
6.0115;100;504
6.0215;100;514
6.0315;100;507
6.0415;100;513
6.0515;100;498
6.0615;100;518
6.0715;100;505
6.0815;100;507
6.0915;100;504
6.1015;100;519
6.1115;100;509
6.1215;100;513
6.1315;100;507
6.1415;100;520
6.1515;100;513
6.1615;100;507
6.1715;100;494
6.1815;100;504
6.1915;100;511
6.2016;100;500
6.2116;100;498
6.2216;100;502
6.2316;100;502
6.2416;100;504
6.2516;100;466
6.2616;100;532
6.2716;100;664
6.2816;100;768
6.2916;100;560
6.3016;100;458
6.3116;100;448
6.3216;100;462
6.3316;100;455
6.3416;100;472
6.3516;100;470
6.3616;100;481
6.3716;100;490
6.3816;100;506
6.3916;100;487
6.4016;100;501
6.4116;100;500
6.4216;100;506
6.4316;100;498
6.4416;100;523
6.4516;100;521
6.4616;100;537
6.4716;100;532
6.4816;100;550
6.4916;100;554
6.5016;100;574
6.5116;100;563
6.5216;100;577
6.5316;100;562
6.5416;100;553
6.5516;100;508
6.5616;100;487
6.5716;100;447
6.5816;100;437
6.5916;100;429
6.6017;100;433
6.6117;100;427
6.6217;100;438
6.6317;100;437
6.6417;100;455
6.6517;100;455
6.6617;100;465
6.6717;100;472
6.6817;100;476
6.6917;100;473
6.7017;100;492
6.7117;100;488
6.7217;100;501
6.7317;100;489
6.7417;100;505
6.7517;100;496
6.7617;100;504
6.7717;100;503
6.7817;100;505
6.7917;100;494
6.8017;100;501
6.8117;100;494
6.8217;100;510
6.8317;100;507
6.8417;100;504
6.8517;100;492
6.8617;100;511
6.8717;100;507
6.8817;100;504
6.8917;100;494
6.9017;100;515
6.9117;100;507
6.9217;100;506
6.9317;100;499
6.9417;100;513
6.9517;100;504
6.9617;100;509
6.9717;100;513
6.9817;100;512
6.9917;100;507
7.0018;100;508
7.0118;100;503
7.0218;100;509
7.0318;100;506
7.0418;100;507
7.0518;100;504
7.0618;100;508
7.0718;100;504
7.0818;100;509
7.0918;100;500
7.1018;100;510
7.1118;100;503
7.1218;100;512
7.1318;100;503
7.1418;100;510
7.1518;100;513
7.1618;100;518
7.1718;100;517
7.1818;100;512
7.1918;100;491
7.2018;100;495
7.2118;100;499
7.2218;100;494
7.2318;100;495
7.2418;100;512
7.2518;100;499
7.2618;100;508
7.2718;100;492
7.2818;100;478
7.2918;100;513
7.3018;100;640
7.3118;100;759
7.3218;100;619
7.3318;100;457
7.3418;100;451
7.3518;100;448
7.3618;100;466
7.3718;100;458
7.3818;100;476
7.3918;100;475
7.4019;100;496
7.4119;100;482
7.4219;100;495
7.4319;100;492
7.4419;100;499
7.4519;100;495
7.4619;100;505
7.4719;100;508
7.4819;100;532
7.4919;100;515
7.5019;100;536
7.5119;100;541
7.5219;100;562
7.5319;100;557
7.5419;100;578
7.5519;100;575
7.5619;100;573
7.5719;100;551
7.5819;100;528
7.5919;100;495
7.6019;100;464
7.6119;100;432
7.6219;100;429
7.6319;100;433
7.6419;100;430
7.6519;100;417
7.6619;100;445
7.6719;100;441
7.6819;100;456
7.6919;100;452
7.7019;100;471
7.7119;100;473
7.7219;100;481
7.7319;100;485
7.7419;100;492
7.7519;100;485
7.7619;100;505
7.7719;100;489
7.7819;100;500
7.7919;100;496
7.802;100;502
7.812;100;497
7.822;100;499
7.832;100;499
7.842;100;499
7.852;100;498
7.862;100;505
7.872;100;499
7.882;100;509
7.892;100;500
7.902;100;508
7.912;100;496
7.922;100;514
7.932;100;501
7.942;100;507
7.952;100;501
7.962;100;512
7.972;100;494
7.982;100;516
7.992;100;513
8.002;100;506
8.012;100;499
8.022;100;516
8.032;100;503
8.042;100;515
8.052;100;497
8.062;100;512
8.072;100;509
8.082;100;511
8.092;100;497
8.102;100;506
8.112;100;504
8.122;100;512
8.132;100;508
8.142;100;515
8.152;100;498
8.162;100;505
8.172;100;502
8.182;100;510
8.192;100;504
8.2021;100;515
8.2121;100;502
8.2221;100;516
8.2321;100;511
8.2421;100;516
8.2521;100;513
8.2621;100;507
8.2721;100;500
8.2821;100;502
8.2921;100;496
8.3021;100;508
8.3121;100;496
8.3221;100;501
8.3321;100;496
8.3421;100;502
8.3521;100;473
8.3621;100;488
8.3721;100;584
8.3821;100;736
8.3921;100;694
8.4021;100;469
8.4121;100;440
8.4221;100;457
8.4321;100;448
8.4421;100;470
8.4521;100;471
8.4621;100;482
8.4721;100;476
8.4821;100;489
8.4921;100;500
8.5021;100;496
8.5121;100;491
8.5221;100;510
8.5321;100;497
8.5421;100;517
8.5521;100;514
8.5621;100;528
8.5721;100;529
8.5821;100;550
8.5921;100;555
8.6022;100;567
8.6122;100;570
8.6222;100;579
8.6322;100;566
8.6422;100;560
8.6522;100;531
8.6622;100;513
8.6722;100;465
8.6822;100;441
8.6922;100;423
8.7022;100;432
8.7122;100;419
8.7222;100;427
8.7322;100;428
8.7422;100;444
8.7522;100;442
8.7622;100;461
8.7722;100;457
8.7822;100;480
8.7922;100;476
8.8022;100;490
8.8122;100;485
8.8222;100;493
8.8322;100;486
8.8422;100;493
8.8522;100;504
8.8622;100;503
8.8722;100;493
8.8822;100;494
8.8922;100;494
8.9022;100;507
8.9122;100;499
8.9222;100;510
8.9322;100;499
8.9422;100;507
8.9522;100;496
8.9622;100;516
8.9722;100;503
8.9822;100;504
8.9922;100;497
9.0023;100;511
9.0123;100;501
9.0223;100;511
9.0323;100;499
9.0423;100;508
9.0523;100;503
9.0623;100;517
9.0723;100;503
9.0823;100;518
9.0923;100;505
9.1023;100;504
9.1123;100;503
9.1223;100;509
9.1323;100;506
9.1423;100;512
9.1523;100;501
9.1623;100;519
9.1723;100;510
9.1823;100;523
9.1923;100;500
9.2023;100;526
9.2123;100;508
9.2223;100;520
9.2323;100;495
9.2423;100;510
9.2523;100;497
9.2623;100;501
9.2723;100;495
9.2823;100;511
9.2923;100;497
9.3023;100;504
9.3123;100;501
9.3223;100;493
9.3323;100;477
9.3423;100;581
9.3523;100;704
9.3623;100;675
9.3723;100;448
9.3823;100;465
9.3923;100;453
9.4024;100;480
9.4124;100;467
9.4224;100;491
9.4324;100;474
9.4424;100;489
9.4524;100;489
9.4624;100;502
9.4724;100;487
9.4824;100;502
9.4924;100;507
9.5024;100;524
9.5124;100;510
9.5224;100;515
9.5324;100;518
9.5424;100;538
9.5524;100;542
9.5624;100;553
9.5724;100;555
9.5824;100;565
9.5924;100;572
9.6024;100;576
9.6124;100;547
9.6224;100;531
9.6324;100;495
9.6424;100;469
9.6524;100;447
9.6624;100;439
9.6724;100;421
9.6824;100;435
9.6924;100;435
9.7024;100;444
9.7124;100;441
9.7224;100;460
9.7324;100;457
9.7424;100;472
9.7524;100;470
9.7624;100;484
9.7724;100;481
9.7824;100;490
9.7924;100;488
9.8025;100;500
9.8125;100;483
9.8225;100;500
9.8325;100;484
9.8425;100;499
9.8525;100;494
9.8625;100;514
9.8725;100;489
9.8825;100;505
9.8925;100;492
9.9025;100;505
9.9125;100;495
9.9225;100;512
9.9325;100;489
9.9425;100;507
9.9525;100;501
9.9625;100;508
9.9725;100;504
9.9825;100;504
9.9925;100;499
10.003;100;517
10.013;100;503
10.023;100;511
10.033;100;508
10.043;100;498
10.053;100;510
10.063;100;513
10.073;100;503
10.083;100;518
10.093;100;516
10.103;100;528
10.113;100;501
10.123;100;506
10.133;100;489
10.143;100;504
10.153;100;494
10.163;100;508
10.173;100;493
10.183;100;512
10.193;100;497
10.203;100;497
10.213;100;476
10.223;100;582
10.233;100;697
10.243;100;692
10.253;100;462
10.263;100;466
10.273;100;449
10.283;100;478
10.293;100;473
10.303;100;482
10.313;100;479
10.323;100;503
10.333;100;482
10.343;100;494
10.353;100;495
10.363;100;515
10.373;100;503
10.383;100;513
10.393;100;515
10.403;100;521
10.413;100;519
10.423;100;536
10.433;100;537
10.443;100;555
10.453;100;555
10.463;100;560
10.473;100;572
10.483;100;569
10.493;100;549
10.503;100;540
10.513;100;489
10.523;100;475
10.533;100;443
10.543;100;446
10.553;100;432
10.563;100;453
10.573;100;420
10.583;100;454
10.593;100;448
10.603;100;465
10.613;100;462
10.623;100;474
10.633;100;468
10.643;100;482
10.653;100;479
10.663;100;495
10.673;100;491
10.683;100;506
10.693;100;495
10.703;100;508
10.713;100;492
10.723;100;497
10.733;100;498
10.743;100;507
10.753;100;496
10.763;100;518
10.773;100;499
10.783;100;508
10.793;100;511
10.803;100;503
10.813;100;496
10.823;100;512
10.833;100;505
10.843;100;514
10.853;100;499
10.863;100;510
10.873;100;512
10.883;100;506
10.893;100;512
10.903;100;506
10.913;100;509
10.923;100;504
10.933;100;504
10.943;100;512
10.953;100;498
10.963;100;529
10.973;100;504
10.983;100;518
10.993;100;501
11.003;100;508
11.013;100;500
11.023;100;513
11.033;100;487
11.043;100;516
11.053;100;499
11.063;100;513
11.073;100;507
11.083;100;480
11.093;100;505
11.103;100;622
11.113;100;715
11.123;100;640
11.133;100;454
11.143;100;466
11.153;100;448
11.163;100;478
11.173;100;465
11.183;100;474
11.193;100;479
11.203;100;498
11.213;100;482
11.223;100;494
11.233;100;486
11.243;100;513
11.253;100;494
11.263;100;511
11.273;100;514
11.283;100;523
11.293;100;502
11.303;100;536
11.313;100;529
11.323;100;543
11.333;100;557
11.343;100;568
11.353;100;568
11.363;100;566
11.373;100;541
11.383;100;523
11.393;100;477
11.403;100;467
11.413;100;432
11.423;100;443
11.433;100;429
11.443;100;435
11.453;100;439
11.463;100;454
11.473;100;451
11.483;100;457
11.493;100;451
11.503;100;476
11.513;100;472
11.523;100;492
11.533;100;483
11.543;100;492
11.553;100;485
11.563;100;510
11.573;100;480
11.583;100;504
11.593;100;495
11.603;100;504
11.613;100;498
11.623;100;510
11.633;100;486
11.643;100;504
11.653;100;500
11.663;100;509
11.673;100;508
11.683;100;504
11.693;100;491
11.703;100;509
11.713;100;505
11.723;100;506
11.733;100;499
11.743;100;511
11.753;100;504
11.763;100;511
11.773;100;511
11.783;100;503
11.793;100;501
11.803;100;513
11.813;100;500
11.823;100;515
11.833;100;510
11.843;100;511
11.853;100;501
11.863;100;515
11.873;100;497
11.883;100;511
11.893;100;496
11.903;100;518
11.913;100;501
11.923;100;512
11.933;100;502
11.943;100;507
11.953;100;510
11.963;100;527
11.973;100;498
11.983;100;524
11.993;100;511
12.003;100;511
12.013;100;500
12.023;100;501
12.033;100;494
12.043;100;508
12.053;100;492
12.063;100;506
12.073;100;498
12.083;100;513
12.093;100;498
12.103;100;481
12.113;100;476
12.123;100;611
12.133;100;740
12.143;100;685
12.153;100;457
12.163;100;464
12.173;100;434
12.183;100;460
12.193;100;458
12.203;100;471
12.213;100;476
12.223;100;491
12.233;100;478
12.243;100;496
12.253;100;503
12.263;100;505
12.273;100;495
12.283;100;511
12.293;100;507
12.303;100;519
12.313;100;513
12.323;100;540
12.333;100;534
12.343;100;549
12.353;100;553
12.363;100;568
12.373;100;564
12.383;100;572
12.393;100;561
12.403;100;546
12.413;100;497
12.423;100;480
12.433;100;441
12.443;100;435
12.453;100;419
12.463;100;439
12.473;100;424
12.483;100;455
12.493;100;440
12.503;100;457
12.513;100;447
12.523;100;467
12.533;100;470
12.543;100;476
12.553;100;484
12.563;100;478
12.573;100;479
12.583;100;488
12.593;100;486
12.603;100;505
12.613;100;494
12.623;100;507
12.633;100;499
12.643;100;511
12.653;100;499
12.663;100;501
12.673;100;495
12.683;100;507
12.693;100;500
12.703;100;505
12.713;100;513
12.723;100;515
12.733;100;503
12.743;100;513
12.753;100;500
12.763;100;513
12.773;100;501
12.783;100;513
12.793;100;506
12.803;100;511
12.813;100;500
12.823;100;523
12.833;100;503
12.843;100;511
12.853;100;503
12.863;100;516
12.873;100;504
12.883;100;518
12.893;100;505
12.903;100;515
12.913;100;516
12.923;100;514
12.933;100;501
12.943;100;519
12.953;100;508
12.963;100;512
12.973;100;511
12.983;100;515
12.993;100;500
13.003;100;524
13.013;100;512
13.023;100;513
13.033;100;502
13.043;100;521
13.053;100;523
13.063;100;524
13.073;100;503
13.083;100;505
13.093;100;483
13.103;100;512
13.113;100;499
13.123;100;513
13.133;100;502
13.143;100;507
13.153;100;496
13.163;100;509
13.173;100;467
13.183;100;564
13.193;100;691
13.203;100;761
13.213;100;510
13.223;100;458
13.233;100;450
13.243;100;460
13.253;100;455
13.263;100;470
13.273;100;477
13.283;100;476
13.293;100;480
13.303;100;493
13.313;100;484
13.323;100;512
13.333;100;507
13.343;100;505
13.353;100;504
13.363;100;518
13.373;100;516
13.383;100;527
13.393;100;531
13.403;100;558
13.413;100;553
13.423;100;567
13.433;100;578
13.443;100;576
13.453;100;567
13.463;100;561
13.473;100;512
13.483;100;486
13.493;100;453
13.503;100;450
13.513;100;428
13.523;100;435
13.533;100;423
13.543;100;440
13.553;100;447
13.563;100;451
13.573;100;446
13.583;100;465
13.593;100;459
13.603;100;487
13.613;100;477
13.623;100;476
13.633;100;471
13.643;100;496
13.653;100;491
13.663;100;507
13.673;100;492
13.683;100;508
13.693;100;491
13.703;100;499
13.713;100;495
13.723;100;506
13.733;100;496
13.743;100;509
13.753;100;507
13.763;100;511
13.773;100;494
13.783;100;512
13.793;100;498
13.803;100;513
13.813;100;504
13.823;100;515
13.833;100;502
13.843;100;513
13.853;100;502
13.863;100;502
13.873;100;496
13.883;100;517
13.893;100;507
13.903;100;515
13.913;100;505
13.923;100;514
13.933;100;504
13.943;100;514
13.953;100;508
13.963;100;514
13.973;100;498
13.983;100;513
13.993;100;505
14.004;100;511
14.014;100;504
14.024;100;526
14.034;100;501
14.044;100;525
14.054;100;508
14.064;100;521
14.074;100;512
14.084;100;511
14.094;100;493
14.104;100;515
14.114;100;488
14.124;100;510
14.134;100;491
14.144;100;511
14.154;100;494
14.164;100;504
14.174;100;474
14.184;100;527
14.194;100;656
14.204;100;764
14.214;100;545
14.224;100;454
14.234;100;451
14.244;100;458
14.254;100;465
14.264;100;478
14.274;100;472
14.284;100;496
14.294;100;484
14.304;100;502
14.314;100;488
14.324;100;505
14.334;100;495
14.344;100;521
14.354;100;501
14.364;100;516
14.374;100;515
14.384;100;547
14.394;100;531
14.404;100;550
14.414;100;549
14.424;100;576
14.434;100;572
14.444;100;584
14.454;100;567
14.464;100;564
14.474;100;515
14.484;100;494
14.494;100;452
14.504;100;438
14.514;100;423
14.524;100;435
14.534;100;422
14.544;100;435
14.554;100;435
14.564;100;454
14.574;100;436
14.584;100;459
14.594;100;455
14.604;100;475
14.614;100;474
14.624;100;483
14.634;100;481
14.644;100;508
14.654;100;477
14.664;100;493
14.674;100;491
14.684;100;500
14.694;100;494
14.704;100;502
14.714;100;490
14.724;100;510
14.734;100;491
14.744;100;503
14.754;100;497
14.764;100;511
14.774;100;499
14.784;100;511
14.794;100;499
14.804;100;508
14.814;100;501
14.824;100;511
14.834;100;505
14.844;100;514
14.854;100;495
14.864;100;511
14.874;100;501
14.884;100;515
14.894;100;496
14.904;100;518
14.914;100;496
14.924;100;515
14.934;100;504
14.944;100;519
14.954;100;513
14.964;100;520
14.974;100;497
14.984;100;511
14.994;100;484
15.004;100;509
15.014;100;486
15.024;100;492
15.034;100;497
15.044;100;508
15.054;100;496
15.064;100;482
15.074;100;511
15.084;100;658
15.094;100;707
15.104;100;550
15.114;100;445
15.124;100;468
15.134;100;465
15.144;100;478
15.154;100;472
15.164;100;486
15.174;100;483
15.184;100;496
15.194;100;484
15.204;100;507
15.214;100;502
15.224;100;517
15.234;100;494
15.244;100;522
15.254;100;499
15.264;100;523
15.274;100;522
15.284;100;536
15.294;100;537
15.304;100;575
15.314;100;563
15.324;100;577
15.334;100;576
15.344;100;570
15.354;100;535
15.364;100;517
15.374;100;478
15.384;100;452
15.394;100;432
15.404;100;436
15.414;100;416
15.424;100;433
15.434;100;425
15.444;100;440
15.454;100;438
15.464;100;464
15.474;100;456
15.484;100;475
15.494;100;467
15.504;100;486
15.514;100;480
15.524;100;489
15.534;100;488
15.544;100;496
15.554;100;486
15.564;100;494
15.574;100;494
15.584;100;501
15.594;100;494
15.604;100;505
15.614;100;486
15.624;100;507
15.634;100;489
15.644;100;511
15.654;100;499
15.664;100;509
15.674;100;494
15.684;100;505
15.694;100;498
15.704;100;510
15.714;100;506
15.724;100;516
15.734;100;503
15.744;100;520
15.754;100;505
15.764;100;522
15.774;100;513
15.784;100;516
15.794;100;497
15.804;100;508
15.814;100;495
15.824;100;503
15.834;100;494
15.844;100;512
15.854;100;492
15.864;100;508
15.874;100;491
15.884;100;479
15.894;100;513
15.904;100;650
15.914;100;735
15.924;100;581
15.934;100;457
15.944;100;459
15.954;100;447
15.964;100;483
15.974;100;472
15.984;100;476
15.994;100;478
16.004;100;485
16.014;100;489
16.024;100;504
16.034;100;491
16.044;100;513
16.054;100;493
16.064;100;515
16.074;100;512
16.084;100;522
16.094;100;519
16.104;100;556
16.114;100;532
16.124;100;571
16.134;100;555
16.144;100;575
16.154;100;575
16.164;100;567
16.174;100;540
16.184;100;523
16.194;100;475
16.204;100;466
16.214;100;432
16.224;100;430
16.234;100;428
16.244;100;445
16.254;100;432
16.264;100;447
16.274;100;440
16.284;100;459
16.294;100;467
16.304;100;475
