time;SamplingFrequency;ECG;Pulse
0.50701;1000;496;518
0.50801;1000;500;519
0.50901;1000;507;518
0.51001;1000;512;518
0.51101;1000;513;519
0.51201;1000;512;519
0.51301;1000;510;518
0.51401;1000;509;515
0.51501;1000;510;517
0.51601;1000;511;519
0.51701;1000;512;519
0.51801;1000;511;520
0.51901;1000;511;515
0.52001;1000;508;519
0.52101;1000;505;515
0.52201;1000;504;520
0.52301;1000;505;516
0.52401;1000;505;519
0.52501;1000;504;516
0.52601;1000;506;520
0.52701;1000;510;517
0.52801;1000;511;519
0.52901;1000;514;518
0.53001;1000;515;517
0.53101;1000;518;518
0.53201;1000;520;517
0.53301;1000;524;518
0.53401;1000;527;518
0.53501;1000;528;517
0.53601;1000;527;518
0.53701;1000;524;516
0.53801;1000;522;519
0.53901;1000;517;517
0.54001;1000;511;516
0.54101;1000;508;518
0.54201;1000;507;518
0.54301;1000;504;518
0.54401;1000;500;518
0.54501;1000;500;517
0.54601;1000;502;518
0.54701;1000;504;517
0.54801;1000;507;520
0.54901;1000;512;519
0.55001;1000;518;517
0.55101;1000;524;521
0.55201;1000;527;517
0.55301;1000;527;518
0.55401;1000;526;518
0.55501;1000;526;516
0.55601;1000;526;518
0.55701;1000;525;518
0.55801;1000;524;518
0.55901;1000;520;515
0.56001;1000;517;516
0.56101;1000;512;518
0.56201;1000;509;519
0.56301;1000;506;520
0.56401;1000;504;515
0.56501;1000;504;517
0.56601;1000;503;516
0.56701;1000;503;521
0.56801;1000;504;517
0.56901;1000;504;520
0.57001;1000;507;519
0.57101;1000;506;518
0.57201;1000;507;518
0.57301;1000;508;518
0.57401;1000;508;518
0.57501;1000;505;517
0.57601;1000;502;519
0.57701;1000;498;519
0.57801;1000;497;518
0.57901;1000;498;521
0.58001;1000;498;518
0.58101;1000;496;519
0.58201;1000;495;519
0.58301;1000;494;519
0.58401;1000;493;515
0.58501;1000;494;520
0.58601;1000;496;519
0.58701;1000;497;519
0.58801;1000;498;518
0.58901;1000;501;518
0.59001;1000;504;517
0.59101;1000;507;519
0.59201;1000;509;518
0.59301;1000;510;520
0.59401;1000;510;518
0.59501;1000;509;517
0.59601;1000;508;519
0.59701;1000;507;519
0.59801;1000;506;518
0.59901;1000;502;519
0.60002;1000;499;519
0.60102;1000;499;519
0.60202;1000;498;518
0.60302;1000;496;518
0.60402;1000;494;518
0.60502;1000;493;516
0.60602;1000;495;519
0.60702;1000;496;518
0.60802;1000;497;518
0.60902;1000;500;515
0.61002;1000;504;517
0.61102;1000;505;519
0.61202;1000;508;519
0.61302;1000;508;518
0.61402;1000;507;521
0.61502;1000;507;520
0.61602;1000;508;517
0.61702;1000;509;521
0.61802;1000;508;518
0.61902;1000;504;515
0.62002;1000;499;517
0.62102;1000;496;518
0.62202;1000;496;518
0.62302;1000;497;518
0.62402;1000;496;518
0.62502;1000;494;517
0.62602;1000;493;519
0.62702;1000;493;518
0.62802;1000;496;519
0.62902;1000;499;518
0.63002;1000;504;517
0.63102;1000;506;518
0.63202;1000;507;519
0.63302;1000;509;520
0.63402;1000;511;518
0.63502;1000;508;517
0.63602;1000;507;519
0.63702;1000;507;517
0.63802;1000;510;520
0.63902;1000;509;519
0.64002;1000;508;518
0.64102;1000;506;516
0.64202;1000;504;520
0.64302;1000;502;519
0.64402;1000;496;517
0.64502;1000;494;519
0.64602;1000;493;519
0.64702;1000;494;517
0.64802;1000;495;520
0.64902;1000;496;519
0.65002;1000;499;518
0.65102;1000;502;519
0.65202;1000;502;518
0.65302;1000;502;518
0.65402;1000;498;518
0.65502;1000;491;516
0.65602;1000;486;518
0.65702;1000;481;518
0.65802;1000;478;520
0.65902;1000;474;514
0.66002;1000;471;517
0.66102;1000;468;518
0.66202;1000;467;518
0.66302;1000;467;520
0.66402;1000;469;518
0.66502;1000;475;521
0.66602;1000;488;521
0.66702;1000;506;518
0.66802;1000;525;518
0.66902;1000;540;518
0.67002;1000;551;517
0.67102;1000;562;518
0.67202;1000;574;518
0.67302;1000;587;520
0.67402;1000;596;519
0.67502;1000;608;516
0.67602;1000;622;519
0.67702;1000;640;519
0.67802;1000;655;518
0.67902;1000;667;519
0.68002;1000;678;518
0.68102;1000;689;519
0.68202;1000;700;519
0.68302;1000;712;518
0.68402;1000;725;518
0.68502;1000;741;517
0.68602;1000;758;518
0.68702;1000;772;518
0.68802;1000;780;518
0.68902;1000;784;515
0.69002;1000;786;517
0.69102;1000;788;519
0.69202;1000;780;519
0.69302;1000;764;518
0.69402;1000;739;521
0.69502;1000;710;519
0.69602;1000;678;516
0.69702;1000;644;521
0.69802;1000;606;517
0.69902;1000;572;518
0.70002;1000;544;517
0.70102;1000;519;518
0.70202;1000;499;517
0.70302;1000;483;518
0.70402;1000;471;515
0.70502;1000;464;517
0.70602;1000;458;515
0.70702;1000;456;520
0.70802;1000;455;518
0.70902;1000;457;516
0.71002;1000;460;517
0.71102;1000;462;519
0.71202;1000;463;519
0.71302;1000;465;519
0.71402;1000;466;518
0.71502;1000;465;519
0.71602;1000;463;517
0.71702;1000;463;517
0.71802;1000;462;519
0.71902;1000;457;517
0.72002;1000;454;516
0.72102;1000;449;517
0.72202;1000;444;517
0.72302;1000;441;519
0.72402;1000;442;517
0.72502;1000;443;516
0.72602;1000;446;520
0.72702;1000;449;518
0.72802;1000;453;518
0.72902;1000;454;516
0.73002;1000;457;515
0.73102;1000;462;519
0.73202;1000;463;516
0.73302;1000;464;516
0.73402;1000;467;516
0.73502;1000;469;515
0.73602;1000;469;516
0.73702;1000;470;516
0.73802;1000;468;518
0.73902;1000;467;516
0.74002;1000;465;515
0.74102;1000;463;517
0.74202;1000;460;515
0.74302;1000;460;518
0.74402;1000;460;513
0.74502;1000;461;516
0.74602;1000;463;516
0.74702;1000;466;515
0.74802;1000;470;516
0.74902;1000;472;516
0.75002;1000;476;515
0.75102;1000;479;516
0.75202;1000;479;516
0.75302;1000;480;515
0.75402;1000;479;513
0.75502;1000;479;515
0.75602;1000;481;516
0.75702;1000;480;517
0.75802;1000;477;516
0.75902;1000;475;519
0.76002;1000;475;518
0.76102;1000;474;515
0.76202;1000;473;519
0.76302;1000;472;515
0.76402;1000;474;517
0.76502;1000;478;516
0.76602;1000;480;516
0.76702;1000;481;516
0.76802;1000;481;516
0.76902;1000;482;514
0.77002;1000;483;515
0.77102;1000;483;515
0.77202;1000;487;520
0.77302;1000;489;517
0.77402;1000;490;519
0.77502;1000;491;518
0.77602;1000;493;519
0.77702;1000;492;517
0.77802;1000;488;517
0.77902;1000;486;517
0.78002;1000;484;516
0.78102;1000;483;517
0.78202;1000;481;516
0.78302;1000;480;519
0.78402;1000;479;513
0.78502;1000;482;516
0.78602;1000;485;518
0.78702;1000;487;516
0.78802;1000;492;519
0.78902;1000;496;519
0.79002;1000;496;517
0.79102;1000;493;516
0.79202;1000;492;520
0.79302;1000;491;516
0.79402;1000;495;519
0.79502;1000;497;517
0.79602;1000;499;518
0.79702;1000;499;517
0.79802;1000;499;517
0.79902;1000;496;518
0.80002;1000;495;517
0.80102;1000;496;518
0.80202;1000;495;518
0.80302;1000;494;519
0.80402;1000;491;515
0.80502;1000;490;517
0.80602;1000;491;518
0.80702;1000;493;518
0.80802;1000;495;520
0.80902;1000;497;518
0.81002;1000;498;517
0.81102;1000;502;521
0.81202;1000;506;517
0.81302;1000;509;519
0.81402;1000;510;518
0.81502;1000;512;517
0.81602;1000;510;519
0.81702;1000;508;518
0.81802;1000;507;518
0.81902;1000;503;515
0.82002;1000;500;517
0.82102;1000;496;516
0.82202;1000;494;520
0.82302;1000;492;519
0.82402;1000;495;519
0.82502;1000;500;517
0.82602;1000;505;519
0.82702;1000;506;517
0.82802;1000;509;520
0.82902;1000;513;519
0.83002;1000;516;518
0.83102;1000;515;519
0.83202;1000;515;519
0.83302;1000;514;521
0.83402;1000;512;519
0.83502;1000;511;518
0.83602;1000;511;520
0.83702;1000;512;519
0.83802;1000;513;521
0.83902;1000;513;516
0.84002;1000;514;519
0.84102;1000;514;519
0.84202;1000;512;518
0.84302;1000;510;519
0.84402;1000;512;519
0.84502;1000;515;518
0.84602;1000;515;519
0.84702;1000;516;519
0.84802;1000;519;519
0.84902;1000;521;515
0.85002;1000;522;518
0.85102;1000;524;519
0.85202;1000;525;519
0.85302;1000;527;518
0.85402;1000;529;519
0.85502;1000;529;520
0.85602;1000;525;517
0.85702;1000;523;521
0.85802;1000;523;518
0.85902;1000;520;518
0.86002;1000;518;517
0.86102;1000;515;519
0.86202;1000;515;518
0.86302;1000;515;518
0.86402;1000;516;515
0.86502;1000;520;518
0.86602;1000;524;517
0.86702;1000;525;520
0.86802;1000;527;519
0.86902;1000;530;516
0.87002;1000;531;517
0.87102;1000;533;519
0.87202;1000;534;519
0.87302;1000;533;519
0.87402;1000;534;519
0.87502;1000;535;520
0.87602;1000;537;519
0.87702;1000;539;518
0.87802;1000;539;520
0.87902;1000;536;518
0.88002;1000;532;517
0.88102;1000;530;519
0.88202;1000;530;519
0.88302;1000;531;521
0.88402;1000;533;518
0.88502;1000;536;517
0.88602;1000;539;521
0.88702;1000;542;517
0.88802;1000;544;520
0.88902;1000;545;516
0.89002;1000;545;517
0.89102;1000;547;519
0.89202;1000;546;516
0.89302;1000;546;517
0.89402;1000;547;517
0.89502;1000;551;515
0.89602;1000;554;517
0.89702;1000;552;516
0.89802;1000;550;519
0.89902;1000;549;514
0.90002;1000;547;516
0.90102;1000;544;517
0.90202;1000;543;516
0.90302;1000;542;519
0.90402;1000;543;517
0.90502;1000;547;519
0.90602;1000;549;519
0.90702;1000;552;516
0.90802;1000;559;517
0.90902;1000;562;516
0.91002;1000;564;516
0.91102;1000;565;517
0.91202;1000;563;517
0.91302;1000;562;516
0.91402;1000;563;513
0.91502;1000;563;515
0.91602;1000;560;515
0.91702;1000;560;519
0.91802;1000;564;517
0.91902;1000;568;518
0.92002;1000;568;516
0.92102;1000;564;518
0.92202;1000;558;516
0.92302;1000;553;519
0.92402;1000;554;518
0.92502;1000;557;517
0.92602;1000;559;519
0.92702;1000;560;518
0.92802;1000;564;519
0.92902;1000;568;518
0.93002;1000;571;517
0.93102;1000;572;519
0.93202;1000;573;520
0.93302;1000;572;521
0.93402;1000;569;517
0.93502;1000;568;518
0.93602;1000;571;519
0.93702;1000;569;520
0.93802;1000;567;519
0.93902;1000;566;519
0.94002;1000;564;518
0.94102;1000;562;519
0.94202;1000;559;519
0.94302;1000;556;521
0.94402;1000;556;519
0.94502;1000;557;519
0.94602;1000;559;519
0.94702;1000;561;520
0.94802;1000;563;521
0.94902;1000;565;520
0.95002;1000;566;519
0.95102;1000;567;524
0.95202;1000;566;519
0.95302;1000;565;522
0.95402;1000;562;519
0.95502;1000;558;519
0.95602;1000;556;521
0.95702;1000;554;520
0.95802;1000;552;520
0.95902;1000;550;520
0.96002;1000;546;519
0.96102;1000;543;520
0.96202;1000;539;519
0.96302;1000;533;523
0.96402;1000;526;522
0.96502;1000;521;520
0.96602;1000;519;519
0.96702;1000;520;523
0.96802;1000;522;522
0.96902;1000;524;522
0.97002;1000;522;524
0.97102;1000;519;522
0.97202;1000;516;521
0.97302;1000;515;522
0.97402;1000;511;518
0.97502;1000;507;520
0.97602;1000;504;522
0.97702;1000;499;522
0.97802;1000;494;523
0.97902;1000;490;519
0.98002;1000;484;522
0.98102;1000;478;520
0.98202;1000;476;525
0.98302;1000;474;521
0.98402;1000;471;524
0.98502;1000;468;523
0.98602;1000;466;521
0.98702;1000;466;521
0.98802;1000;467;523
0.98902;1000;468;519
0.99002;1000;469;521
0.99102;1000;467;522
0.99202;1000;464;522
0.99302;1000;463;524
0.99402;1000;459;519
0.99502;1000;455;521
0.99602;1000;449;523
0.99702;1000;447;522
0.99802;1000;444;525
0.99902;1000;440;523
1;1000;436;522
1.001;1000;434;526
1.002;1000;433;522
1.003;1000;434;523
1.004;1000;433;523
1.005;1000;433;522
1.006;1000;433;523
1.007;1000;434;522
1.008;1000;438;523
1.009;1000;439;520
1.01;1000;441;522
1.011;1000;442;523
1.012;1000;440;524
1.013;1000;438;525
1.014;1000;435;520
1.015;1000;437;523
1.016;1000;438;521
1.017;1000;438;526
1.018;1000;437;522
1.019;1000;433;525
1.02;1000;429;523
1.021;1000;428;524
1.022;1000;427;524
1.023;1000;426;524
1.024;1000;425;524
1.025;1000;428;523
1.026;1000;428;522
1.027;1000;428;526
1.028;1000;433;526
1.029;1000;438;521
1.03;1000;440;525
1.031;1000;441;525
1.032;1000;442;523
1.033;1000;445;524
1.034;1000;445;519
1.035;1000;446;523
1.036;1000;447;521
1.037;1000;448;522
1.038;1000;449;524
1.039;1000;447;519
1.04;1000;444;520
1.041;1000;441;521
1.042;1000;437;523
1.043;1000;435;524
1.044;1000;436;519
1.045;1000;438;521
1.046;1000;441;523
1.047;1000;443;522
1.048;1000;447;523
1.049;1000;454;517
1.05;1000;459;521
1.051;1000;462;521
1.052;1000;463;519
1.053;1000;463;521
1.054;1000;463;516
1.055;1000;463;519
1.056;1000;462;518
1.057;1000;462;521
1.058;1000;461;520
1.059;1000;459;523
1.06;1000;455;520
1.061;1000;451;519
1.062;1000;449;522
1.063;1000;450;520
1.064;1000;452;523
1.065;1000;455;523
1.066;1000;458;519
1.067;1000;463;523
1.068;1000;467;520
1.069;1000;467;521
1.07;1000;469;519
1.071;1000;472;520
1.072;1000;471;520
1.073;1000;472;520
1.074;1000;473;520
1.075;1000;475;519
1.076;1000;476;520
1.077;1000;476;519
1.078;1000;476;523
1.079;1000;474;521
1.08;1000;470;519
1.081;1000;466;519
1.082;1000;465;520
1.083;1000;464;520
1.084;1000;463;520
1.085;1000;463;519
1.086;1000;465;520
1.087;1000;468;519
1.088;1000;471;522
1.089;1000;475;520
1.09;1000;479;518
1.091;1000;482;521
1.092;1000;483;521
1.093;1000;484;520
1.094;1000;483;521
1.095;1000;480;520
1.096;1000;480;521
1.097;1000;480;520
1.098;1000;479;520
1.099;1000;477;520
1.1;1000;476;519
1.101;1000;476;520
1.102;1000;476;520
1.103;1000;476;519
1.104;1000;475;516
1.105;1000;476;519
1.106;1000;480;520
1.107;1000;482;520
1.108;1000;483;519
1.109;1000;484;522
1.11;1000;486;521
1.111;1000;486;517
1.112;1000;487;521
1.113;1000;490;518
1.114;1000;489;519
1.115;1000;486;520
1.116;1000;487;518
1.117;1000;490;518
1.118;1000;492;518
1.119;1000;491;515
1.12;1000;490;517
1.121;1000;489;518
1.122;1000;488;519
1.123;1000;487;520
1.124;1000;485;515
1.125;1000;485;517
1.126;1000;484;516
1.127;1000;486;521
1.128;1000;490;517
1.129;1000;492;520
1.13;1000;495;519
1.131;1000;498;520
1.132;1000;499;518
1.133;1000;497;518
1.134;1000;495;518
1.135;1000;494;517
1.136;1000;494;518
1.137;1000;492;517
1.138;1000;488;520
1.139;1000;484;514
1.14;1000;483;517
1.141;1000;482;518
1.142;1000;482;519
1.143;1000;484;520
1.144;1000;485;515
1.145;1000;486;517
1.146;1000;488;516
1.147;1000;494;520
1.148;1000;497;519
1.149;1000;499;521
1.15;1000;500;519
1.151;1000;503;519
1.152;1000;505;518
1.153;1000;502;518
1.154;1000;499;521
1.155;1000;500;518
1.156;1000;499;519
1.157;1000;498;519
1.158;1000;498;521
1.159;1000;498;520
1.16;1000;496;518
1.161;1000;494;519
1.162;1000;489;518
1.163;1000;486;518
1.164;1000;485;519
1.165;1000;487;517
1.166;1000;490;519
1.167;1000;492;518
1.168;1000;493;520
1.169;1000;496;515
1.17;1000;499;518
1.171;1000;499;519
1.172;1000;500;518
1.173;1000;504;521
1.174;1000;505;519
1.175;1000;508;518
1.176;1000;509;521
1.177;1000;509;519
1.178;1000;507;518
1.179;1000;503;518
1.18;1000;499;516
1.181;1000;495;518
1.182;1000;492;517
1.183;1000;490;520
1.184;1000;487;518
1.185;1000;488;516
1.186;1000;489;518
1.187;1000;491;518
