time;SamplingFrequency;ECG;Pulse
0.186;1000;-898.58;12.161
0.187;1000;-897.9;11.363
0.188;1000;-896.95;10.574
0.189;1000;-895.74;9.7911
0.19;1000;-894.29;9.0152
0.191;1000;-892.6;8.2453
0.192;1000;-890.68;7.4803
0.193;1000;-888.55;6.7191
0.194;1000;-886.21;5.9605
0.195;1000;-883.68;5.2031
0.196;1000;-880.96;4.4455
0.197;1000;-878.07;3.6864
0.198;1000;-875.01;2.9241
0.199;1000;-871.8;2.1573
0.20001;1000;-868.42;1.3846
0.20101;1000;-864.9;0.60467
0.20201;1000;-861.24;-0.18357
0.20301;1000;-857.44;-0.98111
0.20401;1000;-853.5;-1.7888
0.20501;1000;-849.43;-2.6071
0.20601;1000;-845.23;-3.4364
0.20701;1000;-840.89;-4.2768
0.20801;1000;-836.42;-5.1281
0.20901;1000;-831.83;-5.9899
0.21001;1000;-827.09;-6.8616
0.21101;1000;-822.23;-7.7421
0.21201;1000;-817.23;-8.6303
0.21301;1000;-812.11;-9.525
0.21401;1000;-806.84;-10.424
0.21501;1000;-801.45;-11.327
0.21601;1000;-795.92;-12.231
0.21701;1000;-790.27;-13.134
0.21801;1000;-784.48;-14.035
0.21901;1000;-778.57;-14.931
0.22001;1000;-772.53;-15.82
0.22101;1000;-766.38;-16.701
0.22201;1000;-760.11;-17.572
0.22301;1000;-753.72;-18.43
0.22401;1000;-747.23;-19.275
0.22501;1000;-740.63;-20.104
0.22601;1000;-733.93;-20.917
0.22701;1000;-727.13;-21.712
0.22801;1000;-720.24;-22.489
0.22901;1000;-713.26;-23.246
0.23001;1000;-706.2;-23.983
0.23101;1000;-699.06;-24.699
0.23201;1000;-691.84;-25.395
0.23301;1000;-684.54;-26.07
0.23401;1000;-677.17;-26.724
0.23501;1000;-669.72;-27.357
0.23601;1000;-662.21;-27.97
0.23701;1000;-654.63;-28.563
0.23801;1000;-646.99;-29.136
0.23901;1000;-639.28;-29.689
0.24001;1000;-631.5;-30.224
0.24101;1000;-623.67;-30.739
0.24201;1000;-615.77;-31.237
0.24301;1000;-607.82;-31.717
0.24401;1000;-599.81;-32.18
0.24501;1000;-591.75;-32.626
0.24601;1000;-583.63;-33.055
0.24701;1000;-575.47;-33.469
0.24801;1000;-567.26;-33.866
0.24901;1000;-559.01;-34.249
0.25001;1000;-550.72;-34.617
0.25101;1000;-542.39;-34.97
0.25201;1000;-534.04;-35.308
0.25301;1000;-525.65;-35.634
0.25401;1000;-517.24;-35.945
0.25501;1000;-508.81;-36.244
0.25601;1000;-500.36;-36.53
0.25701;1000;-491.9;-36.803
0.25801;1000;-483.43;-37.066
0.25901;1000;-474.94;-37.316
0.26001;1000;-466.45;-37.556
0.26101;1000;-457.94;-37.786
0.26201;1000;-449.44;-38.005
0.26301;1000;-440.92;-38.215
0.26401;1000;-432.4;-38.415
0.26501;1000;-423.87;-38.606
0.26601;1000;-415.33;-38.789
0.26701;1000;-406.79;-38.963
0.26801;1000;-398.23;-39.128
0.26901;1000;-389.67;-39.284
0.27001;1000;-381.09;-39.432
0.27101;1000;-372.5;-39.571
0.27201;1000;-363.9;-39.701
0.27301;1000;-355.29;-39.821
0.27401;1000;-346.67;-39.931
0.27501;1000;-338.04;-40.032
0.27601;1000;-329.41;-40.121
0.27701;1000;-320.77;-40.2
0.27801;1000;-312.12;-40.267
0.27901;1000;-303.49;-40.322
0.28001;1000;-294.86;-40.366
0.28101;1000;-286.24;-40.396
0.28201;1000;-277.64;-40.414
0.28301;1000;-269.07;-40.42
0.28401;1000;-260.52;-40.412
0.28501;1000;-252.01;-40.393
0.28601;1000;-243.53;-40.361
0.28701;1000;-235.1;-40.317
0.28801;1000;-226.72;-40.262
0.28901;1000;-218.39;-40.196
0.29001;1000;-210.11;-40.12
0.29101;1000;-201.9;-40.035
0.29201;1000;-193.73;-39.942
0.29301;1000;-185.63;-39.842
0.29401;1000;-177.59;-39.735
0.29501;1000;-169.6;-39.623
0.29601;1000;-161.66;-39.506
0.29701;1000;-153.78;-39.385
0.29801;1000;-145.95;-39.261
0.29901;1000;-138.16;-39.134
0.30001;1000;-130.41;-39.006
0.30101;1000;-122.7;-38.875
0.30201;1000;-115.02;-38.742
0.30301;1000;-107.37;-38.608
0.30401;1000;-99.74;-38.471
0.30501;1000;-92.135;-38.331
0.30601;1000;-84.55;-38.188
0.30701;1000;-76.984;-38.041
0.30801;1000;-69.435;-37.888
0.30901;1000;-61.905;-37.73
0.31001;1000;-54.394;-37.565
0.31101;1000;-46.907;-37.391
0.31201;1000;-39.445;-37.207
0.31301;1000;-32.014;-37.013
0.31401;1000;-24.618;-36.807
0.31501;1000;-17.264;-36.589
0.31601;1000;-9.9571;-36.356
0.31701;1000;-2.7052;-36.11
0.31801;1000;4.4854;-35.848
0.31901;1000;11.608;-35.57
0.32001;1000;18.655;-35.277
0.32101;1000;25.621;-34.968
0.32201;1000;32.501;-34.644
0.32301;1000;39.288;-34.304
0.32401;1000;45.98;-33.95
0.32501;1000;52.573;-33.582
0.32601;1000;59.064;-33.201
0.32701;1000;65.453;-32.807
0.32801;1000;71.74;-32.403
0.32901;1000;77.925;-31.989
0.33001;1000;84.011;-31.566
0.33101;1000;90.001;-31.137
0.33201;1000;95.897;-30.701
0.33301;1000;101.7;-30.26
0.33401;1000;107.43;-29.816
0.33501;1000;113.07;-29.369
0.33601;1000;118.64;-28.921
0.33701;1000;124.14;-28.472
0.33801;1000;129.58;-28.023
0.33901;1000;134.95;-27.575
0.34001;1000;140.27;-27.128
0.34101;1000;145.53;-26.682
0.34201;1000;150.74;-26.238
0.34301;1000;155.9;-25.796
0.34401;1000;161.01;-25.356
0.34501;1000;166.07;-24.918
0.34601;1000;171.08;-24.482
0.34701;1000;176.03;-24.047
0.34801;1000;180.92;-23.614
0.34901;1000;185.75;-23.183
0.35001;1000;190.51;-22.753
0.35101;1000;195.21;-22.325
0.35201;1000;199.83;-21.898
0.35301;1000;204.38;-21.471
0.35401;1000;208.84;-21.046
0.35501;1000;213.22;-20.621
0.35601;1000;217.51;-20.198
0.35701;1000;221.7;-19.775
0.35801;1000;225.81;-19.354
0.35901;1000;229.82;-18.933
0.36001;1000;233.74;-18.514
0.36101;1000;237.56;-18.095
0.36201;1000;241.29;-17.677
0.36301;1000;244.93;-17.26
0.36401;1000;248.48;-16.844
0.36501;1000;251.95;-16.428
0.36601;1000;255.34;-16.012
0.36701;1000;258.65;-15.596
0.36801;1000;261.89;-15.179
0.36901;1000;265.05;-14.762
0.37001;1000;268.15;-14.343
0.37101;1000;271.18;-13.922
0.37201;1000;274.14;-13.499
0.37301;1000;277.05;-13.074
0.37401;1000;279.89;-12.645
0.37501;1000;282.67;-12.214
0.37601;1000;285.38;-11.779
0.37701;1000;288.03;-11.34
0.37801;1000;290.61;-10.898
0.37901;1000;293.11;-10.452
0.38001;1000;295.53;-10.004
0.38101;1000;297.86;-9.5528
0.38201;1000;300.11;-9.1002
0.38301;1000;302.26;-8.6467
0.38401;1000;304.31;-8.1934
0.38501;1000;306.25;-7.7413
0.38601;1000;308.08;-7.2917
0.38701;1000;309.8;-6.8459
0.38801;1000;311.4;-6.4054
0.38901;1000;312.88;-5.9717
0.39001;1000;314.25;-5.546
0.39101;1000;315.5;-5.1299
0.39201;1000;316.63;-4.7245
0.39301;1000;317.65;-4.3312
0.39401;1000;318.57;-3.9508
0.39501;1000;319.39;-3.5841
0.39601;1000;320.13;-3.2318
0.39701;1000;320.78;-2.8942
0.39801;1000;321.36;-2.5713
0.39901;1000;321.89;-2.2629
0.40001;1000;322.36;-1.9684
0.40101;1000;322.79;-1.6871
0.40201;1000;323.19;-1.4178
0.40301;1000;323.57;-1.1592
0.40401;1000;323.94;-0.90972
0.40501;1000;324.3;-0.66763
0.40601;1000;324.66;-0.431
0.40701;1000;325.02;-0.1978
0.40801;1000;325.38;0.034058
0.40901;1000;325.74;0.26668
0.41001;1000;326.1;0.50211
0.41101;1000;326.46;0.74232
0.41201;1000;326.81;0.98912
0.41301;1000;327.14;1.2441
0.41401;1000;327.45;1.5088
0.41501;1000;327.72;1.7841
0.41601;1000;327.94;2.071
0.41701;1000;328.1;2.37
0.41801;1000;328.2;2.6813
0.41901;1000;328.22;3.0046
0.42001;1000;328.15;3.3395
0.42101;1000;327.99;3.6852
0.42201;1000;327.72;4.0406
0.42301;1000;327.35;4.4043
0.42401;1000;326.87;4.7746
0.42501;1000;326.27;5.15
0.42601;1000;325.57;5.5283
0.42701;1000;324.76;5.9076
0.42801;1000;323.86;6.2858
0.42901;1000;322.86;6.661
0.43001;1000;321.78;7.0311
0.43101;1000;320.63;7.3943
0.43201;1000;319.41;7.7489
0.43301;1000;318.16;8.0935
0.43401;1000;316.87;8.4267
0.43501;1000;315.56;8.7477
0.43601;1000;314.24;9.0556
0.43701;1000;312.92;9.3502
0.43801;1000;311.62;9.6312
0.43901;1000;310.34;9.8988
0.44001;1000;309.08;10.154
0.44101;1000;307.85;10.396
0.44201;1000;306.64;10.627
0.44301;1000;305.47;10.848
0.44401;1000;304.31;11.06
0.44501;1000;303.16;11.264
0.44601;1000;302.02;11.462
0.44701;1000;300.86;11.655
0.44801;1000;299.68;11.845
0.44901;1000;298.46;12.034
0.45001;1000;297.18;12.221
0.45101;1000;295.83;12.409
0.45201;1000;294.38;12.598
0.45301;1000;292.83;12.789
0.45401;1000;291.16;12.983
0.45501;1000;289.35;13.179
0.45601;1000;287.39;13.379
0.45701;1000;285.29;13.582
0.45801;1000;283.02;13.787
0.45901;1000;280.59;13.994
0.46001;1000;278;14.202
0.46101;1000;275.26;14.411
0.46201;1000;272.37;14.619
0.46301;1000;269.34;14.825
0.46401;1000;266.19;15.027
0.46501;1000;262.93;15.226
0.46601;1000;259.57;15.419
0.46701;1000;256.14;15.606
0.46801;1000;252.65;15.785
0.46901;1000;249.12;15.956
0.47001;1000;245.57;16.118
0.47101;1000;242.01;16.27
0.47201;1000;238.46;16.411
0.47301;1000;234.94;16.542
0.47401;1000;231.45;16.663
0.47501;1000;227.99;16.774
0.47601;1000;224.59;16.875
0.47701;1000;221.23;16.966
0.47801;1000;217.92;17.05
0.47901;1000;214.66;17.125
0.48001;1000;211.44;17.195
0.48101;1000;208.25;17.259
0.48201;1000;205.08;17.318
0.48301;1000;201.93;17.375
0.48401;1000;198.78;17.431
0.48501;1000;195.62;17.485
0.48601;1000;192.45;17.541
0.48701;1000;189.26;17.598
0.48801;1000;186.03;17.658
0.48901;1000;182.78;17.722
0.49001;1000;179.48;17.789
0.49101;1000;176.15;17.862
0.49201;1000;172.78;17.939
0.49301;1000;169.38;18.021
0.49401;1000;165.96;18.108
0.49501;1000;162.53;18.199
0.49601;1000;159.09;18.294
0.49701;1000;155.66;18.393
0.49801;1000;152.25;18.495
0.49901;1000;148.88;18.598
0.50001;1000;145.54;18.703
0.50101;1000;142.27;18.807
0.50201;1000;139.05;18.91
0.50301;1000;135.9;19.01
0.50401;1000;132.82;19.108
0.50501;1000;129.81;19.201
0.50601;1000;126.87;19.29
0.50701;1000;123.99;19.372
0.50801;1000;121.15;19.449
0.50901;1000;118.35;19.518
0.51001;1000;115.57;19.581
0.51101;1000;112.79;19.636
0.51201;1000;109.99;19.684
0.51301;1000;107.15;19.726
0.51401;1000;104.25;19.76
0.51501;1000;101.28;19.789
0.51601;1000;98.206;19.812
0.51701;1000;95.025;19.83
0.51801;1000;91.725;19.844
0.51901;1000;88.299;19.855
0.52001;1000;84.747;19.862
0.52101;1000;81.072;19.868
0.52201;1000;77.285;19.873
0.52301;1000;73.4;19.877
0.52401;1000;69.438;19.88
0.52501;1000;65.424;19.883
0.52601;1000;61.386;19.886
0.52701;1000;57.356;19.889
0.52801;1000;53.368;19.891
0.52901;1000;49.456;19.892
0.53001;1000;45.655;19.892
0.53101;1000;41.995;19.888
0.53201;1000;38.505;19.881
0.53301;1000;35.208;19.868
0.53401;1000;32.121;19.849
0.53501;1000;29.253;19.823
0.53601;1000;26.607;19.787
0.53701;1000;24.174;19.741
0.53801;1000;21.94;19.683
0.53901;1000;19.877;19.612
0.54001;1000;17.954;19.526
0.54101;1000;16.126;19.426
0.54201;1000;14.346;19.311
0.54301;1000;12.559;19.179
0.54401;1000;10.707;19.032
0.54501;1000;8.7288;18.869
0.54601;1000;6.5664;18.691
0.54701;1000;4.1625;18.5
0.54801;1000;1.4655;18.295
0.54901;1000;-1.5683;18.08
0.55001;1000;-4.973;17.855
0.55101;1000;-8.7706;17.623
0.55201;1000;-12.969;17.386
0.55301;1000;-17.561;17.148
0.55401;1000;-22.523;16.909
0.55501;1000;-27.814;16.674
0.55601;1000;-33.375;16.444
0.55701;1000;-39.133;16.222
0.55801;1000;-44.996;16.011
0.55901;1000;-50.859;15.813
0.56001;1000;-56.607;15.629
0.56101;1000;-62.113;15.461
0.56201;1000;-67.245;15.311
0.56301;1000;-71.869;15.179
0.56401;1000;-75.851;15.067
0.56501;1000;-79.063;14.972
0.56601;1000;-81.385;14.897
0.56701;1000;-82.711;14.838
0.56801;1000;-82.952;14.796
0.56901;1000;-82.038;14.769
0.57001;1000;-79.924;14.755
0.57101;1000;-76.591;14.752
0.57201;1000;-72.045;14.756
0.57301;1000;-66.326;14.767
0.57401;1000;-59.501;14.781
0.57501;1000;-51.665;14.795
0.57601;1000;-42.945;14.808
0.57701;1000;-33.493;14.816
0.57801;1000;-23.483;14.817
0.57901;1000;-13.112;14.809
0.58001;1000;-2.5927;14.79
0.58101;1000;7.8516;14.759
0.58201;1000;17.99;14.715
0.58301;1000;27.589;14.657
0.58401;1000;36.421;14.584
0.58501;1000;44.268;14.497
0.58601;1000;50.925;14.396
0.58701;1000;56.208;14.28
0.58801;1000;59.958;14.153
0.58901;1000;62.045;14.013
0.59001;1000;62.368;13.864
0.59101;1000;60.866;13.706
0.59201;1000;57.51;13.541
0.59301;1000;52.31;13.371
0.59401;1000;45.312;13.197
0.59501;1000;36.601;13.021
0.59601;1000;26.294;12.845
0.59701;1000;14.539;12.67
0.59801;1000;1.5135;12.496
0.59901;1000;-12.582;12.326
0.60002;1000;-27.528;12.159
0.60102;1000;-43.092;11.996
0.60202;1000;-59.033;11.837
0.60302;1000;-75.108;11.682
0.60402;1000;-91.077;11.531
0.60502;1000;-106.71;11.383
0.60602;1000;-121.79;11.238
0.60702;1000;-136.11;11.094
0.60802;1000;-149.51;10.951
0.60902;1000;-161.82;10.808
0.61002;1000;-172.94;10.664
0.61102;1000;-182.77;10.518
0.61202;1000;-191.25;10.369
0.61302;1000;-198.36;10.217
0.61402;1000;-204.1;10.061
0.61502;1000;-208.51;9.9007
0.61602;1000;-211.65;9.7358
0.61702;1000;-213.6;9.5666
0.61802;1000;-214.48;9.3932
0.61902;1000;-214.4;9.2162
0.62002;1000;-213.51;9.036
0.62102;1000;-211.96;8.8535
0.62202;1000;-209.89;8.6697
0.62302;1000;-207.46;8.4854
0.62402;1000;-204.81;8.3018
0.62502;1000;-202.09;8.1198
0.62602;1000;-199.41;7.9404
0.62702;1000;-196.9;7.7645
0.62802;1000;-194.66;7.593
0.62902;1000;-192.75;7.4263
0.63002;1000;-191.24;7.265
0.63102;1000;-190.17;7.1092
0.63202;1000;-189.56;6.9588
0.63302;1000;-189.4;6.8137
0.63402;1000;-189.69;6.6731
0.63502;1000;-190.38;6.5365
0.63602;1000;-191.44;6.4027
0.63702;1000;-192.81;6.2707
0.63802;1000;-194.41;6.1389
0.63902;1000;-196.19;6.0061
0.64002;1000;-198.06;5.8706
0.64102;1000;-199.95;5.7308
0.64202;1000;-201.8;5.5853
0.64302;1000;-203.53;5.4325
0.64402;1000;-205.08;5.271
0.64502;1000;-206.41;5.0999
0.64602;1000;-207.48;4.9179
0.64702;1000;-208.25;4.7245
0.64802;1000;-208.71;4.5191
0.64902;1000;-208.85;4.3017
0.65002;1000;-208.68;4.0723
0.65102;1000;-208.2;3.8315
0.65202;1000;-207.45;3.5799
0.65302;1000;-206.45;3.3186
0.65402;1000;-205.24;3.049
0.65502;1000;-203.87;2.7723
0.65602;1000;-202.37;2.4905
0.65702;1000;-200.79;2.2052
0.65802;1000;-199.19;1.9183
0.65902;1000;-197.59;1.6317
0.66002;1000;-196.04;1.3474
0.66102;1000;-194.58;1.067
0.66202;1000;-193.24;0.79235
0.66302;1000;-192.02;0.52481
0.66402;1000;-190.96;0.26571
0.66502;1000;-190.06;0.016072
0.66602;1000;-189.31;-0.22335
0.66702;1000;-188.72;-0.45206
0.66802;1000;-188.27;-0.66988
0.66902;1000;-187.94;-0.8769
0.67002;1000;-187.71;-1.0735
0.67102;1000;-187.57;-1.2603
0.67202;1000;-187.47;-1.4381
0.67302;1000;-187.4;-1.6079
0.67402;1000;-187.32;-1.771
0.67502;1000;-187.21;-1.9286
0.67602;1000;-187.05;-2.0819
0.67702;1000;-186.81;-2.2324
0.67802;1000;-186.47;-2.3814
0.67902;1000;-186.02;-2.5299
0.68002;1000;-185.46;-2.6792
0.68102;1000;-184.77;-2.83
0.68202;1000;-183.95;-2.9832
0.68302;1000;-183.01;-3.1392
0.68402;1000;-181.96;-3.2983
0.68502;1000;-180.8;-3.4606
0.68602;1000;-179.55;-3.6259
0.68702;1000;-178.23;-3.7938
0.68802;1000;-176.84;-3.9637
0.68902;1000;-175.41;-4.135
0.69002;1000;-173.96;-4.3068
0.69102;1000;-172.49;-4.478
0.69202;1000;-171.03;-4.6477
0.69302;1000;-169.59;-4.8149
0.69402;1000;-168.17;-4.9786
0.69502;1000;-166.79;-5.1379
0.69602;1000;-165.45;-5.292
0.69702;1000;-164.15;-5.4403
0.69802;1000;-162.89;-5.5822
0.69902;1000;-161.67;-5.7177
0.70002;1000;-160.48;-5.8465
0.70102;1000;-159.32;-5.969
0.70202;1000;-158.17;-6.0856
0.70302;1000;-157.02;-6.197
0.70402;1000;-155.87;-6.3041
0.70502;1000;-154.71;-6.4079
0.70602;1000;-153.52;-6.5096
0.70702;1000;-152.3;-6.6108
0.70802;1000;-151.03;-6.7128
0.70902;1000;-149.71;-6.8171
0.71002;1000;-148.34;-6.9253
0.71102;1000;-146.91;-7.0389
0.71202;1000;-145.43;-7.1593
0.71302;1000;-143.89;-7.2878
0.71402;1000;-142.29;-7.4256
0.71502;1000;-140.64;-7.5735
0.71602;1000;-138.95;-7.7324
0.71702;1000;-137.22;-7.9026
0.71802;1000;-135.46;-8.0846
0.71902;1000;-133.67;-8.2782
0.72002;1000;-131.88;-8.4831
0.72102;1000;-130.07;-8.6989
0.72202;1000;-128.27;-8.9247
0.72302;1000;-126.47;-9.1595
0.72402;1000;-124.68;-9.4021
0.72502;1000;-122.91;-9.6513
0.72602;1000;-121.15;-9.9053
0.72702;1000;-119.41;-10.163
0.72802;1000;-117.69;-10.422
0.72902;1000;-115.98;-10.681
0.73002;1000;-114.27;-10.938
0.73102;1000;-112.58;-11.192
0.73202;1000;-110.88;-11.44
0.73302;1000;-109.17;-11.683
0.73402;1000;-107.46;-11.917
0.73502;1000;-105.72;-12.142
0.73602;1000;-103.96;-12.357
0.73702;1000;-102.17;-12.561
0.73802;1000;-100.34;-12.753
0.73902;1000;-98.471;-12.932
0.74002;1000;-96.562;-13.099
0.74102;1000;-94.61;-13.253
0.74202;1000;-92.615;-13.394
0.74302;1000;-90.577;-13.521
0.74402;1000;-88.499;-13.636
0.74502;1000;-86.384;-13.738
0.74602;1000;-84.236;-13.828
0.74702;1000;-82.061;-13.906
0.74802;1000;-79.864;-13.973
0.74902;1000;-77.651;-14.029
0.75002;1000;-75.428;-14.075
0.75102;1000;-73.201;-14.111
0.75202;1000;-70.976;-14.139
0.75302;1000;-68.758;-14.158
0.75402;1000;-66.55;-14.17
0.75502;1000;-64.358;-14.174
0.75602;1000;-62.182;-14.173
0.75702;1000;-60.025;-14.165
0.75802;1000;-57.888;-14.153
0.75902;1000;-55.77;-14.136
0.76002;1000;-53.67;-14.116
0.76102;1000;-51.587;-14.093
0.76202;1000;-49.517;-14.067
0.76302;1000;-47.457;-14.04
0.76402;1000;-45.405;-14.013
0.76502;1000;-43.356;-13.986
0.76602;1000;-41.307;-13.96
0.76702;1000;-39.255;-13.936
0.76802;1000;-37.198;-13.915
0.76902;1000;-35.131;-13.897
0.77002;1000;-33.055;-13.884
0.77102;1000;-30.967;-13.876
0.77202;1000;-28.868;-13.875
0.77302;1000;-26.757;-13.88
0.77402;1000;-24.635;-13.893
0.77502;1000;-22.504;-13.913
0.77602;1000;-20.366;-13.942
0.77702;1000;-18.223;-13.979
0.77802;1000;-16.077;-14.025
0.77902;1000;-13.931;-14.08
0.78002;1000;-11.787;-14.143
0.78102;1000;-9.6473;-14.214
0.78202;1000;-7.5138;-14.292
0.78302;1000;-5.3874;-14.377
0.78402;1000;-3.2686;-14.468
0.78502;1000;-1.1571;-14.564
0.78602;1000;0.94834;-14.663
0.78702;1000;3.0495;-14.764
0.78802;1000;5.1492;-14.866
0.78902;1000;7.2508;-14.967
0.79002;1000;9.3583;-15.066
0.79102;1000;11.477;-15.162
0.79202;1000;13.61;-15.252
0.79302;1000;15.765;-15.336
0.79402;1000;17.945;-15.411
0.79502;1000;20.156;-15.478
0.79602;1000;22.403;-15.533
0.79702;1000;24.689;-15.578
0.79802;1000;27.018;-15.61
0.79902;1000;29.391;-15.63
0.80002;1000;31.812;-15.637
0.80102;1000;34.279;-15.63
0.80202;1000;36.791;-15.611
0.80302;1000;39.347;-15.58
0.80402;1000;41.943;-15.536
0.80502;1000;44.575;-15.482
0.80602;1000;47.237;-15.418
0.80702;1000;49.922;-15.345
0.80802;1000;52.624;-15.265
0.80902;1000;55.334;-15.18
0.81002;1000;58.044;-15.09
