time;Sampling Frequency;ECG
17.5;100;491
17.51;100;492
17.52;100;497
17.53;100;495
17.54;100;498
17.55;100;504
17.56;100;497
17.57;100;505
17.58;100;512
17.59;100;516
17.6;100;503
17.61;100;504
17.62;100;499
17.63;100;497
17.64;100;497
17.65;100;500
17.66;100;499
17.67;100;504
17.68;100;498
17.69;100;497
17.7;100;476
17.71;100;507
17.72;100;632
17.73;100;701
17.74;100;614
17.75;100;470
17.76;100;451
17.77;100;453
17.78;100;455
17.79;100;463
17.8;100;470
17.81;100;468
17.82;100;472
17.83;100;480
17.84;100;487
17.85;100;487
17.86;100;486
17.87;100;495
17.88;100;496
17.89;100;503
17.9;100;506
17.91;100;513
17.92;100;515
17.93;100;525
17.94;100;530
17.95;100;544
17.96;100;550
17.97;100;551
17.98;100;543
17.99;100;529
18;100;507
18.01;100;486
18.02;100;467
18.03;100;449
18.04;100;439
18.05;100;443
18.06;100;441
18.07;100;448
18.08;100;454
18.09;100;461
18.1;100;466
18.11;100;477
18.12;100;474
18.13;100;477
18.14;100;484
18.15;100;492
18.16;100;489
18.17;100;492
18.18;100;496
18.19;100;497
18.2;100;496
18.21;100;495
18.22;100;496
18.23;100;501
18.24;100;497
18.25;100;501
18.26;100;502
18.27;100;502
18.28;100;501
18.29;100;499
18.3;100;507
18.31;100;505
18.32;100;511
18.33;100;512
18.34;100;506
18.35;100;509
18.36;100;514
18.37;100;512
18.38;100;510
18.39;100;511
18.4;100;509
18.41;100;509
18.42;100;510
18.43;100;512
18.44;100;514
18.45;100;513
18.46;100;511
18.47;100;513
18.48;100;507
18.49;100;512
18.5;100;509
18.51;100;513
18.52;100;509
18.53;100;512
18.54;100;515
18.55;100;512
18.56;100;512
18.57;100;515
18.58;100;511
18.59;100;518
18.6;100;511
18.61;100;518
18.62;100;508
18.63;100;510
18.64;100;512
18.65;100;518
18.66;100;517
18.67;100;515
18.68;100;515
18.69;100;513
18.7;100;517
18.71;100;519
18.72;100;515
18.73;100;519
18.74;100;523
18.75;100;519
18.76;100;514
18.77;100;532
18.78;100;524
18.79;100;524
18.8;100;514
18.81;100;505
18.82;100;506
18.83;100;508
18.84;100;510
18.85;100;514
18.86;100;512
18.87;100;516
18.88;100;510
18.89;100;514
18.9;100;510
18.91;100;485
18.92;100;517
18.93;100;636
18.94;100;713
18.95;100;629
18.96;100;479
18.97;100;463
18.98;100;461
18.99;100;472
19;100;477
19.01;100;480
19.02;100;483
19.03;100;492
19.04;100;492
19.05;100;498
19.06;100;495
19.07;100;502
19.08;100;507
19.09;100;510
19.1;100;512
19.11;100;513
19.12;100;520
19.13;100;527
19.14;100;529
19.15;100;541
19.16;100;544
19.17;100;550
19.18;100;551
19.19;100;552
19.2;100;546
19.21;100;530
19.22;100;510
19.23;100;486
19.24;100;467
19.25;100;453
19.26;100;443
19.27;100;449
19.28;100;446
19.29;100;452
19.3;100;458
19.31;100;468
19.32;100;472
19.33;100;478
19.34;100;476
19.35;100;483
19.36;100;482
19.37;100;485
19.38;100;494
19.39;100;498
19.4;100;498
19.41;100;498
19.42;100;499
19.43;100;503
19.44;100;496
19.45;100;505
19.46;100;501
19.47;100;509
19.48;100;508
19.49;100;506
19.5;100;508
19.51;100;510
19.52;100;510
19.53;100;510
19.54;100;507
19.55;100;511
19.56;100;505
19.57;100;505
19.58;100;502
19.59;100;512
19.6;100;510
19.61;100;509
19.62;100;509
19.63;100;512
19.64;100;504
19.65;100;511
19.66;100;508
19.67;100;508
19.68;100;505
19.69;100;507
19.7;100;500
19.71;100;504
19.72;100;503
19.73;100;503
19.74;100;502
19.75;100;504
19.76;100;503
19.77;100;502
19.78;100;506
19.79;100;507
19.8;100;510
19.81;100;515
19.82;100;504
19.83;100;512
19.84;100;514
19.85;100;508
19.86;100;513
19.87;100;520
19.88;100;511
19.89;100;511
19.9;100;493
19.91;100;500
19.92;100;495
19.93;100;503
19.94;100;503
19.95;100;502
19.96;100;498
19.97;100;495
19.98;100;496
19.99;100;501
20;100;476
20.01;100;489
20.02;100;579
20.03;100;680
20.04;100;671
20.05;100;483
20.06;100;450
20.07;100;447
20.08;100;452
20.09;100;460
20.1;100;469
20.11;100;471
20.12;100;476
20.13;100;480
20.14;100;486
20.15;100;490
20.16;100;492
20.17;100;495
20.18;100;499
20.19;100;504
20.2;100;510
20.21;100;517
20.22;100;526
20.23;100;533
20.24;100;548
20.25;100;554
20.26;100;558
20.27;100;567
20.28;100;561
20.29;100;560
20.3;100;543
20.31;100;522
20.32;100;498
20.33;100;472
20.34;100;453
20.35;100;452
20.36;100;446
20.37;100;449
20.38;100;454
20.39;100;457
20.4;100;451
20.41;100;465
20.42;100;468
20.43;100;473
20.44;100;477
20.45;100;480
20.46;100;481
20.47;100;486
20.48;100;487
20.49;100;491
20.5;100;494
20.51;100;497
20.52;100;496
20.53;100;496
20.54;100;499
20.55;100;503
20.56;100;496
20.57;100;499
20.58;100;499
20.59;100;510
20.6;100;505
20.61;100;508
20.62;100;502
20.63;100;507
20.64;100;509
20.65;100;513
20.66;100;510
20.67;100;513
20.68;100;513
20.69;100;507
20.7;100;506
20.71;100;513
20.72;100;511
20.73;100;509
20.74;100;510
20.75;100;512
20.76;100;512
20.77;100;511
20.78;100;510
20.79;100;511
20.8;100;506
20.81;100;514
20.82;100;506
20.83;100;501
20.84;100;505
20.85;100;510
20.86;100;506
20.87;100;506
20.88;100;510
20.89;100;514
20.9;100;507
20.91;100;519
20.92;100;521
20.93;100;510
20.94;100;502
20.95;100;496
20.96;100;501
20.97;100;505
20.98;100;500
20.99;100;503
21;100;497
21.01;100;505
21.02;100;505
21.03;100;500
21.04;100;478
21.05;100;513
21.06;100;614
21.07;100;698
21.08;100;584
21.09;100;455
21.1;100;465
21.11;100;459
21.12;100;469
21.13;100;481
21.14;100;483
21.15;100;489
21.16;100;488
21.17;100;496
21.18;100;497
21.19;100;511
21.2;100;504
21.21;100;511
21.22;100;515
21.23;100;525
21.24;100;524
21.25;100;532
21.26;100;531
21.27;100;547
21.28;100;551
21.29;100;554
21.3;100;562
21.31;100;567
21.32;100;561
21.33;100;551
21.34;100;541
21.35;100;520
21.36;100;486
21.37;100;466
21.38;100;449
21.39;100;453
21.4;100;448
21.41;100;446
21.42;100;452
21.43;100;460
21.44;100;467
21.45;100;471
21.46;100;478
21.47;100;483
21.48;100;487
21.49;100;494
21.5;100;490
21.51;100;489
21.52;100;499
21.53;100;494
21.54;100;504
21.55;100;502
21.56;100;503
21.57;100;500
21.58;100;496
21.59;100;499
21.6;100;497
21.61;100;496
21.62;100;499
21.63;100;503
21.64;100;505
21.65;100;506
21.66;100;510
21.67;100;510
21.68;100;513
21.69;100;516
21.7;100;513
21.71;100;512
21.72;100;521
21.73;100;523
21.74;100;515
21.75;100;526
21.76;100;529
21.77;100;519
21.78;100;511
21.79;100;508
21.8;100;503
21.81;100;510
21.82;100;508
21.83;100;513
21.84;100;509
21.85;100;504
21.86;100;512
21.87;100;504
21.88;100;482
21.89;100;511
21.9;100;610
21.91;100;694
21.92;100;570
21.93;100;466
21.94;100;473
21.95;100;466
21.96;100;473
21.97;100;483
21.98;100;483
21.99;100;488
22;100;494
22.01;100;496
22.02;100;497
22.03;100;501
22.04;100;504
22.05;100;509
22.06;100;508
22.07;100;511
22.08;100;520
22.09;100;526
22.1;100;536
22.11;100;539
22.12;100;545
22.13;100;555
22.14;100;564
22.15;100;568
22.16;100;557
22.17;100;548
22.18;100;527
22.19;100;512
22.2;100;480
22.21;100;463
22.22;100;450
22.23;100;451
22.24;100;453
22.25;100;456
22.26;100;458
22.27;100;468
22.28;100;475
22.29;100;482
22.3;100;487
22.31;100;498
22.32;100;499
22.33;100;506
22.34;100;507
22.35;100;503
22.36;100;507
22.37;100;510
22.38;100;513
22.39;100;509
22.4;100;519
22.41;100;512
22.42;100;501
22.43;100;505
22.44;100;507
22.45;100;512
22.46;100;512
22.47;100;512
22.48;100;517
22.49;100;513
22.5;100;509
22.51;100;518
22.52;100;519
22.53;100;520
22.54;100;512
22.55;100;519
22.56;100;526
22.57;100;520
22.58;100;514
22.59;100;510
22.6;100;506
22.61;100;507
22.62;100;510
22.63;100;509
22.64;100;511
22.65;100;513
22.66;100;514
22.67;100;516
22.68;100;487
22.69;100;513
22.7;100;619
22.71;100;698
22.72;100;609
22.73;100;471
22.74;100;470
22.75;100;465
22.76;100;465
22.77;100;478
22.78;100;478
22.79;100;483
22.8;100;488
22.81;100;491
22.82;100;495
22.83;100;502
22.84;100;501
22.85;100;508
22.86;100;510
22.87;100;519
22.88;100;517
22.89;100;534
22.9;100;533
22.91;100;545
22.92;100;550
22.93;100;555
22.94;100;561
22.95;100;566
22.96;100;568
22.97;100;555
22.98;100;536
22.99;100;515
23;100;487
23.01;100;472
23.02;100;451
23.03;100;449
23.04;100;453
23.05;100;453
23.06;100;454
23.07;100;470
23.08;100;469
23.09;100;479
23.1;100;479
23.11;100;489
23.12;100;491
23.13;100;497
23.14;100;496
23.15;100;498
23.16;100;499
23.17;100;504
23.18;100;500
23.19;100;511
23.2;100;503
23.21;100;508
23.22;100;502
23.23;100;507
23.24;100;502
23.25;100;507
23.26;100;496
23.27;100;506
23.28;100;501
23.29;100;501
23.3;100;501
23.31;100;510
23.32;100;497
23.33;100;505
23.34;100;502
23.35;100;506
23.36;100;511
23.37;100;513
23.38;100;512
23.39;100;511
23.4;100;515
23.41;100;518
23.42;100;505
23.43;100;506
23.44;100;500
23.45;100;506
23.46;100;504
23.47;100;506
23.48;100;508
23.49;100;513
23.5;100;510
23.51;100;512
23.52;100;499
23.53;100;487
23.54;100;557
23.55;100;674
23.56;100;700
23.57;100;521
23.58;100;466
23.59;100;466
23.6;100;460
23.61;100;473
23.62;100;474
23.63;100;481
23.64;100;484
23.65;100;493
23.66;100;492
23.67;100;504
23.68;100;498
23.69;100;504
23.7;100;504
23.71;100;516
23.72;100;508
23.73;100;515
23.74;100;517
23.75;100;527
23.76;100;537
23.77;100;543
23.78;100;550
23.79;100;553
23.8;100;553
23.81;100;556
23.82;100;540
23.83;100;523
23.84;100;497
23.85;100;478
23.86;100;467
23.87;100;461
23.88;100;461
23.89;100;461
23.9;100;461
23.91;100;464
23.92;100;470
23.93;100;476
23.94;100;478
23.95;100;479
23.96;100;477
23.97;100;492
23.98;100;488
23.99;100;501
24;100;501
24.01;100;504
24.02;100;507
24.03;100;510
24.04;100;510
24.05;100;512
24.06;100;511
24.07;100;509
24.08;100;508
24.09;100;511
24.1;100;509
24.11;100;504
24.12;100;507
24.13;100;504
24.14;100;504
24.15;100;505
24.16;100;510
24.17;100;513
24.18;100;511
24.19;100;517
24.2;100;512
24.21;100;516
24.22;100;512
24.23;100;514
24.24;100;514
24.25;100;516
24.26;100;519
24.27;100;513
24.28;100;518
24.29;100;516
24.3;100;514
24.31;100;508
24.32;100;513
24.33;100;513
24.34;100;513
24.35;100;518
24.36;100;515
24.37;100;518
24.38;100;514
24.39;100;516
24.4;100;518
24.41;100;519
24.42;100;517
24.43;100;530
24.44;100;528
24.45;100;520
24.46;100;528
24.47;100;530
24.48;100;521
24.49;100;515
24.5;100;507
24.51;100;508
24.52;100;506
24.53;100;506
24.54;100;505
24.55;100;505
24.56;100;504
24.57;100;502
24.58;100;483
24.59;100;496
24.6;100;598
24.61;100;689
24.62;100;672
24.63;100;496
24.64;100;457
24.65;100;457
24.66;100;467
24.67;100;475
24.68;100;482
24.69;100;485
24.7;100;486
24.71;100;493
24.72;100;495
24.73;100;505
24.74;100;503
24.75;100;508
24.76;100;508
24.77;100;517
24.78;100;516
24.79;100;525
24.8;100;530
24.81;100;539
24.82;100;540
24.83;100;550
24.84;100;558
24.85;100;559
24.86;100;563
24.87;100;561
24.88;100;548
24.89;100;530
24.9;100;503
24.91;100;482
24.92;100;466
24.93;100;456
24.94;100;451
24.95;100;456
24.96;100;464
24.97;100;466
24.98;100;467
24.99;100;474
25;100;479
25.01;100;482
25.02;100;481
25.03;100;489
25.04;100;491
25.05;100;492
25.06;100;494
25.07;100;499
25.08;100;505
25.09;100;507
25.1;100;501
25.11;100;505
25.12;100;500
25.13;100;509
25.14;100;504
25.15;100;506
25.16;100;502
25.17;100;505
25.18;100;507
25.19;100;505
25.2;100;502
25.21;100;505
25.22;100;506
25.23;100;507
25.24;100;508
25.25;100;501
25.26;100;505
25.27;100;512
25.28;100;503
25.29;100;507
25.3;100;506
25.31;100;508
25.32;100;498
25.33;100;511
25.34;100;507
25.35;100;504
25.36;100;507
25.37;100;515
25.38;100;509
25.39;100;515
25.4;100;512
25.41;100;514
25.42;100;511
25.43;100;516
25.44;100;513
25.45;100;513
25.46;100;510
25.47;100;510
25.48;100;506
25.49;100;510
25.5;100;511
25.51;100;516
25.52;100;509
25.53;100;515
25.54;100;524
25.55;100;515
25.56;100;512
25.57;100;507
25.58;100;504
25.59;100;508
25.6;100;508
25.61;100;512
25.62;100;507
25.63;100;519
25.64;100;512
25.65;100;499
25.66;100;504
25.67;100;603
25.68;100;698
25.69;100;679
25.7;100;498
25.71;100;461
25.72;100;455
25.73;100;464
25.74;100;471
25.75;100;477
25.76;100;480
25.77;100;487
25.78;100;489
25.79;100;496
25.8;100;493
25.81;100;501
25.82;100;497
25.83;100;504
25.84;100;505
25.85;100;515
25.86;100;520
25.87;100;528
25.88;100;532
25.89;100;543
25.9;100;547
25.91;100;554
25.92;100;561
25.93;100;557
25.94;100;552
25.95;100;547
25.96;100;529
25.97;100;508
25.98;100;482
25.99;100;469
26;100;455
26.01;100;454
26.02;100;447
26.03;100;455
26.04;100;457
26.05;100;469
26.06;100;471
26.07;100;479
26.08;100;481
26.09;100;488
26.1;100;492
26.11;100;492
26.12;100;496
26.13;100;499
26.14;100;506
26.15;100;502
26.16;100;507
26.17;100;510
26.18;100;506
26.19;100;507
26.2;100;504
26.21;100;509
26.22;100;505
26.23;100;509
26.24;100;508
26.25;100;505
26.26;100;506
26.27;100;511
26.28;100;507
26.29;100;506
26.3;100;513
26.31;100;515
26.32;100;506
26.33;100;511
26.34;100;507
26.35;100;511
26.36;100;505
26.37;100;511
26.38;100;509
26.39;100;513
26.4;100;505
26.41;100;512
26.42;100;505
26.43;100;512
26.44;100;510
26.45;100;511
26.46;100;507
26.47;100;507
26.48;100;500
26.49;100;499
26.5;100;505
26.51;100;506
26.52;100;512
26.53;100;512
26.54;100;504
26.55;100;516
26.56;100;518
26.57;100;514
26.58;100;500
26.59;100;499
26.6;100;499
26.61;100;499
26.62;100;499
26.63;100;503
26.64;100;510
26.65;100;504
26.66;100;500
26.67;100;483
26.68;100;536
26.69;100;649
26.7;100;700
26.71;100;574
26.72;100;468
26.73;100;467
26.74;100;463
26.75;100;473
26.76;100;473
26.77;100;486
26.78;100;485
26.79;100;494
26.8;100;494
26.81;100;499
26.82;100;500
26.83;100;499
26.84;100;496
26.85;100;513
26.86;100;514
26.87;100;518
26.88;100;514
26.89;100;526
26.9;100;537
26.91;100;545
26.92;100;547
26.93;100;561
26.94;100;561
26.95;100;569
26.96;100;560
26.97;100;546
26.98;100;522
26.99;100;497
27;100;470
27.01;100;465
27.02;100;448
27.03;100;458
27.04;100;451
27.05;100;460
27.06;100;457
27.07;100;471
27.08;100;465
27.09;100;477
27.1;100;480
27.11;100;483
27.12;100;485
27.13;100;491
27.14;100;494
27.15;100;499
27.16;100;497
27.17;100;503
27.18;100;504
27.19;100;502
27.2;100;503
27.21;100;507
27.22;100;508
27.23;100;510
27.24;100;505
27.25;100;508
27.26;100;510
27.27;100;512
27.28;100;512
27.29;100;511
27.3;100;505
27.31;100;515
27.32;100;506
27.33;100;514
27.34;100;507
27.35;100;511
27.36;100;504
27.37;100;506
27.38;100;509
27.39;100;510
27.4;100;507
27.41;100;503
27.42;100;504
27.43;100;509
27.44;100;506
27.45;100;507
27.46;100;511
27.47;100;509
27.48;100;511
27.49;100;516
27.5;100;507
27.51;100;512
27.52;100;518
27.53;100;517
27.54;100;504
27.55;100;500
27.56;100;496
27.57;100;506
27.58;100;501
27.59;100;507
27.6;100;509
27.61;100;505
27.62;100;501
27.63;100;488
27.64;100;541
27.65;100;649
27.66;100;698
27.67;100;569
27.68;100;468
27.69;100;473
27.7;100;469
27.71;100;480
27.72;100;481
27.73;100;489
27.74;100;492
27.75;100;491
27.76;100;496
27.77;100;504
27.78;100;499
27.79;100;507
27.8;100;507
27.81;100;514
27.82;100;516
27.83;100;521
27.84;100;517
27.85;100;531
27.86;100;534
27.87;100;553
27.88;100;550
27.89;100;562
27.9;100;559
27.91;100;559
27.92;100;543
27.93;100;532
27.94;100;505
27.95;100;484
27.96;100;464
27.97;100;449
27.98;100;444
27.99;100;445
28;100;448
28.01;100;452
28.02;100;453
28.03;100;464
28.04;100;461
28.05;100;476
28.06;100;478
28.07;100;486
28.08;100;487
28.09;100;501
28.1;100;494
28.11;100;499
28.12;100;493
28.13;100;502
28.14;100;499
28.15;100;507
28.16;100;500
28.17;100;505
28.18;100;505
28.19;100;509
28.2;100;506
28.21;100;508
28.22;100;505
28.23;100;510
28.24;100;512
28.25;100;508
28.26;100;512
28.27;100;512
28.28;100;515
28.29;100;514
28.3;100;510
28.31;100;512
28.32;100;513
28.33;100;515
28.34;100;514
28.35;100;516
28.36;100;510
28.37;100;516
28.38;100;516
28.39;100;520
28.4;100;508
28.41;100;506
28.42;100;500
28.43;100;502
28.44;100;509
28.45;100;507
28.46;100;508
28.47;100;509
28.48;100;504
28.49;100;498
28.5;100;483
28.51;100;559
28.52;100;658
28.53;100;684
28.54;100;474
28.55;100;461
28.56;100;473
28.57;100;472
28.58;100;474
28.59;100;483
28.6;100;487
28.61;100;488
28.62;100;493
28.63;100;497
28.64;100;497
28.65;100;504
28.66;100;511
28.67;100;509
28.68;100;513
28.69;100;521
28.7;100;523
28.71;100;529
28.72;100;535
28.73;100;546
28.74;100;551
28.75;100;567
28.76;100;565
28.77;100;568
28.78;100;561
28.79;100;550
28.8;100;527
28.81;100;510
28.82;100;478
28.83;100;465
28.84;100;445
28.85;100;451
28.86;100;448
28.87;100;449
28.88;100;457
28.89;100;467
28.9;100;472
28.91;100;476
28.92;100;479
28.93;100;487
28.94;100;482
28.95;100;493
28.96;100;494
28.97;100;495
28.98;100;498
28.99;100;506
29;100;498
29.01;100;510
29.02;100;504
29.03;100;509
29.04;100;507
29.05;100;506
29.06;100;509
29.07;100;513
29.08;100;509
29.09;100;517
29.1;100;508
29.11;100;520
29.12;100;515
29.13;100;518
29.14;100;520
29.15;100;520
29.16;100;521
29.17;100;514
29.18;100;496
29.19;100;505
29.2;100;508
29.21;100;507
29.22;100;505
29.23;100;507
29.24;100;504
29.25;100;509
29.26;100;506
29.27;100;485
29.28;100;523
29.29;100;631
29.3;100;688
29.31;100;534
29.32;100;464
29.33;100;479
29.34;100;478
29.35;100;488
29.36;100;492
29.37;100;496
29.38;100;487
29.39;100;501
29.4;100;496
29.41;100;494
29.42;100;504
29.43;100;505
29.44;100;510
29.45;100;511
29.46;100;518
29.47;100;527
29.48;100;528
29.49;100;536
29.5;100;544
29.51;100;557
29.52;100;555
29.53;100;563
29.54;100;561
29.55;100;561
29.56;100;542
29.57;100;528
29.58;100;502
29.59;100;478
29.6;100;458
29.61;100;456
29.62;100;454
29.63;100;450
29.64;100;451
29.65;100;457
29.66;100;466
29.67;100;472
29.68;100;479
29.69;100;483
29.7;100;488
29.71;100;489
29.72;100;496
29.73;100;503
29.74;100;494
29.75;100;498
29.76;100;498
29.77;100;498
29.78;100;500
29.79;100;501
29.8;100;497
29.81;100;499
29.82;100;497
29.83;100;502
29.84;100;498
29.85;100;502
29.86;100;501
29.87;100;505
29.88;100;506
29.89;100;506
29.9;100;507
29.91;100;518
29.92;100;515
29.93;100;506
29.94;100;497
29.95;100;505
29.96;100;501
29.97;100;509
29.98;100;505
29.99;100;506
30;100;504
30.01;100;504
30.02;100;508
30.03;100;483
30.04;100;538
30.05;100;652
30.06;100;696
30.07;100;546
30.08;100;476
30.09;100;485
30.1;100;473
30.11;100;487
30.12;100;489
30.13;100;500
30.14;100;494
30.15;100;499
30.16;100;500
30.17;100;508
30.18;100;505
30.19;100;515
30.2;100;512
30.21;100;519
30.22;100;521
30.23;100;524
30.24;100;533
30.25;100;540
30.26;100;540
30.27;100;547
30.28;100;557
30.29;100;560
30.3;100;556
30.31;100;561
30.32;100;548
30.33;100;530
30.34;100;504
30.35;100;479
30.36;100;469
30.37;100;457
30.38;100;449
30.39;100;452
30.4;100;451
30.41;100;463
30.42;100;467
30.43;100;473
30.44;100;472
30.45;100;483
30.46;100;481
30.47;100;490
30.48;100;494
30.49;100;500
30.5;100;498
30.51;100;498
30.52;100;496
30.53;100;503
30.54;100;501
30.55;100;502
30.56;100;502
30.57;100;504
30.58;100;501
30.59;100;505
30.6;100;503
30.61;100;502
30.62;100;499
30.63;100;515
30.64;100;513
30.65;100;510
30.66;100;508
30.67;100;515
30.68;100;521
30.69;100;510
30.7;100;508
30.71;100;500
30.72;100;502
30.73;100;499
30.74;100;506
30.75;100;512
30.76;100;506
30.77;100;515
30.78;100;517
30.79;100;508
30.8;100;482
30.81;100;548
30.82;100;659
30.83;100;706
30.84;100;547
30.85;100;472
30.86;100;472
30.87;100;469
30.88;100;480
30.89;100;482
30.9;100;485
30.91;100;499
30.92;100;496
30.93;100;500
30.94;100;504
30.95;100;507
30.96;100;502
30.97;100;509
30.98;100;513
30.99;100;516
31;100;517
31.01;100;527
31.02;100;524
31.03;100;534
31.04;100;542
31.05;100;547
31.06;100;550
31.07;100;556
31.08;100;543
31.09;100;547
31.1;100;523
31.11;100;503
31.12;100;481
31.13;100;472
31.14;100;455
31.15;100;462
31.16;100;456
31.17;100;463
31.18;100;466
31.19;100;474
31.2;100;475
31.21;100;481
31.22;100;481
31.23;100;491
31.24;100;492
31.25;100;495
31.26;100;493
31.27;100;503
31.28;100;496
31.29;100;506
31.3;100;502
31.31;100;507
31.32;100;509
31.33;100;508
31.34;100;507
31.35;100;514
31.36;100;508
31.37;100;509
31.38;100;503
31.39;100;505
31.4;100;514
31.41;100;507
31.42;100;509
31.43;100;514
31.44;100;511
31.45;100;511
31.46;100;506
31.47;100;508
31.48;100;512
31.49;100;514
31.5;100;516
31.51;100;510
31.52;100;506
31.53;100;519
31.54;100;512
31.55;100;518
31.56;100;500
31.57;100;493
31.58;100;496
31.59;100;499
31.6;100;496
31.61;100;502
31.62;100;500
31.63;100;504
31.64;100;505
31.65;100;497
31.66;100;479
31.67;100;557
31.68;100;672
31.69;100;710
31.7;100;546
31.71;100;474
31.72;100;454
31.73;100;466
31.74;100;470
31.75;100;476
31.76;100;475
31.77;100;483
31.78;100;488
31.79;100;496
31.8;100;499
31.81;100;507
31.82;100;498
31.83;100;507
31.84;100;509
31.85;100;520
31.86;100;516
31.87;100;531
31.88;100;530
31.89;100;543
31.9;100;542
31.91;100;551
31.92;100;554
31.93;100;563
31.94;100;551
31.95;100;547
31.96;100;525
31.97;100;512
31.98;100;480
31.99;100;468
32;100;456
32.01;100;454
32.02;100;452
32.03;100;454
32.04;100;461
32.05;100;468
32.06;100;465
32.07;100;478
32.08;100;480
32.09;100;487
32.1;100;489
32.11;100;486
32.12;100;490
32.13;100;495
32.14;100;499
32.15;100;502
32.16;100;499
32.17;100;500
32.18;100;502
32.19;100;500
32.2;100;506
32.21;100;508
32.22;100;504
32.23;100;512
32.24;100;507
32.25;100;510
32.26;100;509
32.27;100;510
32.28;100;511
32.29;100;512
32.3;100;509
32.31;100;517
32.32;100;509
32.33;100;517
32.34;100;510
32.35;100;512
32.36;100;514
32.37;100;512
32.38;100;506
32.39;100;518
32.4;100;510
32.41;100;507
32.42;100;512
32.43;100;512
32.44;100;512
32.45;100;512
32.46;100;516
32.47;100;515
32.48;100;517
32.49;100;514
32.5;100;516
32.51;100;526
32.52;100;521
32.53;100;513
32.54;100;508
32.55;100;504
32.56;100;504
32.57;100;510
32.58;100;508
32.59;100;510
32.6;100;511
32.61;100;512
32.62;100;510
32.63;100;494
32.64;100;490
32.65;100;577
32.66;100;678
32.67;100;691
32.68;100;514
32.69;100;456
32.7;100;448
32.71;100;457
32.72;100;464
32.73;100;477
32.74;100;479
32.75;100;487
32.76;100;490
32.77;100;488
32.78;100;497
32.79;100;497
32.8;100;494
32.81;100;505
32.82;100;501
32.83;100;510
32.84;100;512
32.85;100;520
32.86;100;524
32.87;100;540
32.88;100;543
32.89;100;551
32.9;100;556
32.91;100;556
32.92;100;548
32.93;100;548
32.94;100;527
32.95;100;512
32.96;100;478
32.97;100;478
32.98;100;461
32.99;100;459
33;100;458
33.01;100;460
33.02;100;464
33.03;100;468
33.04;100;478
33.05;100;480
33.06;100;483
33.07;100;495
33.08;100;492
33.09;100;496
33.1;100;493
33.11;100;503
33.12;100;503
33.13;100;500
33.14;100;502
33.15;100;504
33.16;100;503
33.17;100;498
33.18;100;502
33.19;100;500
33.2;100;494
33.21;100;504
33.22;100;502
33.23;100;502
33.24;100;506
33.25;100;510
33.26;100;497
33.27;100;501
33.28;100;505
33.29;100;506
33.3;100;506
33.31;100;507
33.32;100;504
33.33;100;512
33.34;100;509
33.35;100;518
33.36;100;511
33.37;100;509
33.38;100;513
33.39;100;516
33.4;100;515
33.41;100;521
33.42;100;513
33.43;100;516
33.44;100;512
33.45;100;514
33.46;100;519
33.47;100;524
33.48;100;513
33.49;100;526
33.5;100;525
33.51;100;522
33.52;100;513
33.53;100;510
33.54;100;504
33.55;100;511
33.56;100;500
33.57;100;509
33.58;100;500
33.59;100;508
33.6;100;507
33.61;100;503
33.62;100;483
33.63;100;497
33.64;100;600
33.65;100;686
33.66;100;650
33.67;100;482
33.68;100;454
33.69;100;455
33.7;100;461
33.71;100;476
33.72;100;472
33.73;100;481
33.74;100;487
33.75;100;492
33.76;100;492
33.77;100;496
33.78;100;497
33.79;100;501
33.8;100;508
33.81;100;513
33.82;100;511
33.83;100;526
33.84;100;531
33.85;100;537
33.86;100;541
33.87;100;561
33.88;100;563
33.89;100;563
33.9;100;560
33.91;100;561
33.92;100;545
33.93;100;529
33.94;100;509
33.95;100;485
33.96;100;462
33.97;100;460
33.98;100;450
33.99;100;453
34;100;457
34.01;100;468
34.02;100;463
34.03;100;471
34.04;100;475
34.05;100;481
34.06;100;480
34.07;100;490
34.08;100;486
34.09;100;495
34.1;100;492
34.11;100;499
34.12;100;501
34.13;100;504
34.14;100;497
34.15;100;508
34.16;100;501
34.17;100;506
34.18;100;504
34.19;100;509
34.2;100;509
34.21;100;512
34.22;100;504
34.23;100;512
34.24;100;508
34.25;100;512
34.26;100;511
34.27;100;513
34.28;100;508
34.29;100;508
34.3;100;511
34.31;100;511
34.32;100;512
34.33;100;512
34.34;100;509
34.35;100;512
34.36;100;505
34.37;100;513
34.38;100;510
34.39;100;517
34.4;100;512
34.41;100;512
34.42;100;514
34.43;100;520
34.44;100;515
34.45;100;519
34.46;100;515
34.47;100;520
34.48;100;520
34.49;100;522
34.5;100;518
34.51;100;512
34.52;100;502
34.53;100;506
34.54;100;496
34.55;100;500
34.56;100;503
34.57;100;505
34.58;100;500
34.59;100;505
34.6;100;492
34.61;100;495
34.62;100;593
34.63;100;684
34.64;100;653
34.65;100;489
34.66;100;461
34.67;100;465
34.68;100;467
34.69;100;481
34.7;100;481
34.71;100;488
34.72;100;490
34.73;100;496
34.74;100;486
34.75;100;505
34.76;100;499
34.77;100;504
34.78;100;506
34.79;100;516
34.8;100;514
34.81;100;524
34.82;100;524
34.83;100;537
34.84;100;544
34.85;100;548
34.86;100;556
34.87;100;562
34.88;100;562
34.89;100;556
34.9;100;544
34.91;100;530
34.92;100;506
34.93;100;486
34.94;100;464
34.95;100;462
34.96;100;451
34.97;100;456
34.98;100;460
34.99;100;464
35;100;468
35.01;100;478
