time;SamplingFrequency;Pulse
17.5;100;513
17.51;100;514
17.52;100;515
17.53;100;514
17.54;100;514
17.55;100;513
17.56;100;513
17.57;100;513
17.58;100;512
17.59;100;512
17.6;100;515
17.61;100;514
17.62;100;513
17.63;100;514
17.64;100;515
17.65;100;517
17.66;100;515
17.67;100;516
17.68;100;514
17.69;100;515
17.7;100;515
17.71;100;515
17.72;100;515
17.73;100;517
17.74;100;518
17.75;100;518
17.76;100;517
17.77;100;519
17.78;100;518
17.79;100;517
17.8;100;516
17.81;100;515
17.82;100;513
17.83;100;514
17.84;100;515
17.85;100;514
17.86;100;513
17.87;100;513
17.88;100;514
17.89;100;515
17.9;100;517
17.91;100;515
17.92;100;518
17.93;100;523
17.94;100;525
17.95;100;527
17.96;100;529
17.97;100;531
17.98;100;531
17.99;100;532
18;100;531
18.01;100;531
18.02;100;528
18.03;100;526
18.04;100;522
18.05;100;519
18.06;100;516
18.07;100;515
18.08;100;512
18.09;100;511
18.1;100;511
18.11;100;510
18.12;100;509
18.13;100;510
18.14;100;510
18.15;100;510
18.16;100;510
18.17;100;513
18.18;100;513
18.19;100;514
18.2;100;514
18.21;100;513
18.22;100;517
18.23;100;515
18.24;100;516
18.25;100;519
18.26;100;517
18.27;100;517
18.28;100;517
18.29;100;517
18.3;100;518
18.31;100;518
18.32;100;516
18.33;100;515
18.34;100;513
18.35;100;513
18.36;100;514
18.37;100;515
18.38;100;513
18.39;100;514
18.4;100;511
18.41;100;513
18.42;100;515
18.43;100;515
18.44;100;515
18.45;100;513
18.46;100;514
18.47;100;517
18.48;100;514
18.49;100;514
18.5;100;517
18.51;100;515
18.52;100;516
18.53;100;515
18.54;100;515
18.55;100;518
18.56;100;517
18.57;100;516
18.58;100;516
18.59;100;514
18.6;100;515
18.61;100;512
18.62;100;514
18.63;100;513
18.64;100;515
18.65;100;513
18.66;100;515
18.67;100;516
18.68;100;515
18.69;100;515
18.7;100;518
18.71;100;516
18.72;100;514
18.73;100;516
18.74;100;515
18.75;100;518
18.76;100;516
18.77;100;517
18.78;100;522
18.79;100;525
18.8;100;526
18.81;100;528
18.82;100;532
18.83;100;534
18.84;100;531
18.85;100;531
18.86;100;531
18.87;100;527
18.88;100;527
18.89;100;521
18.9;100;520
18.91;100;514
18.92;100;515
18.93;100;511
18.94;100;512
18.95;100;511
18.96;100;509
18.97;100;508
18.98;100;507
18.99;100;508
19;100;509
19.01;100;511
19.02;100;511
19.03;100;514
19.04;100;513
19.05;100;517
19.06;100;517
19.07;100;517
19.08;100;517
19.09;100;518
19.1;100;522
19.11;100;520
19.12;100;518
19.13;100;518
19.14;100;517
19.15;100;520
19.16;100;517
19.17;100;515
19.18;100;515
19.19;100;513
19.2;100;512
19.21;100;512
19.22;100;512
19.23;100;514
19.24;100;512
19.25;100;514
19.26;100;515
19.27;100;515
19.28;100;513
19.29;100;512
19.3;100;515
19.31;100;511
19.32;100;512
19.33;100;514
19.34;100;514
19.35;100;515
19.36;100;515
19.37;100;518
19.38;100;515
19.39;100;516
19.4;100;516
19.41;100;516
19.42;100;514
19.43;100;516
19.44;100;513
19.45;100;515
19.46;100;515
19.47;100;515
19.48;100;515
19.49;100;515
19.5;100;511
19.51;100;515
19.52;100;512
19.53;100;515
19.54;100;513
19.55;100;515
19.56;100;516
19.57;100;521
19.58;100;523
19.59;100;526
19.6;100;527
19.61;100;527
19.62;100;528
19.63;100;529
19.64;100;532
19.65;100;531
19.66;100;531
19.67;100;529
19.68;100;526
19.69;100;523
19.7;100;518
19.71;100;515
19.72;100;516
19.73;100;511
19.74;100;509
19.75;100;508
19.76;100;510
19.77;100;510
19.78;100;509
19.79;100;508
19.8;100;508
19.81;100;510
19.82;100;511
19.83;100;512
19.84;100;512
19.85;100;516
19.86;100;517
19.87;100;516
19.88;100;519
19.89;100;519
19.9;100;519
19.91;100;519
19.92;100;518
19.93;100;517
19.94;100;516
19.95;100;519
19.96;100;516
19.97;100;517
19.98;100;516
19.99;100;513
20;100;515
20.01;100;511
20.02;100;512
20.03;100;512
20.04;100;512
20.05;100;511
20.06;100;511
20.07;100;512
20.08;100;512
20.09;100;512
20.1;100;513
20.11;100;515
20.12;100;514
20.13;100;516
20.14;100;513
20.15;100;516
20.16;100;513
20.17;100;516
20.18;100;517
20.19;100;516
20.2;100;514
20.21;100;516
20.22;100;515
20.23;100;515
20.24;100;515
20.25;100;515
20.26;100;515
20.27;100;515
20.28;100;513
20.29;100;515
20.3;100;514
20.31;100;514
20.32;100;513
20.33;100;516
20.34;100;516
20.35;100;517
20.36;100;520
20.37;100;520
20.38;100;523
20.39;100;525
20.4;100;528
20.41;100;531
20.42;100;532
20.43;100;534
20.44;100;534
20.45;100;533
20.46;100;531
20.47;100;528
20.48;100;525
20.49;100;525
20.5;100;519
20.51;100;519
20.52;100;515
20.53;100;512
20.54;100;510
20.55;100;509
20.56;100;510
20.57;100;508
20.58;100;507
20.59;100;509
20.6;100;508
20.61;100;510
20.62;100;511
20.63;100;512
20.64;100;512
20.65;100;513
20.66;100;515
20.67;100;516
20.68;100;518
20.69;100;519
20.7;100;518
20.71;100;518
20.72;100;518
20.73;100;519
20.74;100;518
20.75;100;517
20.76;100;518
20.77;100;514
20.78;100;513
20.79;100;514
20.8;100;514
20.81;100;512
20.82;100;511
20.83;100;511
20.84;100;512
20.85;100;511
20.86;100;512
20.87;100;512
20.88;100;511
20.89;100;511
20.9;100;511
20.91;100;512
20.92;100;515
20.93;100;514
20.94;100;514
20.95;100;517
20.96;100;516
20.97;100;516
20.98;100;516
20.99;100;516
21;100;517
21.01;100;516
21.02;100;515
21.03;100;515
21.04;100;516
21.05;100;514
21.06;100;515
21.07;100;514
21.08;100;513
21.09;100;512
21.1;100;512
21.11;100;514
21.12;100;512
21.13;100;515
21.14;100;514
21.15;100;516
21.16;100;517
21.17;100;518
21.18;100;519
21.19;100;523
21.2;100;528
21.21;100;529
21.22;100;532
21.23;100;534
21.24;100;534
21.25;100;534
21.26;100;532
21.27;100;534
21.28;100;530
21.29;100;527
21.3;100;523
21.31;100;521
21.32;100;519
21.33;100;515
21.34;100;513
21.35;100;513
21.36;100;511
21.37;100;510
21.38;100;508
21.39;100;509
21.4;100;510
21.41;100;508
21.42;100;510
21.43;100;510
21.44;100;510
21.45;100;512
21.46;100;513
21.47;100;515
21.48;100;516
21.49;100;516
21.5;100;518
21.51;100;517
21.52;100;516
21.53;100;517
21.54;100;515
21.55;100;514
21.56;100;513
21.57;100;515
21.58;100;514
21.59;100;514
21.6;100;515
21.61;100;513
21.62;100;515
21.63;100;512
21.64;100;513
21.65;100;511
21.66;100;514
21.67;100;512
21.68;100;513
21.69;100;515
21.7;100;513
21.71;100;515
21.72;100;514
21.73;100;514
21.74;100;513
21.75;100;514
21.76;100;514
21.77;100;515
21.78;100;515
21.79;100;515
21.8;100;515
21.81;100;514
21.82;100;515
21.83;100;515
21.84;100;515
21.85;100;514
21.86;100;513
21.87;100;512
21.88;100;513
21.89;100;514
21.9;100;512
21.91;100;514
21.92;100;513
21.93;100;513
21.94;100;513
21.95;100;515
21.96;100;514
21.97;100;515
21.98;100;515
21.99;100;518
22;100;518
22.01;100;521
22.02;100;524
22.03;100;527
22.04;100;531
22.05;100;532
22.06;100;533
22.07;100;535
22.08;100;535
22.09;100;536
22.1;100;534
22.11;100;531
22.12;100;528
22.13;100;524
22.14;100;521
22.15;100;517
22.16;100;514
22.17;100;512
22.18;100;511
22.19;100;509
22.2;100;508
22.21;100;507
22.22;100;510
22.23;100;509
22.24;100;509
22.25;100;510
22.26;100;512
22.27;100;511
22.28;100;514
22.29;100;515
22.3;100;516
22.31;100;516
22.32;100;518
22.33;100;517
22.34;100;519
22.35;100;519
22.36;100;517
22.37;100;516
22.38;100;515
22.39;100;515
22.4;100;515
22.41;100;513
22.42;100;513
22.43;100;515
22.44;100;513
22.45;100;512
22.46;100;511
22.47;100;513
22.48;100;512
22.49;100;511
22.5;100;512
22.51;100;511
22.52;100;512
22.53;100;512
22.54;100;512
22.55;100;512
22.56;100;513
22.57;100;513
22.58;100;514
22.59;100;516
22.6;100;515
22.61;100;515
22.62;100;515
22.63;100;515
22.64;100;517
22.65;100;515
22.66;100;515
22.67;100;514
22.68;100;515
22.69;100;514
22.7;100;514
22.71;100;512
22.72;100;513
22.73;100;511
22.74;100;512
22.75;100;511
22.76;100;512
22.77;100;512
22.78;100;512
22.79;100;512
22.8;100;514
22.81;100;516
22.82;100;519
22.83;100;525
22.84;100;528
22.85;100;534
22.86;100;537
22.87;100;542
22.88;100;541
22.89;100;540
22.9;100;539
22.91;100;537
22.92;100;533
22.93;100;529
22.94;100;526
22.95;100;521
22.96;100;518
22.97;100;516
22.98;100;512
22.99;100;513
23;100;510
23.01;100;509
23.02;100;508
23.03;100;507
23.04;100;508
23.05;100;508
23.06;100;511
23.07;100;511
23.08;100;511
23.09;100;513
23.1;100;514
23.11;100;514
23.12;100;515
23.13;100;516
23.14;100;517
23.15;100;516
23.16;100;517
23.17;100;517
23.18;100;516
23.19;100;516
23.2;100;515
23.21;100;514
23.22;100;513
23.23;100;514
23.24;100;511
23.25;100;511
23.26;100;511
23.27;100;510
23.28;100;510
23.29;100;510
23.3;100;509
23.31;100;510
23.32;100;510
23.33;100;511
23.34;100;512
23.35;100;514
23.36;100;513
23.37;100;513
23.38;100;513
23.39;100;514
23.4;100;515
23.41;100;514
23.42;100;514
23.43;100;514
23.44;100;513
23.45;100;513
23.46;100;514
23.47;100;516
23.48;100;515
23.49;100;515
23.5;100;517
23.51;100;515
23.52;100;514
23.53;100;513
23.54;100;514
23.55;100;514
23.56;100;512
23.57;100;512
23.58;100;513
23.59;100;513
23.6;100;512
23.61;100;512
23.62;100;512
23.63;100;513
23.64;100;512
23.65;100;513
23.66;100;512
23.67;100;514
23.68;100;515
23.69;100;517
23.7;100;520
23.71;100;524
23.72;100;527
23.73;100;532
23.74;100;535
23.75;100;538
23.76;100;542
23.77;100;543
23.78;100;542
23.79;100;540
23.8;100;538
23.81;100;534
23.82;100;531
23.83;100;526
23.84;100;522
23.85;100;519
23.86;100;516
23.87;100;513
23.88;100;510
23.89;100;511
23.9;100;511
23.91;100;509
23.92;100;509
23.93;100;508
23.94;100;510
23.95;100;510
23.96;100;510
23.97;100;510
23.98;100;511
23.99;100;512
24;100;512
24.01;100;513
24.02;100;515
24.03;100;516
24.04;100;515
24.05;100;516
24.06;100;516
24.07;100;515
24.08;100;514
24.09;100;514
24.1;100;512
24.11;100;513
24.12;100;511
24.13;100;513
24.14;100;511
24.15;100;511
24.16;100;511
24.17;100;512
24.18;100;511
24.19;100;511
24.2;100;511
24.21;100;511
24.22;100;512
24.23;100;513
24.24;100;513
24.25;100;513
24.26;100;514
24.27;100;513
24.28;100;513
24.29;100;512
24.3;100;512
24.31;100;512
24.32;100;512
24.33;100;513
24.34;100;513
24.35;100;514
24.36;100;513
24.37;100;513
24.38;100;515
24.39;100;514
24.4;100;515
24.41;100;512
24.42;100;513
24.43;100;513
24.44;100;514
24.45;100;513
24.46;100;513
24.47;100;512
24.48;100;512
24.49;100;512
24.5;100;513
24.51;100;514
24.52;100;515
24.53;100;513
24.54;100;513
24.55;100;514
24.56;100;515
24.57;100;513
24.58;100;512
24.59;100;514
24.6;100;515
24.61;100;518
24.62;100;520
24.63;100;525
24.64;100;529
24.65;100;534
24.66;100;536
24.67;100;539
24.68;100;540
24.69;100;541
24.7;100;539
24.71;100;536
24.72;100;532
24.73;100;531
24.74;100;526
24.75;100;522
24.76;100;519
24.77;100;519
24.78;100;514
24.79;100;513
24.8;100;511
24.81;100;510
24.82;100;507
24.83;100;510
24.84;100;506
24.85;100;504
24.86;100;506
24.87;100;508
24.88;100;510
24.89;100;510
24.9;100;512
24.91;100;513
24.92;100;514
24.93;100;515
24.94;100;518
24.95;100;518
24.96;100;519
24.97;100;518
24.98;100;520
24.99;100;517
25;100;517
25.01;100;516
25.02;100;515
25.03;100;512
25.04;100;512
25.05;100;511
25.06;100;511
25.07;100;509
25.08;100;509
25.09;100;508
25.1;100;509
25.11;100;511
25.12;100;511
25.13;100;511
25.14;100;512
25.15;100;513
25.16;100;512
25.17;100;512
25.18;100;514
25.19;100;512
25.2;100;515
25.21;100;515
25.22;100;513
25.23;100;514
25.24;100;513
25.25;100;515
25.26;100;514
25.27;100;515
25.28;100;514
25.29;100;513
25.3;100;514
25.31;100;513
25.32;100;515
25.33;100;515
25.34;100;513
25.35;100;513
25.36;100;511
25.37;100;510
25.38;100;511
25.39;100;512
25.4;100;511
25.41;100;513
25.42;100;513
25.43;100;515
25.44;100;514
25.45;100;515
25.46;100;517
25.47;100;519
25.48;100;521
25.49;100;525
25.5;100;528
25.51;100;532
25.52;100;534
25.53;100;536
25.54;100;537
25.55;100;538
25.56;100;537
25.57;100;536
25.58;100;531
25.59;100;529
25.6;100;525
25.61;100;522
25.62;100;519
25.63;100;514
25.64;100;511
25.65;100;511
25.66;100;507
25.67;100;504
25.68;100;504
25.69;100;504
25.7;100;503
25.71;100;504
25.72;100;506
25.73;100;508
25.74;100;509
25.75;100;512
25.76;100;514
25.77;100;516
25.78;100;518
25.79;100;518
25.8;100;517
25.81;100;518
25.82;100;519
25.83;100;519
25.84;100;518
25.85;100;519
25.86;100;517
25.87;100;515
25.88;100;514
25.89;100;513
25.9;100;513
25.91;100;512
25.92;100;510
25.93;100;511
25.94;100;510
25.95;100;508
25.96;100;508
25.97;100;510
25.98;100;509
25.99;100;509
26;100;508
26.01;100;510
26.02;100;513
26.03;100;513
26.04;100;513
26.05;100;516
26.06;100;515
26.07;100;515
26.08;100;515
26.09;100;515
26.1;100;515
26.11;100;515
26.12;100;515
26.13;100;514
26.14;100;513
26.15;100;514
26.16;100;513
26.17;100;513
26.18;100;512
26.19;100;513
26.2;100;514
26.21;100;513
26.22;100;511
26.23;100;513
26.24;100;512
26.25;100;512
26.26;100;513
26.27;100;512
26.28;100;515
26.29;100;515
26.3;100;517
26.31;100;518
26.32;100;519
26.33;100;523
26.34;100;527
26.35;100;531
26.36;100;535
26.37;100;536
26.38;100;539
26.39;100;538
26.4;100;538
26.41;100;537
26.42;100;534
26.43;100;531
26.44;100;528
26.45;100;523
26.46;100;519
26.47;100;516
26.48;100;514
26.49;100;510
26.5;100;509
26.51;100;506
26.52;100;505
26.53;100;507
26.54;100;505
26.55;100;507
26.56;100;507
26.57;100;507
26.58;100;511
26.59;100;511
26.6;100;513
26.61;100;513
26.62;100;515
26.63;100;515
26.64;100;515
26.65;100;516
26.66;100;516
26.67;100;515
26.68;100;516
26.69;100;516
26.7;100;516
26.71;100;515
26.72;100;515
26.73;100;515
26.74;100;516
26.75;100;514
26.76;100;514
26.77;100;513
26.78;100;512
26.79;100;510
26.8;100;510
26.81;100;509
26.82;100;510
26.83;100;509
26.84;100;510
26.85;100;510
26.86;100;511
26.87;100;511
26.88;100;513
26.89;100;516
26.9;100;516
26.91;100;515
26.92;100;515
26.93;100;515
26.94;100;514
26.95;100;513
26.96;100;514
26.97;100;513
26.98;100;513
26.99;100;513
27;100;513
27.01;100;513
27.02;100;512
27.03;100;512
27.04;100;512
27.05;100;512
27.06;100;513
27.07;100;513
27.08;100;513
27.09;100;512
27.1;100;513
27.11;100;513
27.12;100;512
27.13;100;515
27.14;100;514
27.15;100;513
27.16;100;516
27.17;100;517
27.18;100;519
27.19;100;524
27.2;100;528
27.21;100;532
27.22;100;536
27.23;100;536
27.24;100;539
27.25;100;538
27.26;100;537
27.27;100;534
27.28;100;530
27.29;100;529
27.3;100;525
27.31;100;521
27.32;100;517
27.33;100;513
27.34;100;511
27.35;100;510
27.36;100;509
27.37;100;509
27.38;100;506
27.39;100;506
27.4;100;506
27.41;100;507
27.42;100;507
27.43;100;508
27.44;100;510
27.45;100;511
27.46;100;512
27.47;100;513
27.48;100;515
27.49;100;517
27.5;100;520
27.51;100;520
27.52;100;519
27.53;100;519
27.54;100;518
27.55;100;519
27.56;100;517
27.57;100;515
27.58;100;513
27.59;100;513
27.6;100;512
27.61;100;512
27.62;100;511
27.63;100;510
27.64;100;509
27.65;100;509
27.66;100;509
27.67;100;510
27.68;100;511
27.69;100;510
27.7;100;511
27.71;100;512
27.72;100;512
27.73;100;513
27.74;100;513
27.75;100;513
27.76;100;514
27.77;100;514
27.78;100;515
27.79;100;514
27.8;100;515
27.81;100;513
27.82;100;513
27.83;100;514
27.84;100;513
27.85;100;513
27.86;100;513
27.87;100;513
27.88;100;514
27.89;100;512
27.9;100;513
27.91;100;512
27.92;100;512
27.93;100;512
27.94;100;512
27.95;100;514
27.96;100;515
27.97;100;519
27.98;100;524
27.99;100;526
28;100;531
28.01;100;534
28.02;100;536
28.03;100;538
28.04;100;537
28.05;100;536
28.06;100;534
28.07;100;531
28.08;100;529
28.09;100;524
28.1;100;520
28.11;100;517
28.12;100;514
28.13;100;511
28.14;100;508
28.15;100;507
28.16;100;504
28.17;100;505
28.18;100;504
28.19;100;507
28.2;100;507
28.21;100;507
28.22;100;508
28.23;100;509
28.24;100;511
28.25;100;513
28.26;100;515
28.27;100;515
28.28;100;515
28.29;100;517
28.3;100;517
28.31;100;519
28.32;100;519
28.33;100;518
28.34;100;517
28.35;100;517
28.36;100;515
28.37;100;514
28.38;100;514
28.39;100;513
28.4;100;512
28.41;100;513
28.42;100;511
28.43;100;511
28.44;100;510
28.45;100;510
28.46;100;509
28.47;100;509
28.48;100;509
28.49;100;508
28.5;100;510
28.51;100;511
28.52;100;512
28.53;100;512
28.54;100;513
28.55;100;512
28.56;100;511
28.57;100;513
28.58;100;513
28.59;100;517
28.6;100;515
28.61;100;516
28.62;100;515
28.63;100;515
28.64;100;517
28.65;100;515
28.66;100;515
28.67;100;514
28.68;100;514
28.69;100;514
28.7;100;514
28.71;100;515
28.72;100;517
28.73;100;517
28.74;100;521
28.75;100;523
28.76;100;527
28.77;100;531
28.78;100;532
28.79;100;535
28.8;100;536
28.81;100;537
28.82;100;536
28.83;100;534
28.84;100;532
28.85;100;530
28.86;100;526
28.87;100;523
28.88;100;519
28.89;100;515
28.9;100;512
28.91;100;511
28.92;100;510
28.93;100;508
28.94;100;507
28.95;100;507
28.96;100;507
28.97;100;506
28.98;100;507
28.99;100;508
29;100;509
29.01;100;511
29.02;100;513
29.03;100;514
29.04;100;516
29.05;100;518
29.06;100;518
29.07;100;516
29.08;100;517
29.09;100;516
29.1;100;516
29.11;100;517
29.12;100;517
29.13;100;516
29.14;100;514
29.15;100;515
29.16;100;513
29.17;100;513
29.18;100;511
29.19;100;510
29.2;100;508
29.21;100;508
29.22;100;508
29.23;100;510
29.24;100;509
29.25;100;510
29.26;100;512
29.27;100;513
29.28;100;513
29.29;100;512
29.3;100;512
29.31;100;513
29.32;100;513
29.33;100;514
29.34;100;515
29.35;100;516
29.36;100;515
29.37;100;515
29.38;100;515
29.39;100;514
29.4;100;515
29.41;100;513
29.42;100;513
29.43;100;514
29.44;100;514
29.45;100;515
29.46;100;515
29.47;100;515
29.48;100;515
29.49;100;515
29.5;100;515
29.51;100;517
29.52;100;521
29.53;100;526
29.54;100;528
29.55;100;532
29.56;100;536
29.57;100;538
29.58;100;540
29.59;100;540
29.6;100;538
29.61;100;535
29.62;100;532
29.63;100;528
29.64;100;524
29.65;100;521
29.66;100;519
29.67;100;515
29.68;100;511
29.69;100;510
29.7;100;508
29.71;100;507
29.72;100;505
29.73;100;505
29.74;100;505
29.75;100;507
29.76;100;508
29.77;100;509
29.78;100;510
29.79;100;511
29.8;100;514
29.81;100;516
29.82;100;516
29.83;100;517
29.84;100;516
29.85;100;517
29.86;100;517
29.87;100;517
29.88;100;518
29.89;100;518
29.9;100;519
29.91;100;516
29.92;100;516
29.93;100;515
29.94;100;513
29.95;100;512
29.96;100;511
29.97;100;511
29.98;100;510
29.99;100;509
30;100;510
30.01;100;511
30.02;100;510
30.03;100;510
30.04;100;511
30.05;100;511
30.06;100;511
30.07;100;513
30.08;100;513
30.09;100;514
30.1;100;514
30.11;100;514
30.12;100;514
30.13;100;517
30.14;100;515
30.15;100;514
30.16;100;514
30.17;100;514
30.18;100;515
30.19;100;513
30.2;100;513
30.21;100;513
30.22;100;512
30.23;100;511
30.24;100;511
30.25;100;511
30.26;100;512
30.27;100;513
30.28;100;514
30.29;100;516
30.3;100;523
30.31;100;525
30.32;100;529
30.33;100;536
30.34;100;537
30.35;100;539
30.36;100;540
30.37;100;542
30.38;100;541
30.39;100;539
30.4;100;535
30.41;100;532
30.42;100;528
30.43;100;524
30.44;100;519
30.45;100;514
30.46;100;511
30.47;100;507
30.48;100;504
30.49;100;502
30.5;100;501
30.51;100;502
30.52;100;503
30.53;100;505
30.54;100;505
30.55;100;507
30.56;100;510
30.57;100;512
30.58;100;513
30.59;100;515
30.6;100;518
30.61;100;520
30.62;100;522
30.63;100;522
30.64;100;522
30.65;100;521
30.66;100;520
30.67;100;519
30.68;100;520
30.69;100;519
30.7;100;518
30.71;100;514
30.72;100;514
30.73;100;512
30.74;100;511
30.75;100;511
30.76;100;510
30.77;100;510
30.78;100;511
30.79;100;511
30.8;100;510
30.81;100;511
30.82;100;511
30.83;100;512
30.84;100;513
30.85;100;514
30.86;100;512
30.87;100;512
30.88;100;513
30.89;100;512
30.9;100;513
30.91;100;513
30.92;100;514
30.93;100;516
30.94;100;515
30.95;100;515
30.96;100;514
30.97;100;514
30.98;100;516
30.99;100;515
31;100;513
31.01;100;513
31.02;100;514
31.03;100;515
31.04;100;515
31.05;100;518
31.06;100;520
31.07;100;523
31.08;100;527
31.09;100;531
31.1;100;535
31.11;100;537
31.12;100;537
31.13;100;538
31.14;100;537
31.15;100;537
31.16;100;533
31.17;100;530
31.18;100;528
31.19;100;522
31.2;100;518
31.21;100;514
31.22;100;512
31.23;100;510
31.24;100;507
31.25;100;505
31.26;100;505
31.27;100;506
31.28;100;504
31.29;100;505
31.3;100;507
31.31;100;508
31.32;100;509
31.33;100;511
31.34;100;512
31.35;100;514
31.36;100;516
31.37;100;521
31.38;100;520
31.39;100;523
31.4;100;521
31.41;100;521
31.42;100;519
31.43;100;517
31.44;100;516
31.45;100;515
31.46;100;514
31.47;100;513
31.48;100;512
31.49;100;512
31.5;100;511
31.51;100;510
31.52;100;510
31.53;100;510
31.54;100;511
31.55;100;511
31.56;100;511
31.57;100;511
31.58;100;512
31.59;100;512
31.6;100;515
31.61;100;514
31.62;100;515
31.63;100;515
31.64;100;513
31.65;100;513
31.66;100;514
31.67;100;513
31.68;100;513
31.69;100;514
31.7;100;513
31.71;100;513
31.72;100;513
31.73;100;514
31.74;100;512
31.75;100;512
31.76;100;511
31.77;100;510
31.78;100;510
31.79;100;511
31.8;100;511
31.81;100;514
31.82;100;516
31.83;100;519
31.84;100;524
31.85;100;529
31.86;100;533
31.87;100;539
31.88;100;541
31.89;100;544
31.9;100;544
31.91;100;544
31.92;100;542
31.93;100;540
31.94;100;538
31.95;100;533
31.96;100;529
31.97;100;523
31.98;100;518
31.99;100;514
32;100;511
32.01;100;509
32.02;100;506
32.03;100;504
32.04;100;504
32.05;100;504
32.06;100;505
32.07;100;507
32.08;100;507
32.09;100;509
32.1;100;511
32.11;100;511
32.12;100;513
32.13;100;516
32.14;100;517
32.15;100;518
32.16;100;519
32.17;100;520
32.18;100;520
32.19;100;519
32.2;100;518
32.21;100;517
32.22;100;519
32.23;100;516
32.24;100;515
32.25;100;514
32.26;100;513
32.27;100;510
32.28;100;511
32.29;100;511
32.3;100;510
32.31;100;511
32.32;100;509
32.33;100;511
32.34;100;510
32.35;100;511
32.36;100;511
32.37;100;511
32.38;100;512
32.39;100;512
32.4;100;511
32.41;100;511
32.42;100;512
32.43;100;513
32.44;100;513
32.45;100;516
32.46;100;516
32.47;100;515
32.48;100;514
32.49;100;515
32.5;100;515
32.51;100;514
32.52;100;513
32.53;100;514
32.54;100;515
32.55;100;513
32.56;100;515
32.57;100;513
32.58;100;513
32.59;100;513
32.6;100;514
32.61;100;513
32.62;100;515
32.63;100;513
32.64;100;516
32.65;100;520
32.66;100;523
32.67;100;530
32.68;100;534
32.69;100;538
32.7;100;541
32.71;100;543
32.72;100;545
32.73;100;544
32.74;100;544
32.75;100;542
32.76;100;537
32.77;100;532
32.78;100;527
32.79;100;523
32.8;100;517
32.81;100;515
32.82;100;510
32.83;100;508
32.84;100;505
32.85;100;506
32.86;100;504
32.87;100;506
32.88;100;505
32.89;100;506
32.9;100;509
32.91;100;509
32.92;100;510
32.93;100;511
32.94;100;512
32.95;100;514
32.96;100;515
32.97;100;518
32.98;100;517
32.99;100;516
33;100;518
33.01;100;517
33.02;100;518
33.03;100;516
33.04;100;514
33.05;100;514
33.06;100;511
33.07;100;512
33.08;100;512
33.09;100;510
33.1;100;512
33.11;100;512
33.12;100;512
33.13;100;511
33.14;100;511
33.15;100;511
33.16;100;511
33.17;100;511
33.18;100;512
33.19;100;513
33.2;100;512
33.21;100;514
33.22;100;512
33.23;100;513
33.24;100;512
33.25;100;513
33.26;100;514
33.27;100;515
33.28;100;514
33.29;100;514
33.3;100;514
33.31;100;514
33.32;100;515
33.33;100;515
33.34;100;514
33.35;100;513
33.36;100;513
33.37;100;513
33.38;100;512
33.39;100;513
33.4;100;513
33.41;100;513
33.42;100;513
33.43;100;514
33.44;100;514
33.45;100;513
33.46;100;515
33.47;100;513
33.48;100;514
33.49;100;514
33.5;100;518
33.51;100;519
33.52;100;522
33.53;100;527
33.54;100;531
33.55;100;536
33.56;100;541
33.57;100;543
33.58;100;544
33.59;100;544
33.6;100;543
33.61;100;541
33.62;100;536
33.63;100;532
33.64;100;526
33.65;100;522
33.66;100;518
33.67;100;514
33.68;100;510
33.69;100;506
33.7;100;504
33.71;100;503
33.72;100;504
33.73;100;506
33.74;100;505
33.75;100;507
33.76;100;508
33.77;100;508
33.78;100;510
33.79;100;512
33.8;100;514
33.81;100;515
33.82;100;516
33.83;100;518
33.84;100;519
33.85;100;519
33.86;100;521
33.87;100;520
33.88;100;519
33.89;100;519
33.9;100;519
33.91;100;517
33.92;100;516
33.93;100;513
33.94;100;513
33.95;100;512
33.96;100;511
33.97;100;511
33.98;100;509
33.99;100;508
34;100;509
34.01;100;510
34.02;100;509
34.03;100;511
34.04;100;510
34.05;100;511
34.06;100;511
34.07;100;511
34.08;100;512
34.09;100;513
34.1;100;513
34.11;100;514
34.12;100;515
34.13;100;515
34.14;100;515
34.15;100;515
34.16;100;514
34.17;100;514
34.18;100;514
34.19;100;515
34.2;100;513
34.21;100;514
34.22;100;512
34.23;100;512
34.24;100;512
34.25;100;513
34.26;100;513
34.27;100;513
34.28;100;515
34.29;100;515
34.3;100;516
34.31;100;519
34.32;100;520
34.33;100;527
34.34;100;530
34.35;100;533
34.36;100;536
34.37;100;539
34.38;100;541
34.39;100;541
34.4;100;541
34.41;100;537
34.42;100;535
34.43;100;531
34.44;100;526
34.45;100;521
34.46;100;518
34.47;100;514
34.48;100;510
34.49;100;507
34.5;100;505
34.51;100;504
34.52;100;504
34.53;100;503
34.54;100;503
34.55;100;504
34.56;100;505
34.57;100;508
34.58;100;510
34.59;100;512
34.6;100;515
34.61;100;515
34.62;100;518
34.63;100;520
34.64;100;519
34.65;100;520
34.66;100;520
34.67;100;519
34.68;100;517
34.69;100;517
34.7;100;515
34.71;100;515
34.72;100;512
34.73;100;513
34.74;100;511
34.75;100;511
34.76;100;510
34.77;100;510
34.78;100;509
34.79;100;510
34.8;100;512
34.81;100;511
34.82;100;511
34.83;100;511
34.84;100;511
34.85;100;511
34.86;100;511
34.87;100;513
34.88;100;513
34.89;100;513
34.9;100;513
34.91;100;514
34.92;100;515
34.93;100;514
34.94;100;514
34.95;100;513
34.96;100;512
34.97;100;513
34.98;100;512
34.99;100;513
35;100;514
35.01;100;516
