time;Sampling Frequency;ECG;Pulse
0;1000;519;510
0.001;1000;519;511
0.002;1000;516;513
0.003;1000;516;514
0.004;1000;516;511
0.005;1000;516;513
0.006;1000;515;511
0.007;1000;515;515
0.008;1000;515;511
0.009;1000;517;515
0.01;1000;517;512
0.011;1000;517;511
0.012;1000;518;515
0.013;1000;517;515
0.014;1000;517;514
0.015;1000;515;514
0.016;1000;515;513
0.017;1000;515;515
0.018;1000;513;515
0.019;1000;516;514
0.02;1000;520;515
0.021;1000;524;514
0.022;1000;523;514
0.023;1000;520;519
0.024;1000;520;515
0.025;1000;523;519
0.026;1000;527;515
0.027;1000;527;516
0.028;1000;527;518
0.029;1000;527;516
0.03;1000;526;515
0.031;1000;526;516
0.032;1000;526;518
0.033;1000;523;517
0.034;1000;518;517
0.035;1000;515;516
0.036;1000;519;516
0.037;1000;524;518
0.038;1000;526;516
0.039;1000;526;519
0.04;1000;527;516
0.041;1000;527;517
0.042;1000;528;519
0.043;1000;531;519
0.044;1000;531;518
0.045;1000;532;516
0.046;1000;531;516
0.047;1000;529;518
0.048;1000;528;519
0.049;1000;526;516
0.05;1000;524;517
0.051;1000;521;516
0.052;1000;517;519
0.053;1000;515;516
0.054;1000;514;521
0.055;1000;513;517
0.056;1000;512;517
0.057;1000;513;521
0.058;1000;514;518
0.059;1000;515;518
0.06;1000;516;515
0.061;1000;515;516
0.062;1000;514;518
0.063;1000;513;519
0.064;1000;513;516
0.065;1000;513;515
0.066;1000;512;516
0.067;1000;508;519
0.068;1000;508;519
0.069;1000;508;515
0.07;1000;510;520
0.071;1000;510;516
0.072;1000;508;519
0.073;1000;506;519
0.074;1000;506;517
0.075;1000;508;515
0.076;1000;508;515
0.077;1000;507;517
0.078;1000;506;517
0.079;1000;506;516
0.08;1000;509;515
0.081;1000;511;514
0.082;1000;510;516
0.083;1000;508;517
0.084;1000;504;515
0.085;1000;504;515
0.086;1000;505;516
0.087;1000;505;514
0.088;1000;507;518
0.089;1000;508;515
0.09;1000;504;513
0.091;1000;502;513
0.092;1000;508;515
0.093;1000;510;515
0.094;1000;508;513
0.095;1000;507;513
0.096;1000;508;512
0.097;1000;507;515
0.098;1000;508;515
0.099;1000;510;513
0.1;1000;511;513
0.101;1000;512;513
0.102;1000;512;512
0.103;1000;512;517
0.104;1000;514;512
0.105;1000;513;513
0.106;1000;513;512
0.107;1000;513;514
0.108;1000;513;514
0.109;1000;512;513
0.11;1000;513;511
0.111;1000;513;511
0.112;1000;512;513
0.113;1000;513;515
0.114;1000;511;511
0.115;1000;511;512
0.116;1000;510;512
0.117;1000;510;513
0.118;1000;510;512
0.119;1000;510;516
0.12;1000;510;511
0.121;1000;509;511
0.122;1000;506;516
0.123;1000;503;512
0.124;1000;500;512
0.125;1000;497;510
0.126;1000;495;511
0.127;1000;494;513
0.128;1000;488;513
0.129;1000;481;511
0.13;1000;477;510
0.131;1000;478;511
0.132;1000;478;514
0.133;1000;479;513
0.134;1000;482;511
0.135;1000;483;515
0.136;1000;488;511
0.137;1000;493;513
0.138;1000;496;514
0.139;1000;502;512
0.14;1000;511;510
0.141;1000;521;511
0.142;1000;532;513
0.143;1000;543;513
0.144;1000;554;512
0.145;1000;565;511
0.146;1000;576;511
0.147;1000;589;513
0.148;1000;606;512
0.149;1000;624;512
0.15;1000;641;512
0.151;1000;657;512
0.152;1000;670;510
0.153;1000;681;515
0.154;1000;693;512
0.155;1000;704;509
0.156;1000;716;510
0.157;1000;728;512
0.158;1000;742;513
0.159;1000;753;512
0.16;1000;764;511
0.161;1000;774;510
0.162;1000;782;510
0.163;1000;783;514
0.164;1000;781;512
0.165;1000;773;510
0.166;1000;760;511
0.167;1000;740;513
0.168;1000;715;513
0.169;1000;686;513
0.17;1000;656;511
0.171;1000;623;509
0.172;1000;592;512
0.173;1000;563;513
0.174;1000;537;510
0.175;1000;518;509
0.176;1000;503;510
0.177;1000;489;512
0.178;1000;478;512
0.179;1000;472;510
0.18;1000;467;510
0.181;1000;466;510
0.182;1000;466;514
0.183;1000;467;510
0.184;1000;466;514
0.185;1000;462;509
0.186;1000;459;510
0.187;1000;456;512
0.188;1000;457;511
0.189;1000;459;511
0.19;1000;459;509
0.191;1000;459;509
0.192;1000;458;511
0.193;1000;456;512
0.194;1000;453;509
0.195;1000;454;510
0.196;1000;456;510
0.197;1000;455;511
0.198;1000;455;509
0.199;1000;455;514
0.2;1000;456;510
0.201;1000;458;510
0.202;1000;462;514
0.203;1000;467;511
0.204;1000;468;510
0.205;1000;465;509
0.206;1000;465;512
0.207;1000;464;512
0.208;1000;464;510
0.209;1000;467;514
0.21;1000;468;510
0.211;1000;467;510
0.212;1000;467;512
0.213;1000;468;513
0.214;1000;473;512
0.215;1000;476;510
0.216;1000;477;510
0.217;1000;476;512
0.218;1000;474;509
0.219;1000;472;514
0.22;1000;472;510
0.221;1000;472;510
0.222;1000;473;512
0.223;1000;476;513
0.224;1000;477;511
0.225;1000;478;511
0.226;1000;479;512
0.227;1000;479;513
0.228;1000;481;511
0.229;1000;481;513
0.23;1000;477;510
0.231;1000;477;510
0.232;1000;481;512
0.233;1000;483;513
0.234;1000;481;513
0.235;1000;484;510
0.236;1000;487;511
0.237;1000;492;513
0.238;1000;493;514
0.239;1000;493;510
0.24;1000;494;510
0.241;1000;493;511
0.242;1000;494;513
0.243;1000;494;513
0.244;1000;493;511
0.245;1000;491;511
0.246;1000;489;512
0.247;1000;489;516
0.248;1000;490;511
0.249;1000;490;515
0.25;1000;489;511
0.251;1000;489;512
0.252;1000;489;514
0.253;1000;489;515
0.254;1000;491;513
0.255;1000;493;511
0.256;1000;494;512
0.257;1000;496;513
0.258;1000;498;512
0.259;1000;502;516
0.26;1000;503;512
0.261;1000;502;512
0.262;1000;499;512
0.263;1000;496;516
0.264;1000;495;514
0.265;1000;496;512
0.266;1000;495;512
0.267;1000;494;515
0.268;1000;493;514
0.269;1000;493;513
0.27;1000;495;512
0.271;1000;498;512
0.272;1000;498;513
0.273;1000;499;513
0.274;1000;500;512
0.275;1000;502;512
0.276;1000;503;512
0.277;1000;504;512
0.278;1000;505;516
0.279;1000;506;513
0.28;1000;509;516
0.281;1000;510;513
0.282;1000;511;514
0.283;1000;509;515
0.284;1000;507;514
0.285;1000;508;511
0.286;1000;508;512
0.287;1000;509;514
0.288;1000;510;515
0.289;1000;510;515
0.29;1000;508;513
0.291;1000;505;513
0.292;1000;504;514
0.293;1000;504;515
0.294;1000;502;514
0.295;1000;501;514
0.296;1000;501;514
0.297;1000;505;512
0.298;1000;510;517
0.299;1000;512;511
0.3;1000;515;513
0.301;1000;518;512
0.302;1000;519;515
0.303;1000;520;515
0.304;1000;521;514
0.305;1000;521;511
0.306;1000;519;512
0.307;1000;519;513
0.308;1000;519;513
0.309;1000;519;511
0.31;1000;515;510
0.311;1000;515;511
0.312;1000;515;514
0.313;1000;515;512
0.314;1000;514;515
0.315;1000;515;509
0.316;1000;517;511
0.317;1000;520;512
0.318;1000;522;513
0.319;1000;523;513
0.32;1000;525;510
0.321;1000;526;511
0.322;1000;526;512
0.323;1000;528;510
0.324;1000;529;514
0.325;1000;530;510
0.326;1000;529;510
0.327;1000;527;515
0.328;1000;527;511
0.329;1000;528;513
0.33;1000;527;509
0.331;1000;526;510
0.332;1000;527;511
0.333;1000;527;513
0.334;1000;528;511
0.335;1000;528;510
0.336;1000;527;509
0.337;1000;529;512
0.338;1000;532;512
0.339;1000;535;509
0.34;1000;537;510
0.341;1000;539;510
0.342;1000;540;509
0.343;1000;540;513
0.344;1000;539;510
0.345;1000;538;513
0.346;1000;534;509
0.347;1000;533;511
0.348;1000;536;512
0.349;1000;540;511
0.35;1000;543;508
0.351;1000;545;508
0.352;1000;548;511
0.353;1000;550;511
0.354;1000;550;510
0.355;1000;548;510
0.356;1000;547;510
0.357;1000;549;512
0.358;1000;549;510
0.359;1000;549;513
0.36;1000;551;509
0.361;1000;555;511
0.362;1000;556;512
0.363;1000;555;513
0.364;1000;555;512
0.365;1000;556;509
0.366;1000;556;510
0.367;1000;557;512
0.368;1000;559;513
0.369;1000;560;510
0.37;1000;561;511
0.371;1000;562;510
0.372;1000;562;512
0.373;1000;562;511
0.374;1000;562;515
0.375;1000;564;511
0.376;1000;567;511
0.377;1000;568;516
0.378;1000;568;513
0.379;1000;567;514
0.38;1000;567;511
0.381;1000;568;512
0.382;1000;571;514
0.383;1000;572;516
0.384;1000;572;513
0.385;1000;573;512
0.386;1000;573;513
0.387;1000;572;516
0.388;1000;572;515
0.389;1000;571;513
0.39;1000;570;519
0.391;1000;571;515
0.392;1000;570;518
0.393;1000;573;519
0.394;1000;574;518
0.395;1000;574;515
0.396;1000;571;516
0.397;1000;568;518
0.398;1000;567;519
0.399;1000;569;518
0.4;1000;571;518
0.401;1000;574;518
0.402;1000;574;520
0.403;1000;572;521
0.404;1000;569;520
0.405;1000;568;521
0.406;1000;568;521
0.407;1000;565;520
0.408;1000;564;526
0.409;1000;563;523
0.41;1000;561;522
0.411;1000;560;521
0.412;1000;560;525
0.413;1000;558;527
0.414;1000;552;526
0.415;1000;550;525
0.416;1000;550;525
0.417;1000;547;527
0.418;1000;544;529
0.419;1000;542;526
0.42;1000;539;527
0.421;1000;539;527
0.422;1000;540;530
0.423;1000;540;529
0.424;1000;537;532
0.425;1000;535;529
0.426;1000;531;530
0.427;1000;529;536
0.428;1000;528;532
0.429;1000;528;535
0.43;1000;524;531
0.431;1000;520;532
0.432;1000;517;536
0.433;1000;514;537
0.434;1000;512;536
0.435;1000;508;536
0.436;1000;505;536
0.437;1000;504;536
0.438;1000;503;541
0.439;1000;502;540
0.44;1000;500;538
0.441;1000;497;539
0.442;1000;496;544
0.443;1000;495;542
0.444;1000;494;543
0.445;1000;493;540
0.446;1000;491;542
0.447;1000;490;545
0.448;1000;489;546
0.449;1000;488;543
0.45;1000;487;543
0.451;1000;486;544
0.452;1000;483;548
0.453;1000;479;546
0.454;1000;477;551
0.455;1000;479;545
0.456;1000;479;549
0.457;1000;475;550
0.458;1000;472;551
0.459;1000;475;550
0.46;1000;477;548
0.461;1000;479;549
0.462;1000;477;551
0.463;1000;471;551
0.464;1000;465;552
0.465;1000;462;551
0.466;1000;465;551
0.467;1000;467;553
0.468;1000;469;554
0.469;1000;469;553
0.47;1000;469;553
0.471;1000;467;554
0.472;1000;467;551
0.473;1000;468;557
0.474;1000;468;553
0.475;1000;467;552
0.476;1000;467;553
0.477;1000;467;556
0.478;1000;469;557
0.479;1000;470;555
0.48;1000;469;555
0.481;1000;469;554
0.482;1000;469;553
0.483;1000;469;558
0.484;1000;469;556
0.485;1000;469;553
0.486;1000;468;555
0.487;1000;471;557
0.488;1000;472;555
0.489;1000;470;558
0.49;1000;470;553
0.491;1000;468;554
0.492;1000;467;556
0.493;1000;467;557
0.494;1000;467;555
0.495;1000;468;552
0.496;1000;469;553
0.497;1000;472;554
0.498;1000;474;552
0.499;1000;473;556
0.5;1000;472;552
0.501;1000;472;552
0.502;1000;472;553
0.503;1000;474;554
0.504;1000;478;550
0.505;1000;477;550
0.506;1000;474;550
0.507;1000;472;551
0.508;1000;471;549
0.509;1000;471;547
0.51;1000;474;547
0.511;1000;473;547
0.512;1000;473;548
0.513;1000;477;548
0.514;1000;479;545
0.515;1000;478;545
0.516;1000;476;545
0.517;1000;474;546
0.518;1000;473;546
0.519;1000;477;542
0.52;1000;479;542
0.521;1000;479;542
0.522;1000;483;543
0.523;1000;484;541
0.524;1000;485;539
0.525;1000;487;539
0.526;1000;487;538
0.527;1000;487;539
0.528;1000;487;539
0.529;1000;486;537
0.53;1000;483;540
0.531;1000;481;536
0.532;1000;480;535
0.533;1000;481;539
0.534;1000;481;535
0.535;1000;483;537
0.536;1000;484;532
0.537;1000;481;530
0.538;1000;480;535
0.539;1000;479;532
0.54;1000;480;534
0.541;1000;484;530
0.542;1000;487;531
0.543;1000;487;532
0.544;1000;487;530
0.545;1000;487;527
0.546;1000;486;526
0.547;1000;484;526
0.548;1000;483;529
0.549;1000;487;527
0.55;1000;489;524
0.551;1000;488;524
0.552;1000;486;526
0.553;1000;485;525
0.554;1000;484;524
0.555;1000;484;520
0.556;1000;485;521
0.557;1000;484;522
0.558;1000;486;522
0.559;1000;488;518
0.56;1000;487;517
0.561;1000;486;517
0.562;1000;486;518
0.563;1000;487;519
0.564;1000;488;515
0.565;1000;489;514
0.566;1000;488;515
0.567;1000;487;518
0.568;1000;484;513
0.569;1000;481;517
0.57;1000;480;512
0.571;1000;482;512
0.572;1000;484;513
0.573;1000;486;513
0.574;1000;486;512
0.575;1000;487;509
0.576;1000;487;508
0.577;1000;487;510
0.578;1000;487;508
0.579;1000;488;511
0.58;1000;487;507
0.581;1000;486;507
0.582;1000;486;506
0.583;1000;485;509
0.584;1000;485;507
0.585;1000;485;504
0.586;1000;484;504
0.587;1000;484;506
0.588;1000;484;506
0.589;1000;485;504
0.59;1000;486;502
0.591;1000;483;501
0.592;1000;480;503
0.593;1000;480;503
0.594;1000;481;501
0.595;1000;481;501
0.596;1000;481;500
0.597;1000;483;499
0.598;1000;484;504
0.599;1000;487;500
0.6;1000;490;503
0.601;1000;492;498
0.602;1000;493;500
0.603;1000;494;501
0.604;1000;494;499
0.605;1000;493;497
0.606;1000;491;497
0.607;1000;490;499
0.608;1000;491;499
0.609;1000;491;498
0.61;1000;493;497
0.611;1000;492;496
0.612;1000;488;497
0.613;1000;486;498
0.614;1000;484;496
0.615;1000;486;495
0.616;1000;486;495
0.617;1000;485;493
0.618;1000;487;498
0.619;1000;489;495
0.62;1000;490;498
0.621;1000;491;494
0.622;1000;491;493
0.623;1000;492;496
0.624;1000;496;494
0.625;1000;496;493
0.626;1000;496;494
0.627;1000;494;496
0.628;1000;493;496
0.629;1000;492;496
0.63;1000;494;494
0.631;1000;496;495
0.632;1000;496;495
0.633;1000;496;499
0.634;1000;492;495
0.635;1000;490;494
0.636;1000;491;495
0.637;1000;493;497
0.638;1000;494;498
0.639;1000;495;496
0.64;1000;494;496
0.641;1000;494;495
0.642;1000;495;496
0.643;1000;496;500
0.644;1000;496;499
0.645;1000;499;496
0.646;1000;503;496
0.647;1000;503;499
0.648;1000;499;499
0.649;1000;498;499
0.65;1000;498;497
0.651;1000;496;496
0.652;1000;494;499
0.653;1000;493;500
0.654;1000;496;497
0.655;1000;498;497
0.656;1000;501;498
0.657;1000;504;500
0.658;1000;503;501
0.659;1000;502;498
0.66;1000;499;498
0.661;1000;499;500
0.662;1000;500;502
0.663;1000;502;501
0.664;1000;503;504
0.665;1000;504;499
0.666;1000;504;500
0.667;1000;504;503
0.668;1000;503;504
0.669;1000;505;502
0.67;1000;505;500
0.671;1000;502;501
0.672;1000;502;504
0.673;1000;501;506
0.674;1000;502;503
0.675;1000;504;503
0.676;1000;504;504
0.677;1000;503;505
0.678;1000;504;505
0.679;1000;503;509
0.68;1000;504;505
0.681;1000;505;505
0.682;1000;508;510
0.683;1000;510;506
0.684;1000;510;508
0.685;1000;511;506
0.686;1000;510;506
0.687;1000;507;509
0.688;1000;505;510
0.689;1000;506;509
0.69;1000;508;508
0.691;1000;509;508
0.692;1000;509;508
0.693;1000;510;513
0.694;1000;511;512
0.695;1000;510;510
0.696;1000;511;510
0.697;1000;511;513
0.698;1000;511;511
0.699;1000;512;515
0.7;1000;512;511
0.701;1000;511;513
0.702;1000;511;515
0.703;1000;513;517
0.704;1000;515;515
0.705;1000;519;513
0.706;1000;519;514
0.707;1000;520;518
0.708;1000;521;517
0.709;1000;519;515
0.71;1000;518;519
0.711;1000;517;516
0.712;1000;514;519
0.713;1000;512;520
0.714;1000;510;519
0.715;1000;509;517
0.716;1000;509;517
0.717;1000;511;519
0.718;1000;512;520
0.719;1000;512;520
0.72;1000;512;519
0.721;1000;515;519
0.722;1000;517;521
0.723;1000;519;521
0.724;1000;520;520
0.725;1000;518;521
0.726;1000;515;520
0.727;1000;514;519
0.728;1000;513;524
0.729;1000;515;521
0.73;1000;514;524
0.731;1000;515;520
0.732;1000;515;523
0.733;1000;514;524
0.734;1000;515;523
0.735;1000;515;521
0.736;1000;517;522
0.737;1000;517;524
0.738;1000;520;524
0.739;1000;521;523
0.74;1000;521;522
0.741;1000;521;523
0.742;1000;521;523
0.743;1000;524;527
0.744;1000;527;522
0.745;1000;528;523
0.746;1000;528;523
0.747;1000;526;525
0.748;1000;524;526
0.749;1000;524;525
0.75;1000;523;523
0.751;1000;518;524
0.752;1000;514;525
0.753;1000;515;526
0.754;1000;517;524
0.755;1000;517;524
0.756;1000;518;524
0.757;1000;517;526
0.758;1000;514;524
0.759;1000;516;529
0.76;1000;522;524
0.761;1000;523;524
0.762;1000;522;528
0.763;1000;521;525
0.764;1000;522;525
0.765;1000;520;523
0.766;1000;520;523
0.767;1000;523;526
0.768;1000;526;527
0.769;1000;524;523
0.77;1000;520;523
0.771;1000;517;523
0.772;1000;518;527
0.773;1000;520;526
0.774;1000;521;523
0.775;1000;524;526
0.776;1000;527;524
0.777;1000;528;526
0.778;1000;527;527
0.779;1000;523;523
0.78;1000;521;523
0.781;1000;522;523
0.782;1000;523;524
0.783;1000;526;525
0.784;1000;527;524
0.785;1000;525;521
0.786;1000;522;522
0.787;1000;519;524
0.788;1000;520;523
0.789;1000;522;526
0.79;1000;523;521
0.791;1000;518;522
0.792;1000;516;521
0.793;1000;520;526
0.794;1000;522;522
0.795;1000;521;525
0.796;1000;519;521
0.797;1000;520;523
0.798;1000;524;524
0.799;1000;527;523
0.8;1000;530;520
0.801;1000;531;521
0.802;1000;531;520
0.803;1000;529;524
0.804;1000;527;522
0.805;1000;527;520
0.806;1000;527;520
0.807;1000;525;522
0.808;1000;524;522
0.809;1000;523;522
0.81;1000;522;519
0.811;1000;522;518
0.812;1000;520;520
0.813;1000;522;521
0.814;1000;523;517
0.815;1000;524;517
0.816;1000;525;518
0.817;1000;524;519
0.818;1000;523;519
0.819;1000;519;516
0.82;1000;518;516
0.821;1000;516;517
0.822;1000;514;520
0.823;1000;513;516
0.824;1000;514;519
0.825;1000;515;514
0.826;1000;513;515
0.827;1000;512;516
0.828;1000;510;517
0.829;1000;507;515
0.83;1000;508;513
0.831;1000;511;513
0.832;1000;512;515
0.833;1000;510;516
0.834;1000;507;512
0.835;1000;505;512
0.836;1000;505;513
0.837;1000;504;516
0.838;1000;501;513
0.839;1000;501;516
0.84;1000;502;512
0.841;1000;503;513
0.842;1000;505;514
0.843;1000;506;515
0.844;1000;506;513
0.845;1000;507;511
0.846;1000;506;511
0.847;1000;505;513
0.848;1000;503;512
0.849;1000;501;512
0.85;1000;499;511
0.851;1000;501;510
0.852;1000;502;512
0.853;1000;500;511
0.854;1000;500;511
0.855;1000;501;510
0.856;1000;502;510
0.857;1000;500;508
0.858;1000;500;514
0.859;1000;504;510
0.86;1000;504;508
0.861;1000;503;509
0.862;1000;503;510
0.863;1000;505;511
0.864;1000;507;510
0.865;1000;504;508
0.866;1000;501;508
0.867;1000;499;508
0.868;1000;502;512
0.869;1000;506;510
0.87;1000;508;508
0.871;1000;507;508
0.872;1000;506;510
0.873;1000;506;510
0.874;1000;502;510
0.875;1000;501;508
0.876;1000;504;508
0.877;1000;506;510
0.878;1000;508;510
0.879;1000;509;507
0.88;1000;511;506
0.881;1000;511;507
0.882;1000;510;509
0.883;1000;510;510
0.884;1000;511;507
0.885;1000;513;507
0.886;1000;510;508
0.887;1000;507;512
0.888;1000;505;507
0.889;1000;503;511
0.89;1000;502;506
0.891;1000;500;507
0.892;1000;500;509
0.893;1000;500;510
0.894;1000;498;508
0.895;1000;496;506
0.896;1000;493;507
0.897;1000;492;508
0.898;1000;491;507
0.899;1000;486;510
0.9;1000;482;506
0.901;1000;484;507
0.902;1000;483;506
0.903;1000;480;510
0.904;1000;478;509
0.905;1000;477;507
0.906;1000;478;506
0.907;1000;483;508
0.908;1000;488;509
0.909;1000;495;508
0.91;1000;502;506
0.911;1000;510;506
0.912;1000;518;508
0.913;1000;527;508
0.914;1000;535;506
0.915;1000;547;507
0.916;1000;557;506
0.917;1000;570;505
0.918;1000;585;511
0.919;1000;601;507
0.92;1000;617;510
0.921;1000;633;506
0.922;1000;649;508
0.923;1000;662;510
0.924;1000;673;508
0.925;1000;683;506
0.926;1000;691;506
0.927;1000;702;508
0.928;1000;713;508
0.929;1000;722;508
0.93;1000;732;507
0.931;1000;740;507
0.932;1000;745;508
0.933;1000;748;509
0.934;1000;746;508
0.935;1000;740;508
0.936;1000;730;508
0.937;1000;711;507
0.938;1000;684;511
0.939;1000;656;506
0.94;1000;627;508
0.941;1000;593;507
0.942;1000;562;505
0.943;1000;536;511
0.944;1000;516;508
0.945;1000;496;507
0.946;1000;481;508
0.947;1000;471;510
0.948;1000;464;511
0.949;1000;459;509
0.95;1000;458;507
0.951;1000;456;508
0.952;1000;455;507
0.953;1000;456;512
0.954;1000;459;508
0.955;1000;460;507
0.956;1000;459;508
0.957;1000;460;510
0.958;1000;462;511
0.959;1000;465;510
0.96;1000;467;508
0.961;1000;468;508
0.962;1000;466;508
0.963;1000;466;512
0.964;1000;464;511
0.965;1000;462;509
0.966;1000;460;510
0.967;1000;461;512
0.968;1000;464;512
0.969;1000;465;511
0.97;1000;465;510
0.971;1000;460;508
0.972;1000;454;511
0.973;1000;454;512
0.974;1000;456;508
0.975;1000;458;508
0.976;1000;459;509
0.977;1000;462;511
0.978;1000;464;512
0.979;1000;465;510
0.98;1000;467;509
0.981;1000;469;510
0.982;1000;470;514
0.983;1000;472;510
0.984;1000;475;514
0.985;1000;477;509
0.986;1000;478;510
0.987;1000;477;512
0.988;1000;478;512
0.989;1000;477;511
0.99;1000;477;509
0.991;1000;477;510
0.992;1000;477;512
0.993;1000;479;513
0.994;1000;478;510
0.995;1000;478;510
0.996;1000;477;510
0.997;1000;476;512
0.998;1000;477;511
0.999;1000;479;515
1;1000;481;511
1.001;1000;482;510
1.002;1000;484;515
1.003;1000;485;511
1.004;1000;487;513
1.005;1000;489;510
1.006;1000;489;510
1.007;1000;489;513
1.008;1000;491;514
1.009;1000;491;513
1.01;1000;487;511
1.011;1000;487;511
1.012;1000;486;511
1.013;1000;485;515
1.014;1000;487;513
1.015;1000;491;511
1.016;1000;495;512
1.017;1000;496;516
1.018;1000;496;513
1.019;1000;494;513
1.02;1000;492;511
1.021;1000;491;512
1.022;1000;491;514
1.023;1000;492;515
1.024;1000;493;511
1.025;1000;494;511
1.026;1000;492;512
1.027;1000;491;515
1.028;1000;492;514
1.029;1000;493;511
1.03;1000;496;516
1.031;1000;499;513
1.032;1000;497;515
1.033;1000;495;516
1.034;1000;494;514
1.035;1000;495;512
1.036;1000;496;512
1.037;1000;496;515
1.038;1000;495;514
1.039;1000;495;514
1.04;1000;496;513
1.041;1000;497;512
1.042;1000;497;515
1.043;1000;499;515
1.044;1000;502;513
1.045;1000;502;514
1.046;1000;504;513
1.047;1000;507;515
1.048;1000;507;514
1.049;1000;506;512
1.05;1000;504;515
1.051;1000;508;511
1.052;1000;507;513
1.053;1000;502;515
1.054;1000;499;514
1.055;1000;499;511
1.056;1000;500;512
1.057;1000;501;514
1.058;1000;501;514
1.059;1000;504;513
1.06;1000;508;512
1.061;1000;509;513
1.062;1000;508;512
1.063;1000;508;515
1.064;1000;508;511
1.065;1000;507;513
1.066;1000;507;513
1.067;1000;506;515
1.068;1000;507;516
1.069;1000;508;514
1.07;1000;508;512
1.071;1000;508;512
1.072;1000;508;515
1.073;1000;508;516
1.074;1000;509;512
1.075;1000;510;513
1.076;1000;512;513
1.077;1000;511;515
1.078;1000;511;514
1.079;1000;511;518
1.08;1000;515;513
1.081;1000;522;513
1.082;1000;525;517
1.083;1000;522;515
1.084;1000;519;514
1.085;1000;519;513
1.086;1000;519;513
1.087;1000;517;515
1.088;1000;515;516
1.089;1000;512;513
1.09;1000;510;513
1.091;1000;510;513
1.092;1000;511;516
1.093;1000;512;515
1.094;1000;512;513
1.095;1000;514;515
1.096;1000;516;513
1.097;1000;518;516
1.098;1000;521;517
1.099;1000;522;516
1.1;1000;524;513
1.101;1000;524;513
1.102;1000;523;515
1.103;1000;523;515
1.104;1000;524;515
1.105;1000;526;514
1.106;1000;527;513
1.107;1000;528;515
1.108;1000;528;516
1.109;1000;530;515
1.11;1000;532;515
1.111;1000;534;514
1.112;1000;533;513
1.113;1000;530;517
1.114;1000;529;515
1.115;1000;528;513
1.116;1000;532;513
1.117;1000;536;515
1.118;1000;539;516
1.119;1000;539;515
1.12;1000;540;514
1.121;1000;541;513
1.122;1000;541;513
1.123;1000;543;518
1.124;1000;545;516
1.125;1000;547;514
1.126;1000;545;514
1.127;1000;543;516
1.128;1000;545;515
1.129;1000;547;516
1.13;1000;548;514
1.131;1000;550;512
1.132;1000;551;515
1.133;1000;553;516
1.134;1000;553;512
1.135;1000;555;512
1.136;1000;554;513
1.137;1000;555;515
1.138;1000;557;515
1.139;1000;559;512
1.14;1000;561;513
1.141;1000;562;513
1.142;1000;563;518
1.143;1000;564;515
1.144;1000;563;512
1.145;1000;563;512
1.146;1000;563;512
1.147;1000;562;514
1.148;1000;561;512
1.149;1000;563;511
1.15;1000;563;511
1.151;1000;561;511
1.152;1000;559;514
1.153;1000;558;514
1.154;1000;558;512
1.155;1000;559;513
1.156;1000;561;513
1.157;1000;562;515
1.158;1000;563;515
1.159;1000;562;512
1.16;1000;562;513
1.161;1000;564;513
1.162;1000;565;515
1.163;1000;564;514
1.164;1000;566;512
1.165;1000;567;513
1.166;1000;565;514
1.167;1000;563;515
1.168;1000;561;516
1.169;1000;559;515
1.17;1000;558;515
1.171;1000;558;516
1.172;1000;556;518
1.173;1000;556;518
1.174;1000;554;522
1.175;1000;553;518
1.176;1000;550;518
1.177;1000;549;523
1.178;1000;547;519
1.179;1000;545;524
1.18;1000;544;520
1.181;1000;543;521
1.182;1000;542;524
1.183;1000;541;524
1.184;1000;539;525
1.185;1000;539;522
1.186;1000;538;524
1.187;1000;536;526
1.188;1000;532;525
1.189;1000;531;530
1.19;1000;528;526
1.191;1000;526;527
1.192;1000;524;527
1.193;1000;520;530
1.194;1000;518;530
1.195;1000;514;528
1.196;1000;512;529
1.197;1000;510;532
1.198;1000;509;534
1.199;1000;506;533
1.2;1000;503;532
1.201;1000;500;531
1.202;1000;497;532
1.203;1000;493;537
1.204;1000;490;536
1.205;1000;487;534
1.206;1000;483;536
1.207;1000;481;540
1.208;1000;481;537
1.209;1000;481;539
1.21;1000;479;537
1.211;1000;476;536
1.212;1000;472;539
1.213;1000;470;541
1.214;1000;469;537
1.215;1000;465;538
1.216;1000;461;539
1.217;1000;458;542
1.218;1000;460;542
1.219;1000;460;540
1.22;1000;459;541
1.221;1000;459;542
1.222;1000;459;547
1.223;1000;458;543
1.224;1000;458;547
1.225;1000;456;542
1.226;1000;456;544
1.227;1000;458;546
1.228;1000;456;546
1.229;1000;454;545
1.23;1000;452;544
1.231;1000;452;545
1.232;1000;452;547
1.233;1000;452;548
1.234;1000;450;547
1.235;1000;450;547
1.236;1000;451;547
1.237;1000;455;549
1.238;1000;453;550
1.239;1000;453;549
1.24;1000;454;549
1.241;1000;455;549
1.242;1000;455;548
1.243;1000;454;553
1.244;1000;453;550
1.245;1000;455;548
1.246;1000;457;549
1.247;1000;459;552
1.248;1000;455;553
1.249;1000;450;552
1.25;1000;450;550
1.251;1000;450;550
1.252;1000;450;549
1.253;1000;450;555
1.254;1000;451;552
1.255;1000;451;554
1.256;1000;451;550
1.257;1000;450;552
1.258;1000;450;551
1.259;1000;450;547
1.26;1000;453;549
1.261;1000;455;547
1.262;1000;455;551
1.263;1000;456;551
1.264;1000;457;548
1.265;1000;459;547
1.266;1000;460;547
1.267;1000;460;550
1.268;1000;457;548
1.269;1000;457;552
1.27;1000;457;547
