time;Sampling Frequency;ECG;Pulse
1.64;100;704;510
1.65;100;784;511
1.66;100;557;510
1.67;100;467;510
1.68;100;455;510
1.69;100;459;511
1.7;100;467;513
1.71;100;476;513
1.72;100;480;515
1.73;100;484;514
1.74;100;487;513
1.75;100;490;514
1.76;100;494;515
1.77;100;498;515
1.78;100;506;514
1.79;100;504;513
1.8;100;510;512
1.81;100;515;512
1.82;100;521;513
1.83;100;529;512
1.84;100;543;512
1.85;100;548;513
1.86;100;558;513
1.87;100;559;517
1.88;100;558;521
1.89;100;550;527
1.9;100;536;533
1.91;100;519;543
1.92;100;499;547
1.93;100;484;554
1.94;100;481;558
1.95;100;471;559
1.96;100;468;560
1.97;100;468;557
1.98;100;473;554
1.99;100;472;547
2;100;474;540
2.01;100;476;532
2.02;100;478;525
2.03;100;477;519
2.04;100;480;512
2.05;100;483;505
2.06;100;481;499
2.07;100;483;496
2.08;100;485;494
2.09;100;483;494
2.1;100;487;492
2.11;100;491;496
2.12;100;496;495
2.13;100;497;497
2.14;100;500;501
2.15;100;506;504
2.16;100;508;508
2.17;100;504;511
2.18;100;515;515
2.19;100;511;518
2.2;100;516;521
2.21;100;516;522
2.22;100;518;523
2.23;100;517;524
2.24;100;516;525
2.25;100;514;525
2.26;100;515;523
2.27;100;514;520
2.28;100;511;521
2.29;100;510;516
2.3;100;519;512
2.31;100;519;510
2.32;100;519;508
2.33;100;511;508
2.34;100;502;508
2.35;100;504;508
2.36;100;506;508
2.37;100;508;508
2.38;100;509;508
2.39;100;509;509
2.4;100;509;508
2.41;100;504;509
2.42;100;482;508
2.43;100;512;510
2.44;100;641;509
2.45;100;767;509
2.46;100;660;511
2.47;100;478;511
2.48;100;463;513
2.49;100;457;513
2.5;100;467;514
2.51;100;467;515
2.52;100;476;516
2.53;100;478;515
2.54;100;484;515
2.55;100;490;515
2.56;100;495;515
2.57;100;501;516
2.58;100;503;514
2.59;100;505;515
2.6;100;511;512
2.61;100;513;511
2.62;100;524;512
2.63;100;529;514
2.64;100;536;512
2.65;100;545;511
2.66;100;555;513
2.67;100;562;515
2.68;100;561;518
2.69;100;553;522
2.7;100;543;528
2.71;100;528;535
2.72;100;504;540
2.73;100;484;548
2.74;100;478;554
2.75;100;471;555
2.76;100;470;558
2.77;100;465;555
2.78;100;475;554
2.79;100;472;547
2.8;100;473;542
2.81;100;472;536
2.82;100;476;529
2.83;100;480;523
2.84;100;480;516
2.85;100;480;508
2.86;100;484;503
2.87;100;480;499
2.88;100;486;497
2.89;100;482;495
2.9;100;486;492
2.91;100;488;493
2.92;100;492;492
2.93;100;494;494
2.94;100;497;496
2.95;100;497;499
2.96;100;502;504
2.97;100;506;508
2.98;100;510;513
2.99;100;509;517
3;100;519;519
3.01;100;515;524
3.02;100;521;525
3.03;100;521;526
3.04;100;520;525
3.05;100;515;527
3.06;100;516;527
3.07;100;516;522
3.08;100;518;522
3.09;100;517;521
3.1;100;521;516
3.11;100;524;515
3.12;100;511;513
3.13;100;500;511
3.14;100;503;509
3.15;100;502;508
3.16;100;507;506
3.17;100;500;506
3.18;100;505;505
3.19;100;505;504
3.2;100;506;505
3.21;100;481;507
3.22;100;528;508
3.23;100;646;508
3.24;100;758;512
3.25;100;571;510
3.26;100;464;511
3.27;100;464;511
3.28;100;464;512
3.29;100;476;512
3.3;100;480;514
3.31;100;481;513
3.32;100;488;514
3.33;100;490;514
3.34;100;500;516
3.35;100;499;516
3.36;100;508;515
3.37;100;509;517
3.38;100;514;515
3.39;100;515;517
3.4;100;517;514
3.41;100;526;513
3.42;100;536;513
3.43;100;540;511
3.44;100;552;513
3.45;100;558;512
3.46;100;564;513
3.47;100;560;515
3.48;100;557;519
3.49;100;537;523
3.5;100;519;527
3.51;100;494;535
3.52;100;479;541
3.53;100;466;548
3.54;100;463;551
3.55;100;460;555
3.56;100;465;552
3.57;100;466;550
3.58;100;473;545
3.59;100;470;542
3.6;100;473;535
3.61;100;472;528
3.62;100;479;522
3.63;100;478;516
3.64;100;482;509
3.65;100;483;504
3.66;100;481;501
3.67;100;481;497
3.68;100;486;495
3.69;100;483;497
3.7;100;491;497
3.71;100;491;497
3.72;100;492;500
3.73;100;495;500
3.74;100;501;505
3.75;100;502;506
3.76;100;504;509
3.77;100;508;513
3.78;100;516;518
3.79;100;512;521
3.8;100;513;524
3.81;100;515;525
3.82;100;526;526
3.83;100;530;527
3.84;100;528;527
3.85;100;519;528
3.86;100;511;526
3.87;100;506;523
3.88;100;510;518
3.89;100;505;515
3.9;100;511;514
3.91;100;508;514
3.92;100;508;509
3.93;100;508;508
3.94;100;487;508
3.95;100;495;506
3.96;100;598;508
3.97;100;719;507
3.98;100;669;507
3.99;100;466;507
4;100;469;508
4.01;100;460;509
4.02;100;471;509
4.03;100;475;509
4.04;100;485;513
4.05;100;486;511
4.06;100;491;513
4.07;100;492;511
4.08;100;500;512
4.09;100;502;514
4.1;100;507;514
4.11;100;510;514
4.12;100;514;514
4.13;100;516;515
4.14;100;525;513
4.15;100;529;515
4.16;100;537;515
4.17;100;545;515
4.18;100;558;515
4.19;100;560;513
4.2;100;561;519
4.21;100;556;519
4.22;100;540;522
4.23;100;523;527
4.24;100;499;534
4.25;100;479;539
4.26;100;468;545
4.27;100;464;550
4.28;100;463;551
4.29;100;458;552
4.3;100;469;551
4.31;100;467;547
4.32;100;472;545
4.33;100;478;538
4.34;100;483;532
4.35;100;478;527
4.36;100;480;521
4.37;100;482;511
4.38;100;483;508
4.39;100;483;501
4.4;100;485;497
4.41;100;483;496
4.42;100;488;494
4.43;100;489;494
4.44;100;497;495
4.45;100;492;497
4.46;100;500;498
4.47;100;496;502
4.48;100;505;506
4.49;100;507;511
4.5;100;509;512
4.51;100;513;516
4.52;100;515;522
4.53;100;513;521
4.54;100;527;526
4.55;100;524;525
4.56;100;525;525
4.57;100;513;526
4.58;100;514;526
4.59;100;508;524
4.6;100;515;524
4.61;100;512;521
4.62;100;513;519
4.63;100;509;517
4.64;100;510;513
4.65;100;505;513
4.66;100;480;510
4.67;100;523;507
4.68;100;656;508
4.69;100;767;507
4.7;100;610;506
4.71;100;473;505
4.72;100;461;506
4.73;100;459;505
4.74;100;473;505
4.75;100;473;506
4.76;100;480;509
4.77;100;489;511
4.78;100;492;510
4.79;100;497;512
4.8;100;506;510
4.81;100;508;514
4.82;100;515;513
4.83;100;521;517
4.84;100;524;517
4.85;100;529;514
4.86;100;533;513
4.87;100;540;511
4.88;100;552;512
4.89;100;560;516
4.9;100;574;514
4.91;100;573;518
4.92;100;576;520
4.93;100;565;525
4.94;100;555;529
4.95;100;534;534
4.96;100;512;541
4.97;100;495;547
4.98;100;489;550
4.99;100;482;554
5;100;484;551
5.01;100;484;550
5.02;100;485;550
5.03;100;487;545
5.04;100;489;540
5.05;100;493;535
5.06;100;495;527
5.07;100;495;520
5.08;100;498;516
5.09;100;499;508
5.1;100;504;505
5.11;100;501;503
5.12;100;503;501
5.13;100;505;501
5.14;100;509;500
5.15;100;508;499
5.16;100;513;497
5.17;100;514;499
5.18;100;514;502
5.19;100;516;508
5.2;100;524;508
5.21;100;521;511
5.22;100;526;514
5.23;100;524;516
5.24;100;527;519
5.25;100;529;519
5.26;100;530;519
5.27;100;535;524
5.28;100;537;523
5.29;100;533;524
5.3;100;524;521
5.31;100;519;522
5.32;100;524;518
5.33;100;516;517
5.34;100;521;517
5.35;100;516;513
5.36;100;514;515
5.37;100;518;510
5.38;100;508;509
5.39;100;484;508
5.4;100;517;508
5.41;100;656;508
5.42;100;783;509
5.43;100;636;510
5.44;100;478;508
5.45;100;456;512
5.46;100;457;512
5.47;100;463;512
5.48;100;472;509
5.49;100;473;510
5.5;100;474;508
5.51;100;478;508
5.52;100;486;512
5.53;100;487;510
5.54;100;494;513
5.55;100;495;511
5.56;100;504;512
5.57;100;500;515
5.58;100;509;514
5.59;100;513;515
5.6;100;522;514
5.61;100;530;516
5.62;100;540;518
5.63;100;551;515
5.64;100;553;518
5.65;100;553;523
5.66;100;553;528
5.67;100;528;531
5.68;100;513;540
5.69;100;489;544
5.7;100;482;549
5.71;100;462;553
5.72;100;458;555
5.73;100;457;552
5.74;100;455;550
5.75;100;458;549
5.76;100;462;545
5.77;100;461;539
5.78;100;468;532
5.79;100;462;528
5.8;100;466;517
5.81;100;468;512
5.82;100;478;510
5.83;100;472;505
5.84;100;481;502
5.85;100;479;500
5.86;100;483;499
5.87;100;482;497
5.88;100;485;500
5.89;100;483;500
5.9;100;488;502
5.91;100;492;505
5.92;100;494;507
5.93;100;495;512
5.94;100;500;513
5.95;100;500;519
5.96;100;503;516
5.97;100;503;518
5.98;100;504;521
5.99;100;506;521
6;100;504;521
6.01;100;503;521
6.02;100;507;521
6.03;100;511;519
6.04;100;519;519
6.05;100;510;516
6.06;100;502;514
6.07;100;496;513
6.08;100;494;513
6.09;100;488;509
6.1;100;496;508
6.11;100;491;511
6.12;100;496;505
6.13;100;495;505
6.14;100;493;504
6.15;100;470;503
6.16;100;486;503
6.17;100;599;504
6.18;100;742;507
6.19;100;695;507
6.2;100;479;510
6.21;100;446;510
6.22;100;439;510
6.23;100;451;512
6.24;100;459;514
6.25;100;460;517
6.26;100;467;518
6.27;100;472;518
6.28;100;479;514
6.29;100;481;515
6.3;100;488;516
6.31;100;489;513
6.32;100;492;516
6.33;100;496;512
6.34;100;498;512
6.35;100;504;512
6.36;100;516;514
6.37;100;524;514
6.38;100;536;513
6.39;100;544;515
6.4;100;552;515
6.41;100;551;522
6.42;100;550;524
6.43;100;539;533
6.44;100;523;533
6.45;100;496;539
6.46;100;479;548
6.47;100;466;549
6.48;100;460;552
6.49;100;456;555
6.5;100;461;553
6.51;100;453;550
6.52;100;459;544
6.53;100;462;539
6.54;100;463;532
6.55;100;462;526
6.56;100;468;517
6.57;100;469;515
6.58;100;473;505
6.59;100;471;504
6.6;100;477;497
6.61;100;475;497
6.62;100;483;500
6.63;100;479;496
6.64;100;483;499
6.65;100;487;499
6.66;100;490;502
6.67;100;493;503
6.68;100;494;505
6.69;100;499;510
6.7;100;501;511
6.71;100;505;511
6.72;100;504;515
6.73;100;506;521
6.74;100;504;519
6.75;100;504;522
6.76;100;507;520
6.77;100;505;519
6.78;100;507;518
6.79;100;507;516
6.8;100;507;519
6.81;100;502;518
6.82;100;504;516
6.83;100;510;515
6.84;100;515;513
6.85;100;512;515
6.86;100;510;512
6.87;100;495;508
6.88;100;498;509
6.89;100;498;507
6.9;100;497;510
6.91;100;496;508
6.92;100;501;511
6.93;100;501;507
6.94;100;499;507
6.95;100;499;510
6.96;100;474;511
6.97;100;519;508
6.98;100;648;511
6.99;100;763;512
7;100;576;513
7.01;100;462;513
7.02;100;461;513
7.03;100;457;515
7.04;100;470;516
7.05;100;471;518
7.06;100;478;519
7.07;100;481;515
7.08;100;488;517
7.09;100;488;514
7.1;100;494;515
7.11;100;495;515
7.12;100;499;512
7.13;100;501;515
7.14;100;511;513
7.15;100;513;512
7.16;100;527;513
7.17;100;527;512
7.18;100;539;512
7.19;100;550;512
7.2;100;556;514
7.21;100;563;517
7.22;100;566;520
7.23;100;549;524
7.24;100;544;532
7.25;100;524;534
7.26;100;497;539
7.27;100;479;546
7.28;100;465;550
7.29;100;459;551
7.3;100;460;554
7.31;100;462;553
7.32;100;466;550
7.33;100;464;544
7.34;100;469;539
7.35;100;472;532
7.36;100;480;526
7.37;100;478;521
7.38;100;477;517
7.39;100;483;507
7.4;100;487;502
7.41;100;487;499
7.42;100;489;495
7.43;100;487;492
7.44;100;489;494
7.45;100;489;495
7.46;100;495;496
7.47;100;493;499
7.48;100;507;503
7.49;100;499;505
7.5;100;503;511
7.51;100;506;514
7.52;100;512;519
7.53;100;512;521
7.54;100;513;524
7.55;100;516;526
7.56;100;515;529
7.57;100;516;525
7.58;100;515;523
7.59;100;517;524
7.6;100;514;522
7.61;100;511;519
7.62;100;517;518
7.63;100;519;516
7.64;100;521;512
7.65;100;519;512
7.66;100;512;510
7.67;100;503;509
7.68;100;507;509
7.69;100;506;511
7.7;100;508;510
7.71;100;509;511
7.72;100;511;506
7.73;100;506;511
7.74;100;516;508
7.75;100;499;511
7.76;100;483;508
7.77;100;547;508
7.78;100;688;511
7.79;100;758;513
7.8;100;534;512
7.81;100;470;516
7.82;100;465;514
7.83;100;461;516
7.84;100;473;518
7.85;100;480;519
7.86;100;484;519
7.87;100;489;516
7.88;100;496;519
7.89;100;497;514
7.9;100;499;513
7.91;100;501;515
7.92;100;508;514
7.93;100;508;515
7.94;100;515;512
7.95;100;518;512
7.96;100;524;513
7.97;100;530;511
7.98;100;543;512
7.99;100;552;513
8;100;562;514
8.01;100;563;517
8.02;100;562;518
8.03;100;559;526
8.04;100;543;530
8.05;100;516;535
8.06;100;497;540
8.07;100;477;544
8.08;100;468;551
8.09;100;463;553
8.1;100;468;554
8.11;100;467;553
8.12;100;475;551
8.13;100;470;546
8.14;100;475;541
8.15;100;476;535
8.16;100;482;526
8.17;100;484;521
8.18;100;487;516
8.19;100;486;510
8.2;100;489;504
8.21;100;490;495
8.22;100;490;493
8.23;100;489;492
8.24;100;497;495
8.25;100;497;491
8.26;100;501;493
8.27;100;501;498
8.28;100;504;502
8.29;100;507;504
8.3;100;514;512
8.31;100;511;516
8.32;100;516;517
8.33;100;516;521
8.34;100;523;523
8.35;100;521;527
8.36;100;519;530
8.37;100;517;526
8.38;100;517;525
8.39;100;516;526
8.4;100;519;524
8.41;100;514;521
8.42;100;514;520
8.43;100;512;517
8.44;100;516;513
8.45;100;516;514
8.46;100;519;511
8.47;100;520;509
8.48;100;519;509
8.49;100;506;510
8.5;100;505;509
8.51;100;505;508
8.52;100;509;507
8.53;100;509;510
8.54;100;508;507
8.55;100;512;508
8.56;100;513;508
8.57;100;509;510
8.58;100;486;509
8.59;100;502;512
8.6;100;615;513
8.61;100;750;513
8.62;100;692;515
8.63;100;491;516
8.64;100;467;516
8.65;100;459;514
8.66;100;467;519
8.67;100;470;515
8.68;100;477;515
8.69;100;481;514
8.7;100;489;512
8.71;100;491;511
8.72;100;494;515
8.73;100;495;511
8.74;100;507;512
8.75;100;504;514
8.76;100;511;515
8.77;100;513;513
8.78;100;525;514
8.79;100;528;515
8.8;100;536;514
8.81;100;547;515
8.82;100;560;518
8.83;100;559;515
8.84;100;566;520
8.85;100;561;524
8.86;100;554;527
8.87;100;533;535
8.88;100;512;542
8.89;100;494;548
8.9;100;479;551
8.91;100;471;552
8.92;100;464;556
8.93;100;467;557
8.94;100;468;555
8.95;100;470;550
8.96;100;470;545
8.97;100;473;541
8.98;100;476;533
8.99;100;477;525
9;100;482;521
9.01;100;482;511
9.02;100;483;505
9.03;100;482;503
9.04;100;487;499
9.05;100;489;497
9.06;100;494;497
9.07;100;492;497
9.08;100;496;499
9.09;100;499;500
9.1;100;502;501
9.11;100;504;503
9.12;100;509;508
9.13;100;511;513
9.14;100;511;517
9.15;100;516;516
9.16;100;513;519
9.17;100;514;520
9.18;100;520;522
9.19;100;514;523
9.2;100;519;521
9.21;100;515;523
9.22;100;520;520
9.23;100;515;517
9.24;100;519;517
9.25;100;517;517
9.26;100;519;515
9.27;100;514;514
9.28;100;515;513
9.29;100;513;511
9.3;100;514;510
9.31;100;517;508
9.32;100;520;506
9.33;100;520;508
9.34;100;524;505
9.35;100;524;504
9.36;100;524;507
9.37;100;511;507
9.38;100;511;508
9.39;100;511;510
9.4;100;516;512
9.41;100;513;510
9.42;100;513;511
9.43;100;515;509
9.44;100;519;512
9.45;100;518;515
9.46;100;487;512
9.47;100;528;515
9.48;100;662;512
9.49;100;781;512
9.5;100;649;518
9.51;100;483;515
9.52;100;463;516
9.53;100;464;516
9.54;100;463;517
9.55;100;472;516
9.56;100;476;515
9.57;100;479;516
9.58;100;488;515
9.59;100;491;514
9.6;100;496;514
9.61;100;500;514
9.62;100;503;513
9.63;100;502;511
9.64;100;510;515
9.65;100;518;512
9.66;100;522;511
9.67;100;527;513
9.68;100;537;513
9.69;100;547;513
9.7;100;561;515
9.71;100;566;517
9.72;100;570;521
9.73;100;564;524
9.74;100;556;533
9.75;100;538;540
9.76;100;515;546
9.77;100;493;552
9.78;100;480;555
9.79;100;467;560
9.8;100;469;565
9.81;100;467;560
9.82;100;470;557
9.83;100;469;555
9.84;100;474;546
9.85;100;474;539
9.86;100;473;533
9.87;100;471;524
9.88;100;472;517
9.89;100;475;510
9.9;100;481;506
9.91;100;483;501
9.92;100;482;498
9.93;100;485;496
9.94;100;488;496
9.95;100;488;498
9.96;100;501;497
9.97;100;492;499
9.98;100;497;500
9.99;100;496;502
10;100;502;506
10.01;100;505;510
10.02;100;505;512
10.03;100;506;516
10.04;100;509;519
10.05;100;509;519
10.06;100;512;524
10.07;100;512;523
10.08;100;514;524
10.09;100;512;527
10.1;100;513;526
10.11;100;512;524
10.12;100;512;526
10.13;100;510;519
10.14;100;510;517
10.15;100;504;518
10.16;100;502;513
10.17;100;504;511
10.18;100;506;511
10.19;100;503;509
10.2;100;509;508
10.21;100;507;506
10.22;100;514;507
10.23;100;513;506
10.24;100;516;507
10.25;100;507;510
10.26;100;503;510
10.27;100;498;509
10.28;100;501;510
10.29;100;501;513
10.3;100;504;510
10.31;100;501;513
10.32;100;504;511
10.33;100;502;512
10.34;100;484;514
10.35;100;486;512
10.36;100;585;513
10.37;100;722;512
10.38;100;731;512
10.39;100;494;510
10.4;100;455;513
10.41;100;448;516
10.42;100;459;513
10.43;100;461;515
10.44;100;467;513
10.45;100;469;516
10.46;100;480;513
10.47;100;481;516
10.48;100;483;512
10.49;100;486;513
10.5;100;495;513
10.51;100;495;515
10.52;100;500;514
10.53;100;504;515
10.54;100;512;514
10.55;100;519;513
10.56;100;528;514
10.57;100;538;515
10.58;100;549;517
10.59;100;558;515
10.6;100;560;520
10.61;100;557;521
10.62;100;550;524
10.63;100;533;529
10.64;100;512;537
10.65;100;487;543
10.66;100;475;548
10.67;100;462;555
10.68;100;458;558
10.69;100;454;559
10.7;100;460;558
10.71;100;460;555
10.72;100;465;550
10.73;100;465;545
10.74;100;469;535
10.75;100;468;529
10.76;100;469;519
10.77;100;471;515
10.78;100;478;507
10.79;100;473;504
10.8;100;476;497
10.81;100;475;495
10.82;100;479;494
10.83;100;478;496
10.84;100;487;496
10.85;100;485;499
10.86;100;492;501
10.87;100;495;504
10.88;100;499;508
10.89;100;498;511
10.9;100;505;510
10.91;100;504;516
10.92;100;509;518
10.93;100;513;521
10.94;100;507;524
10.95;100;510;523
10.96;100;510;524
10.97;100;509;525
10.98;100;512;523
10.99;100;510;524
11;100;510;523
11.01;100;510;521
11.02;100;512;518
11.03;100;511;514
11.04;100;518;513
11.05;100;516;515
11.06;100;515;509
11.07;100;504;510
11.08;100;499;506
11.09;100;502;505
11.1;100;496;505
11.11;100;497;506
11.12;100;501;510
11.13;100;500;507
11.14;100;504;508
11.15;100;501;510
11.16;100;479;510
11.17;100;516;511
11.18;100;639;513
11.19;100;745;513
11.2;100;584;515
11.21;100;461;516
11.22;100;468;513
11.23;100;456;515
11.24;100;468;513
11.25;100;472;513
11.26;100;480;512
11.27;100;480;512
11.28;100;491;514
11.29;100;488;513
11.3;100;499;512
11.31;100;499;515
11.32;100;503;514
11.33;100;506;517
11.34;100;512;516
11.35;100;517;516
11.36;100;523;516
11.37;100;531;517
11.38;100;543;517
11.39;100;549;514
11.4;100;565;518
11.41;100;564;515
11.42;100;568;517
11.43;100;561;519
11.44;100;548;524
11.45;100;525;528
11.46;100;499;533
11.47;100;480;541
11.48;100;469;546
11.49;100;468;551
11.5;100;459;551
11.51;100;456;553
11.52;100;462;552
11.53;100;466;552
11.54;100;472;547
11.55;100;473;539
11.56;100;478;537
11.57;100;479;527
11.58;100;479;519
11.59;100;478;513
11.6;100;479;508
11.61;100;483;503
11.62;100;484;499
11.63;100;487;497
11.64;100;487;495
11.65;100;490;494
11.66;100;495;496
11.67;100;494;495
11.68;100;501;496
11.69;100;499;497
11.7;100;504;501
11.71;100;510;507
11.72;100;510;508
11.73;100;508;510
11.74;100;515;515
11.75;100;515;515
11.76;100;516;520
11.77;100;520;523
11.78;100;524;523
11.79;100;522;524
11.8;100;524;524
11.81;100;531;526
11.82;100;526;524
11.83;100;521;521
11.84;100;509;519
11.85;100;506;519
11.86;100;508;516
11.87;100;507;515
11.88;100;507;511
11.89;100;507;510
11.9;100;507;507
11.91;100;506;505
11.92;100;492;506
11.93;100;486;506
11.94;100;571;507
11.95;100;704;508
11.96;100;726;508
11.97;100;496;509
11.98;100;469;511
11.99;100;461;511
12;100;466;512
12.01;100;476;515
12.02;100;482;512
12.03;100;485;515
12.04;100;488;513
12.05;100;494;517
12.06;100;495;514
12.07;100;500;516
12.08;100;506;514
12.09;100;503;514
12.1;100;511;514
12.11;100;514;516
12.12;100;519;515
12.13;100;527;518
12.14;100;536;515
12.15;100;541;517
12.16;100;557;516
12.17;100;559;517
12.18;100;568;515
12.19;100;564;519
12.2;100;553;526
12.21;100;536;528
12.22;100;517;534
12.23;100;488;541
12.24;100;474;545
12.25;100;463;553
12.26;100;461;555
12.27;100;458;555
12.28;100;459;556
12.29;100;462;554
12.3;100;468;551
12.31;100;471;547
12.32;100;473;540
12.33;100;477;532
12.34;100;473;527
12.35;100;477;519
12.36;100;484;512
12.37;100;478;511
12.38;100;481;503
12.39;100;481;500
12.4;100;483;497
12.41;100;488;497
12.42;100;489;496
12.43;100;489;497
12.44;100;496;498
12.45;100;496;503
12.46;100;497;504
12.47;100;502;508
12.48;100;504;512
12.49;100;507;517
12.5;100;511;517
12.51;100;512;522
12.52;100;509;521
12.53;100;508;523
12.54;100;512;523
12.55;100;517;522
12.56;100;523;522
12.57;100;516;523
12.58;100;510;520
12.59;100;508;520
12.6;100;507;519
12.61;100;504;520
12.62;100;507;517
12.63;100;505;515
12.64;100;504;514
12.65;100;507;514
12.66;100;504;513
12.67;100;472;513
12.68;100;517;512
12.69;100;643;508
12.7;100;763;507
12.71;100;634;507
12.72;100;468;510
12.73;100;453;508
12.74;100;454;508
12.75;100;457;509
12.76;100;465;509
12.77;100;473;511
12.78;100;477;511
12.79;100;481;512
12.8;100;492;513
12.81;100;492;514
12.82;100;497;514
12.83;100;495;516
12.84;100;500;516
12.85;100;505;513
12.86;100;516;514
12.87;100;515;516
12.88;100;527;518
12.89;100;536;518
12.9;100;544;516
12.91;100;553;516
12.92;100;560;518
12.93;100;558;520
12.94;100;560;524
12.95;100;544;530
12.96;100;531;535
12.97;100;501;542
12.98;100;483;545
12.99;100;472;551
13;100;466;552
13.01;100;462;554
13.02;100;465;558
13.03;100;465;554
13.04;100;473;550
13.05;100;470;546
13.06;100;474;539
13.07;100;477;531
13.08;100;477;524
13.09;100;479;518
13.1;100;480;512
13.11;100;483;507
13.12;100;485;503
13.13;100;486;502
13.14;100;489;497
13.15;100;490;497
13.16;100;493;496
13.17;100;489;496
13.18;100;499;497
13.19;100;498;499
13.2;100;504;502
13.21;100;500;504
13.22;100;507;507
13.23;100;507;509
13.24;100;516;512
13.25;100;510;516
13.26;100;518;518
13.27;100;517;520
13.28;100;519;522
13.29;100;522;524
13.3;100;526;524
13.31;100;528;523
13.32;100;522;522
13.33;100;512;522
13.34;100;515;520
13.35;100;510;518
13.36;100;511;516
13.37;100;509;514
13.38;100;513;512
13.39;100;507;510
13.4;100;507;509
13.41;100;486;508
13.42;100;500;507
13.43;100;607;507
13.44;100;747;508
13.45;100;721;509
13.46;100;499;507
13.47;100;464;509
13.48;100;457;509
13.49;100;464;510
13.5;100;472;512
13.51;100;477;513
13.52;100;484;512
13.53;100;486;514
13.54;100;492;514
13.55;100;498;515
13.56;100;501;516
13.57;100;504;516
13.58;100;509;515
13.59;100;512;515
13.6;100;515;515
13.61;100;523;518
13.62;100;530;519
13.63;100;540;517
13.64;100;549;520
13.65;100;557;519
13.66;100;564;519
13.67;100;564;520
13.68;100;564;523
13.69;100;552;528
13.7;100;535;531
13.71;100;511;536
13.72;100;490;542
13.73;100;475;547
13.74;100;467;550
13.75;100;464;553
13.76;100;468;553
13.77;100;464;553
13.78;100;474;550
13.79;100;474;543
13.8;100;479;537
13.81;100;479;530
13.82;100;482;522
13.83;100;480;515
13.84;100;480;509
13.85;100;483;503
13.86;100;489;500
13.87;100;487;499
13.88;100;490;497
13.89;100;494;498
13.9;100;496;496
13.91;100;496;497
13.92;100;500;499
13.93;100;505;503
13.94;100;510;507
13.95;100;508;512
13.96;100;513;515
13.97;100;518;518
