time;Sampling Frequency;ECG;Pulse
0;1000;511;514
0.001;1000;509;516
0.002;1000;507;516
0.003;1000;504;515
0.004;1000;503;516
0.005;1000;503;515
0.006;1000;504;517
0.007;1000;505;518
0.008;1000;505;517
0.009;1000;505;514
0.01;1000;505;517
0.011;1000;502;519
0.012;1000;499;518
0.013;1000;503;518
0.014;1000;509;515
0.015;1000;512;518
0.016;1000;512;519
0.017;1000;508;520
0.018;1000;508;518
0.019;1000;509;518
0.02;1000;508;519
0.021;1000;503;521
0.022;1000;499;519
0.023;1000;495;524
0.024;1000;492;518
0.025;1000;488;520
0.026;1000;486;522
0.027;1000;484;520
0.028;1000;481;521
0.029;1000;478;518
0.03;1000;480;520
0.031;1000;480;522
0.032;1000;481;522
0.033;1000;488;522
0.034;1000;493;522
0.035;1000;498;521
0.036;1000;504;523
0.037;1000;511;520
0.038;1000;519;525
0.039;1000;531;519
0.04;1000;543;523
0.041;1000;555;525
0.042;1000;565;521
0.043;1000;575;523
0.044;1000;584;519
0.045;1000;598;521
0.046;1000;615;523
0.047;1000;632;523
0.048;1000;649;521
0.049;1000;664;523
0.05;1000;678;521
0.051;1000;693;523
0.052;1000;707;523
0.053;1000;717;522
0.054;1000;728;523
0.055;1000;738;521
0.056;1000;746;520
0.057;1000;756;526
0.058;1000;767;521
0.059;1000;772;525
0.06;1000;771;522
0.061;1000;768;524
0.062;1000;764;524
0.063;1000;758;522
0.064;1000;743;520
0.065;1000;722;522
0.066;1000;697;521
0.067;1000;670;525
0.068;1000;638;524
0.069;1000;605;522
0.07;1000;575;525
0.071;1000;551;523
0.072;1000;531;523
0.073;1000;515;522
0.074;1000;499;519
0.075;1000;485;521
0.076;1000;477;523
0.077;1000;470;521
0.078;1000;466;521
0.079;1000;463;519
0.08;1000;459;521
0.081;1000;454;522
0.082;1000;449;521
0.083;1000;446;521
0.084;1000;450;519
0.085;1000;454;520
0.086;1000;459;524
0.087;1000;460;519
0.088;1000;456;522
0.089;1000;452;517
0.09;1000;450;519
0.091;1000;449;522
0.092;1000;450;519
0.093;1000;451;518
0.094;1000;454;516
0.095;1000;458;517
0.096;1000;460;518
0.097;1000;460;519
0.098;1000;462;518
0.099;1000;462;518
0.1;1000;461;517
0.101;1000;463;518
0.102;1000;463;516
0.103;1000;463;521
0.104;1000;461;515
0.105;1000;459;516
0.106;1000;460;520
0.107;1000;461;515
0.108;1000;462;517
0.109;1000;461;517
0.11;1000;458;515
0.111;1000;461;516
0.112;1000;465;517
0.113;1000;468;515
0.114;1000;470;513
0.115;1000;470;515
0.116;1000;470;517
0.117;1000;471;517
0.118;1000;466;516
0.119;1000;464;513
0.12;1000;463;515
0.121;1000;462;516
0.122;1000;462;514
0.123;1000;463;518
0.124;1000;465;513
0.125;1000;467;515
0.126;1000;465;517
0.127;1000;467;516
0.128;1000;469;517
0.129;1000;472;513
0.13;1000;472;515
0.131;1000;472;516
0.132;1000;473;515
0.133;1000;475;515
0.134;1000;476;517
0.135;1000;478;515
0.136;1000;477;516
0.137;1000;476;517
0.138;1000;477;514
0.139;1000;479;512
0.14;1000;480;514
0.141;1000;480;515
0.142;1000;478;515
0.143;1000;477;513
0.144;1000;476;515
0.145;1000;477;513
0.146;1000;478;514
0.147;1000;480;515
0.148;1000;483;513
0.149;1000;486;512
0.15;1000;486;514
0.151;1000;484;512
0.152;1000;482;516
0.153;1000;483;514
0.154;1000;483;510
0.155;1000;485;513
0.156;1000;487;513
0.157;1000;488;513
0.158;1000;488;512
0.159;1000;489;512
0.16;1000;488;511
0.161;1000;485;513
0.162;1000;483;513
0.163;1000;482;512
0.164;1000;482;513
0.165;1000;481;511
0.166;1000;481;511
0.167;1000;481;515
0.168;1000;481;511
0.169;1000;485;514
0.17;1000;488;511
0.171;1000;491;513
0.172;1000;494;513
0.173;1000;494;511
0.174;1000;492;509
0.175;1000;492;511
0.176;1000;494;512
0.177;1000;495;512
0.178;1000;493;514
0.179;1000;495;509
0.18;1000;498;511
0.181;1000;497;512
0.182;1000;496;513
0.183;1000;499;512
0.184;1000;502;509
0.185;1000;503;511
0.186;1000;502;515
0.187;1000;504;510
0.188;1000;505;514
0.189;1000;505;508
0.19;1000;506;511
0.191;1000;508;512
0.192;1000;508;512
0.193;1000;506;511
0.194;1000;506;512
0.195;1000;508;510
0.196;1000;505;510
0.197;1000;503;514
0.198;1000;504;512
0.199;1000;507;515
0.2;1000;510;511
0.201;1000;509;514
0.202;1000;506;512
0.203;1000;507;510
0.204;1000;508;510
0.205;1000;508;512
0.206;1000;510;511
0.207;1000;512;509
0.208;1000;514;511
0.209;1000;513;509
0.21;1000;515;510
0.211;1000;516;512
0.212;1000;514;512
0.213;1000;513;511
0.214;1000;514;509
0.215;1000;514;511
0.216;1000;513;511
0.217;1000;516;515
0.218;1000;517;512
0.219;1000;513;509
0.22;1000;508;511
0.221;1000;507;512
0.222;1000;510;512
0.223;1000;513;511
0.224;1000;515;511
0.225;1000;518;510
0.226;1000;516;510
0.227;1000;514;513
0.228;1000;515;513
0.229;1000;518;512
0.23;1000;520;513
0.231;1000;523;512
0.232;1000;524;512
0.233;1000;524;512
0.234;1000;524;509
0.235;1000;524;511
0.236;1000;526;511
0.237;1000;528;511
0.238;1000;528;511
0.239;1000;528;507
0.24;1000;530;510
0.241;1000;531;511
0.242;1000;531;512
0.243;1000;533;511
0.244;1000;536;508
0.245;1000;535;510
0.246;1000;534;514
0.247;1000;534;510
0.248;1000;534;512
0.249;1000;535;507
0.25;1000;536;510
0.251;1000;538;512
0.252;1000;540;511
0.253;1000;539;510
0.254;1000;539;507
0.255;1000;537;510
0.256;1000;538;511
0.257;1000;541;511
0.258;1000;547;511
0.259;1000;548;511
0.26;1000;547;510
0.261;1000;548;511
0.262;1000;551;509
0.263;1000;551;514
0.264;1000;551;508
0.265;1000;550;510
0.266;1000;551;514
0.267;1000;552;512
0.268;1000;551;511
0.269;1000;552;512
0.27;1000;553;512
0.271;1000;552;512
0.272;1000;553;512
0.273;1000;556;511
0.274;1000;558;508
0.275;1000;562;511
0.276;1000;563;513
0.277;1000;563;513
0.278;1000;564;512
0.279;1000;567;513
0.28;1000;568;512
0.281;1000;564;514
0.282;1000;559;514
0.283;1000;555;513
0.284;1000;553;513
0.285;1000;554;512
0.286;1000;557;514
0.287;1000;561;515
0.288;1000;560;514
0.289;1000;563;515
0.29;1000;565;514
0.291;1000;566;516
0.292;1000;567;516
0.293;1000;568;516
0.294;1000;568;516
0.295;1000;571;515
0.296;1000;572;518
0.297;1000;570;516
0.298;1000;562;515
0.299;1000;556;515
0.3;1000;556;514
0.301;1000;555;516
0.302;1000;554;517
0.303;1000;551;516
0.304;1000;550;517
0.305;1000;549;516
0.306;1000;551;519
0.307;1000;552;519
0.308;1000;552;519
0.309;1000;550;521
0.31;1000;547;519
0.311;1000;546;518
0.312;1000;546;523
0.313;1000;543;519
0.314;1000;538;524
0.315;1000;536;521
0.316;1000;532;520
0.317;1000;532;524
0.318;1000;534;524
0.319;1000;532;524
0.32;1000;531;524
0.321;1000;528;523
0.322;1000;524;526
0.323;1000;519;525
0.324;1000;513;525
0.325;1000;509;527
0.326;1000;507;527
0.327;1000;505;527
0.328;1000;504;530
0.329;1000;503;526
0.33;1000;502;528
0.331;1000;501;531
0.332;1000;501;531
0.333;1000;498;530
0.334;1000;494;527
0.335;1000;491;531
0.336;1000;489;532
0.337;1000;489;533
0.338;1000;488;532
0.339;1000;485;533
0.34;1000;483;533
0.341;1000;483;534
0.342;1000;483;532
0.343;1000;481;537
0.344;1000;480;531
0.345;1000;476;534
0.346;1000;471;539
0.347;1000;467;536
0.348;1000;465;535
0.349;1000;464;533
0.35;1000;467;536
0.351;1000;470;537
0.352;1000;473;537
0.353;1000;475;537
0.354;1000;475;534
0.355;1000;475;536
0.356;1000;473;539
0.357;1000;472;538
0.358;1000;469;538
0.359;1000;465;541
0.36;1000;464;539
0.361;1000;464;540
0.362;1000;465;540
0.363;1000;467;539
0.364;1000;467;536
0.365;1000;469;539
0.366;1000;470;540
0.367;1000;469;541
0.368;1000;468;540
0.369;1000;467;540
0.37;1000;465;539
0.371;1000;465;541
0.372;1000;465;542
0.373;1000;463;540
0.374;1000;461;541
0.375;1000;465;541
0.376;1000;470;540
0.377;1000;471;544
0.378;1000;470;542
0.379;1000;468;538
0.38;1000;471;540
0.381;1000;470;541
0.382;1000;467;541
0.383;1000;463;540
0.384;1000;460;541
0.385;1000;458;540
0.386;1000;457;539
0.387;1000;459;543
0.388;1000;463;542
0.389;1000;467;541
0.39;1000;469;543
0.391;1000;469;542
0.392;1000;471;541
0.393;1000;473;540
0.394;1000;476;537
0.395;1000;478;539
0.396;1000;476;539
0.397;1000;475;539
0.398;1000;473;538
0.399;1000;473;535
0.4;1000;475;537
0.401;1000;477;538
0.402;1000;477;538
0.403;1000;480;537
0.404;1000;482;534
0.405;1000;481;536
0.406;1000;478;540
0.407;1000;477;535
0.408;1000;476;538
0.409;1000;478;531
0.41;1000;484;534
0.411;1000;488;536
0.412;1000;489;535
0.413;1000;489;533
0.414;1000;490;530
0.415;1000;489;533
0.416;1000;485;533
0.417;1000;483;533
0.418;1000;480;533
0.419;1000;475;532
0.42;1000;473;531
0.421;1000;473;532
0.422;1000;472;532
0.423;1000;468;530
0.424;1000;468;526
0.425;1000;472;528
0.426;1000;475;533
0.427;1000;479;527
0.428;1000;479;530
0.429;1000;480;528
0.43;1000;481;529
0.431;1000;483;528
0.432;1000;483;527
0.433;1000;483;526
0.434;1000;484;525
0.435;1000;484;526
0.436;1000;483;527
0.437;1000;482;527
0.438;1000;480;526
0.439;1000;479;522
0.44;1000;480;524
0.441;1000;483;524
0.442;1000;485;528
0.443;1000;485;524
0.444;1000;483;520
0.445;1000;483;522
0.446;1000;483;524
0.447;1000;482;524
0.448;1000;483;522
0.449;1000;484;522
0.45;1000;484;521
0.451;1000;484;520
0.452;1000;485;524
0.453;1000;486;523
0.454;1000;485;520
0.455;1000;481;524
0.456;1000;479;521
0.457;1000;480;521
0.458;1000;483;520
0.459;1000;486;517
0.46;1000;488;519
0.461;1000;489;520
0.462;1000;488;519
0.463;1000;487;519
0.464;1000;488;515
0.465;1000;489;517
0.466;1000;493;518
0.467;1000;490;518
0.468;1000;482;517
0.469;1000;480;514
0.47;1000;481;517
0.471;1000;487;520
0.472;1000;489;515
0.473;1000;487;519
0.474;1000;487;512
0.475;1000;487;515
0.476;1000;489;516
0.477;1000;492;516
0.478;1000;490;514
0.479;1000;487;512
0.48;1000;489;514
0.481;1000;487;515
0.482;1000;486;513
0.483;1000;486;518
0.484;1000;489;511
0.485;1000;488;513
0.486;1000;488;513
0.487;1000;490;515
0.488;1000;493;515
0.489;1000;493;511
0.49;1000;493;514
0.491;1000;492;515
0.492;1000;491;513
0.493;1000;488;511
0.494;1000;488;511
0.495;1000;492;511
0.496;1000;494;512
0.497;1000;495;512
0.498;1000;496;511
0.499;1000;495;511
0.5;1000;495;511
0.501;1000;495;510
0.502;1000;496;515
0.503;1000;495;510
0.504;1000;491;513
0.505;1000;490;510
0.506;1000;489;511
0.507;1000;489;511
0.508;1000;491;510
0.509;1000;493;508
0.51;1000;493;510
0.511;1000;493;511
0.512;1000;492;511
0.513;1000;497;509
0.514;1000;501;510
0.515;1000;502;509
0.516;1000;500;511
0.517;1000;500;511
0.518;1000;502;510
0.519;1000;502;509
0.52;1000;503;510
0.521;1000;503;509
0.522;1000;503;513
0.523;1000;503;510
0.524;1000;502;510
0.525;1000;501;509
0.526;1000;500;511
0.527;1000;499;511
0.528;1000;498;509
0.529;1000;498;510
0.53;1000;498;510
0.531;1000;499;511
0.532;1000;500;511
0.533;1000;503;510
0.534;1000;505;507
0.535;1000;504;510
0.536;1000;502;511
0.537;1000;499;511
0.538;1000;499;510
0.539;1000;503;512
0.54;1000;508;510
0.541;1000;508;511
0.542;1000;504;512
0.543;1000;502;510
0.544;1000;500;508
0.545;1000;499;510
0.546;1000;499;513
0.547;1000;498;511
0.548;1000;501;511
0.549;1000;503;510
0.55;1000;503;511
0.551;1000;502;510
0.552;1000;502;513
0.553;1000;503;511
0.554;1000;502;514
0.555;1000;502;511
0.556;1000;504;512
0.557;1000;504;513
0.558;1000;505;512
0.559;1000;507;510
0.56;1000;507;512
0.561;1000;505;513
0.562;1000;504;514
0.563;1000;503;513
0.564;1000;503;511
0.565;1000;503;513
0.566;1000;501;512
0.567;1000;499;517
0.568;1000;500;514
0.569;1000;502;511
0.57;1000;502;515
0.571;1000;503;515
0.572;1000;506;514
0.573;1000;508;514
0.574;1000;508;510
0.575;1000;508;513
0.576;1000;510;514
0.577;1000;510;515
0.578;1000;508;514
0.579;1000;507;511
0.58;1000;505;513
0.581;1000;505;515
0.582;1000;507;514
0.583;1000;507;518
0.584;1000;507;514
0.585;1000;506;516
0.586;1000;505;516
0.587;1000;505;516
0.588;1000;504;515
0.589;1000;504;512
0.59;1000;504;515
0.591;1000;507;517
0.592;1000;510;517
0.593;1000;507;516
0.594;1000;506;517
0.595;1000;507;516
0.596;1000;508;518
0.597;1000;511;518
0.598;1000;512;517
0.599;1000;513;517
0.6;1000;513;518
0.601;1000;512;516
0.602;1000;513;521
0.603;1000;514;519
0.604;1000;513;515
0.605;1000;516;518
0.606;1000;519;519
0.607;1000;523;520
0.608;1000;525;518
0.609;1000;523;519
0.61;1000;520;519
0.611;1000;518;518
0.612;1000;517;521
0.613;1000;519;519
0.614;1000;520;522
0.615;1000;519;520
0.616;1000;513;521
0.617;1000;508;521
0.618;1000;506;520
0.619;1000;512;517
0.62;1000;518;520
0.621;1000;520;521
0.622;1000;518;521
0.623;1000;515;520
0.624;1000;512;521
0.625;1000;515;519
0.626;1000;518;521
0.627;1000;520;519
0.628;1000;521;524
0.629;1000;521;519
0.63;1000;525;521
0.631;1000;527;521
0.632;1000;526;525
0.633;1000;525;523
0.634;1000;522;519
0.635;1000;520;522
0.636;1000;522;522
0.637;1000;524;523
0.638;1000;523;521
0.639;1000;521;522
0.64;1000;521;521
0.641;1000;520;523
0.642;1000;518;523
0.643;1000;516;522
0.644;1000;515;522
0.645;1000;513;521
0.646;1000;514;521
0.647;1000;517;526
0.648;1000;519;521
0.649;1000;519;524
0.65;1000;519;521
0.651;1000;520;523
0.652;1000;524;523
0.653;1000;528;521
0.654;1000;526;519
0.655;1000;524;521
0.656;1000;521;522
0.657;1000;521;522
0.658;1000;524;522
0.659;1000;527;518
0.66;1000;528;521
0.661;1000;528;522
0.662;1000;527;523
0.663;1000;526;522
0.664;1000;525;519
0.665;1000;525;520
0.666;1000;525;526
0.667;1000;523;520
0.668;1000;522;524
0.669;1000;525;519
0.67;1000;526;521
0.671;1000;524;522
0.672;1000;522;522
0.673;1000;521;520
0.674;1000;523;521
0.675;1000;526;520
0.676;1000;527;519
0.677;1000;528;523
0.678;1000;528;521
0.679;1000;527;524
0.68;1000;527;521
0.681;1000;522;522
0.682;1000;515;522
0.683;1000;510;520
0.684;1000;508;518
0.685;1000;506;519
0.686;1000;504;521
0.687;1000;506;521
0.688;1000;505;520
0.689;1000;504;517
0.69;1000;505;519
0.691;1000;510;521
0.692;1000;514;521
0.693;1000;515;519
0.694;1000;514;517
0.695;1000;511;519
0.696;1000;510;524
0.697;1000;512;518
0.698;1000;511;521
0.699;1000;509;516
0.7;1000;509;519
0.701;1000;509;519
0.702;1000;508;520
0.703;1000;508;519
0.704;1000;507;516
0.705;1000;506;518
0.706;1000;505;519
0.707;1000;506;517
0.708;1000;507;521
0.709;1000;508;516
0.71;1000;509;521
0.711;1000;510;522
0.712;1000;512;517
0.713;1000;513;519
0.714;1000;513;515
0.715;1000;513;517
0.716;1000;512;518
0.717;1000;512;518
0.718;1000;512;517
0.719;1000;511;517
0.72;1000;512;516
0.721;1000;512;518
0.722;1000;510;518
0.723;1000;511;517
0.724;1000;511;518
0.725;1000;511;517
0.726;1000;510;516
0.727;1000;510;520
0.728;1000;512;516
0.729;1000;513;519
0.73;1000;514;516
0.731;1000;514;517
0.732;1000;512;517
0.733;1000;514;516
0.734;1000;517;516
0.735;1000;517;516
0.736;1000;515;517
0.737;1000;512;517
0.738;1000;511;516
0.739;1000;511;515
0.74;1000;511;516
0.741;1000;509;518
0.742;1000;509;515
0.743;1000;508;518
0.744;1000;507;514
0.745;1000;505;516
0.746;1000;503;518
0.747;1000;499;516
0.748;1000;497;515
0.749;1000;496;513
0.75;1000;500;515
0.751;1000;504;516
0.752;1000;507;516
0.753;1000;513;516
0.754;1000;519;515
0.755;1000;521;515
0.756;1000;523;516
0.757;1000;525;515
0.758;1000;525;518
0.759;1000;521;512
0.76;1000;516;516
0.761;1000;514;518
0.762;1000;510;515
0.763;1000;504;515
0.764;1000;499;512
0.765;1000;499;514
0.766;1000;501;515
0.767;1000;501;516
0.768;1000;498;515
0.769;1000;496;511
0.77;1000;492;514
0.771;1000;490;516
0.772;1000;488;515
0.773;1000;486;515
0.774;1000;486;517
0.775;1000;491;515
0.776;1000;496;516
0.777;1000;499;516
0.778;1000;503;514
0.779;1000;508;511
0.78;1000;513;513
0.781;1000;515;515
0.782;1000;519;515
0.783;1000;527;513
0.784;1000;539;514
0.785;1000;552;513
0.786;1000;564;515
0.787;1000;578;515
0.788;1000;591;513
0.789;1000;601;514
0.79;1000;615;515
0.791;1000;628;512
0.792;1000;640;516
0.793;1000;654;514
0.794;1000;665;513
0.795;1000;677;514
0.796;1000;690;514
0.797;1000;701;513
0.798;1000;712;512
0.799;1000;722;510
0.8;1000;730;512
0.801;1000;737;513
0.802;1000;743;513
0.803;1000;743;512
0.804;1000;742;512
0.805;1000;738;511
0.806;1000;736;513
0.807;1000;729;511
0.808;1000;712;515
0.809;1000;687;510
0.81;1000;658;515
0.811;1000;626;515
0.812;1000;592;511
0.813;1000;562;512
0.814;1000;536;509
0.815;1000;514;512
0.816;1000;498;512
0.817;1000;483;513
0.818;1000;472;511
0.819;1000;465;512
0.82;1000;460;511
0.821;1000;458;510
0.822;1000;455;514
0.823;1000;455;514
0.824;1000;454;510
0.825;1000;455;511
0.826;1000;463;515
0.827;1000;466;512
0.828;1000;468;512
0.829;1000;469;509
0.83;1000;468;512
0.831;1000;467;513
0.832;1000;466;513
0.833;1000;468;514
0.834;1000;470;512
0.835;1000;468;512
0.836;1000;468;511
0.837;1000;468;515
0.838;1000;467;513
0.839;1000;465;516
0.84;1000;467;513
0.841;1000;465;514
0.842;1000;463;514
0.843;1000;463;512
0.844;1000;464;510
0.845;1000;465;512
0.846;1000;464;513
0.847;1000;465;514
0.848;1000;468;513
0.849;1000;471;510
0.85;1000;475;512
0.851;1000;480;514
0.852;1000;483;514
0.853;1000;484;513
0.854;1000;480;510
0.855;1000;476;513
0.856;1000;474;518
0.857;1000;473;512
0.858;1000;474;515
0.859;1000;474;510
0.86;1000;475;513
0.861;1000;475;514
0.862;1000;476;514
0.863;1000;477;513
0.864;1000;477;510
0.865;1000;476;513
0.866;1000;478;515
0.867;1000;484;513
0.868;1000;487;517
0.869;1000;486;512
0.87;1000;487;517
0.871;1000;488;518
0.872;1000;488;513
0.873;1000;487;515
0.874;1000;487;511
0.875;1000;487;514
0.876;1000;487;515
0.877;1000;487;515
0.878;1000;487;514
0.879;1000;487;514
0.88;1000;487;513
0.881;1000;486;515
0.882;1000;487;515
0.883;1000;489;518
0.884;1000;489;515
0.885;1000;487;514
0.886;1000;491;514
0.887;1000;493;517
0.888;1000;496;515
0.889;1000;498;517
0.89;1000;499;514
0.891;1000;497;515
0.892;1000;496;516
0.893;1000;497;515
0.894;1000;499;512
0.895;1000;500;514
0.896;1000;500;516
0.897;1000;499;516
0.898;1000;499;515
0.899;1000;499;514
0.9;1000;499;515
0.901;1000;499;516
0.902;1000;498;514
0.903;1000;497;518
0.904;1000;497;513
0.905;1000;499;515
0.906;1000;498;519
0.907;1000;498;516
0.908;1000;497;515
0.909;1000;496;513
0.91;1000;496;515
0.911;1000;498;516
0.912;1000;504;517
0.913;1000;505;516
0.914;1000;503;516
0.915;1000;500;515
0.916;1000;503;516
0.917;1000;504;515
0.918;1000;500;519
0.919;1000;501;516
0.92;1000;503;516
0.921;1000;507;518
0.922;1000;510;516
0.923;1000;511;515
0.924;1000;510;515
0.925;1000;510;514
0.926;1000;508;515
0.927;1000;506;516
0.928;1000;505;515
0.929;1000;503;515
0.93;1000;502;515
0.931;1000;507;516
0.932;1000;507;517
0.933;1000;508;519
0.934;1000;508;515
0.935;1000;511;515
0.936;1000;512;516
0.937;1000;516;515
0.938;1000;518;513
0.939;1000;518;513
0.94;1000;513;513
0.941;1000;512;514
0.942;1000;513;515
0.943;1000;513;513
0.944;1000;511;514
0.945;1000;509;513
0.946;1000;508;513
0.947;1000;509;515
0.948;1000;511;514
0.949;1000;514;515
0.95;1000;516;515
0.951;1000;519;513
0.952;1000;526;518
0.953;1000;531;514
0.954;1000;529;515
0.955;1000;529;515
0.956;1000;529;515
0.957;1000;528;517
0.958;1000;526;517
0.959;1000;524;513
0.96;1000;525;515
0.961;1000;524;517
0.962;1000;520;517
0.963;1000;519;516
0.964;1000;519;515
0.965;1000;520;516
0.966;1000;520;517
0.967;1000;521;515
0.968;1000;524;519
0.969;1000;524;514
0.97;1000;526;517
0.971;1000;527;519
0.972;1000;528;518
0.973;1000;532;516
0.974;1000;535;513
0.975;1000;537;516
0.976;1000;535;517
0.977;1000;533;517
0.978;1000;533;516
0.979;1000;534;517
0.98;1000;535;516
0.981;1000;534;517
0.982;1000;532;516
0.983;1000;532;519
0.984;1000;534;514
0.985;1000;534;516
0.986;1000;534;519
0.987;1000;535;516
0.988;1000;535;515
0.989;1000;535;513
0.99;1000;534;515
0.991;1000;536;517
0.992;1000;540;517
0.993;1000;545;516
0.994;1000;548;513
0.995;1000;550;515
0.996;1000;549;518
0.997;1000;548;516
0.998;1000;549;517
0.999;1000;550;519
1;1000;552;516
1.001;1000;553;518
1.002;1000;552;518
1.003;1000;552;516
1.004;1000;552;513
1.005;1000;552;515
1.006;1000;552;517
1.007;1000;553;517
1.008;1000;555;516
1.009;1000;556;516
1.01;1000;557;516
1.011;1000;558;517
1.012;1000;559;515
1.013;1000;560;519
1.014;1000;560;513
1.015;1000;559;518
1.016;1000;561;519
1.017;1000;559;515
1.018;1000;558;515
1.019;1000;561;512
1.02;1000;564;515
1.021;1000;562;516
1.022;1000;559;516
1.023;1000;556;516
1.024;1000;554;513
1.025;1000;555;515
1.026;1000;555;516
1.027;1000;558;517
1.028;1000;562;517
1.029;1000;564;514
1.03;1000;564;516
1.031;1000;566;521
1.032;1000;564;515
1.033;1000;565;519
1.034;1000;566;516
1.035;1000;567;518
1.036;1000;566;518
1.037;1000;568;518
1.038;1000;571;517
1.039;1000;569;515
1.04;1000;566;518
1.041;1000;561;518
1.042;1000;559;519
1.043;1000;557;518
1.044;1000;555;519
1.045;1000;552;518
1.046;1000;550;520
1.047;1000;547;520
1.048;1000;546;520
1.049;1000;544;521
1.05;1000;543;520
1.051;1000;542;518
1.052;1000;541;523
1.053;1000;539;521
1.054;1000;537;524
1.055;1000;537;521
1.056;1000;533;523
1.057;1000;530;522
1.058;1000;528;527
1.059;1000;526;521
1.06;1000;524;524
1.061;1000;520;526
1.062;1000;515;524
1.063;1000;513;525
1.064;1000;510;527
1.065;1000;510;525
1.066;1000;508;527
1.067;1000;505;527
1.068;1000;504;526
1.069;1000;502;524
1.07;1000;500;527
1.071;1000;499;528
1.072;1000;498;529
1.073;1000;497;528
1.074;1000;493;528
1.075;1000;489;528
1.076;1000;486;530
1.077;1000;484;531
1.078;1000;481;530
1.079;1000;479;530
1.08;1000;478;531
1.081;1000;477;530
1.082;1000;475;535
1.083;1000;471;533
1.084;1000;469;530
1.085;1000;468;532
1.086;1000;465;534
1.087;1000;462;534
1.088;1000;462;534
1.089;1000;462;534
1.09;1000;462;534
1.091;1000;464;534
1.092;1000;465;538
1.093;1000;467;536
1.094;1000;470;538
1.095;1000;476;536
1.096;1000;475;538
1.097;1000;470;538
1.098;1000;464;537
1.099;1000;462;534
1.1;1000;461;537
1.101;1000;458;539
1.102;1000;456;538
1.103;1000;459;539
1.104;1000;459;536
1.105;1000;461;538
1.106;1000;461;540
1.107;1000;459;540
1.108;1000;459;540
1.109;1000;460;536
1.11;1000;459;539
1.111;1000;459;544
1.112;1000;461;538
1.113;1000;461;543
1.114;1000;460;537
1.115;1000;460;540
1.116;1000;457;541
1.117;1000;455;542
1.118;1000;453;541
1.119;1000;454;537
1.12;1000;457;540
1.121;1000;457;541
1.122;1000;460;540
1.123;1000;462;544
1.124;1000;463;539
1.125;1000;463;541
1.126;1000;460;540
1.127;1000;460;543
1.128;1000;460;543
1.129;1000;462;539
1.13;1000;463;542
1.131;1000;463;543
1.132;1000;464;542
1.133;1000;466;540
1.134;1000;469;541
1.135;1000;472;540
1.136;1000;473;542
1.137;1000;472;542
1.138;1000;472;542
1.139;1000;471;541
1.14;1000;470;540
1.141;1000;467;539
1.142;1000;466;544
1.143;1000;465;540
1.144;1000;464;542
1.145;1000;462;539
1.146;1000;463;540
1.147;1000;464;540
1.148;1000;464;538
1.149;1000;466;539
1.15;1000;471;537
1.151;1000;473;539
1.152;1000;476;539
1.153;1000;475;537
1.154;1000;474;536
1.155;1000;476;537
1.156;1000;477;538
1.157;1000;478;536
1.158;1000;478;539
1.159;1000;475;534
1.16;1000;473;536
1.161;1000;473;538
1.162;1000;475;536
1.163;1000;475;535
1.164;1000;475;531
1.165;1000;476;534
1.166;1000;476;534
1.167;1000;479;534
1.168;1000;480;534
1.169;1000;480;533
1.17;1000;478;532
1.171;1000;478;533
1.172;1000;479;531
1.173;1000;480;535
1.174;1000;481;528
1.175;1000;482;532
1.176;1000;483;534
1.177;1000;483;529
1.178;1000;480;529
1.179;1000;477;526
1.18;1000;475;528
1.181;1000;471;528
1.182;1000;468;528
1.183;1000;469;527
1.184;1000;472;524
1.185;1000;472;526
1.186;1000;471;527
1.187;1000;467;527
1.188;1000;466;526
1.189;1000;468;523
1.19;1000;471;524
1.191;1000;476;528
1.192;1000;485;523
1.193;1000;490;526
1.194;1000;492;522
1.195;1000;490;524
1.196;1000;491;523
1.197;1000;493;524
1.198;1000;493;522
1.199;1000;494;518
1.2;1000;494;520
1.201;1000;496;521
1.202;1000;495;522
1.203;1000;488;520
1.204;1000;486;520
1.205;1000;483;519
1.206;1000;481;520
1.207;1000;481;520
1.208;1000;485;519
1.209;1000;487;518
1.21;1000;486;519
1.211;1000;483;520
1.212;1000;481;515
1.213;1000;483;519
1.214;1000;481;513
1.215;1000;480;516
1.216;1000;481;517
1.217;1000;483;516
1.218;1000;486;516
1.219;1000;484;514
1.22;1000;482;515
1.221;1000;480;516
1.222;1000;480;514
1.223;1000;479;517
1.224;1000;478;512
1.225;1000;478;514
1.226;1000;480;517
1.227;1000;480;515
1.228;1000;479;513
1.229;1000;478;510
1.23;1000;482;512
1.231;1000;485;513
1.232;1000;487;513
1.233;1000;490;512
1.234;1000;491;512
1.235;1000;490;511
1.236;1000;488;512
1.237;1000;487;510
1.238;1000;486;514
1.239;1000;486;508
1.24;1000;486;513
1.241;1000;488;514
1.242;1000;487;510
1.243;1000;484;511
1.244;1000;482;507
1.245;1000;482;510
1.246;1000;483;511
1.247;1000;483;511
1.248;1000;483;510
1.249;1000;483;506
1.25;1000;482;508
1.251;1000;483;511
1.252;1000;486;510
1.253;1000;488;510
1.254;1000;489;512
1.255;1000;489;509
1.256;1000;488;510
1.257;1000;489;510
1.258;1000;488;510
1.259;1000;487;506
1.26;1000;486;509
1.261;1000;485;510
1.262;1000;486;510
1.263;1000;486;508
1.264;1000;487;509
1.265;1000;487;508
1.266;1000;489;508
1.267;1000;492;511
1.268;1000;494;510
1.269;1000;495;506
1.27;1000;495;511
